   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -4117.22       89.5858       177.715       89.5858       177.715       0.00000       0.00000       267.301       89.5858       89.5768       88.1385       0.00000       0.00000       0.00000    
  0.109648E-03  -3795.58       82.8163       164.212       82.8163       164.212       0.00000       0.00000       247.028       82.8163       82.8066       81.4052       0.00000       0.00000       0.00000    
  0.120226E-03  -3512.04       76.8402       152.293       76.8402       152.293       0.00000       0.00000       229.134       76.8402       76.8298       75.4637       0.00000       0.00000       0.00000    
  0.131825E-03  -3242.41       71.1538       140.954       71.1538       140.954       0.00000       0.00000       212.108       71.1538       71.1427       69.8114       0.00000       0.00000       0.00000    
  0.144543E-03  -2992.70       65.8825       130.444       65.8825       130.444       0.00000       0.00000       196.326       65.8825       65.8705       64.5733       0.00000       0.00000       0.00000    
  0.158489E-03  -2767.25       61.1168       120.944       61.1168       120.944       0.00000       0.00000       182.060       61.1168       61.1040       59.8397       0.00000       0.00000       0.00000    
  0.173779E-03  -2553.03       56.5854       111.911       56.5854       111.911       0.00000       0.00000       168.497       56.5854       56.5717       55.3398       0.00000       0.00000       0.00000    
  0.190545E-03  -2359.35       52.4823       103.735       52.4823       103.735       0.00000       0.00000       156.217       52.4823       52.4676       51.2671       0.00000       0.00000       0.00000    
  0.208928E-03  -2180.00       48.6783       96.1553       48.6783       96.1553       0.00000       0.00000       144.834       48.6783       48.6626       47.4927       0.00000       0.00000       0.00000    
  0.229085E-03  -2009.90       45.0674       88.9615       45.0674       88.9615       0.00000       0.00000       134.029       45.0674       45.0506       43.9109       0.00000       0.00000       0.00000    
  0.251186E-03  -1859.68       41.8715       82.5962       41.8715       82.5962       0.00000       0.00000       124.468       41.8715       41.8534       40.7428       0.00000       0.00000       0.00000    
  0.275420E-03  -1717.09       38.8353       76.5499       38.8353       76.5499       0.00000       0.00000       115.385       38.8353       38.8159       37.7339       0.00000       0.00000       0.00000    
  0.301992E-03  -1584.78       36.0139       70.9323       36.0139       70.9323       0.00000       0.00000       106.946       36.0139       35.9931       34.9391       0.00000       0.00000       0.00000    
  0.331127E-03  -1465.57       33.4664       65.8613       33.4664       65.8613       0.00000       0.00000       99.3277       33.4664       33.4441       32.4172       0.00000       0.00000       0.00000    
  0.363073E-03  -1352.28       31.0429       61.0377       31.0429       61.0377       0.00000       0.00000       92.0806       31.0429       31.0190       30.0188       0.00000       0.00000       0.00000    
