   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -3676.18       114.802       225.811       114.802       225.811       0.00000       0.00000       340.614       114.802       114.780       111.032       0.00000       0.00000       0.00000    
  0.109648E-03  -3384.47       106.195       208.718       106.195       208.718       0.00000       0.00000       314.913       106.195       106.171       102.548       0.00000       0.00000       0.00000    
  0.120226E-03  -3128.04       98.6005       193.645       98.6005       193.645       0.00000       0.00000       292.245       98.6005       98.5747       95.0702       0.00000       0.00000       0.00000    
  0.131825E-03  -2884.44       91.3753       179.307       91.3753       179.307       0.00000       0.00000       270.683       91.3753       91.3480       87.9595       0.00000       0.00000       0.00000    
  0.144543E-03  -2659.23       84.6790       166.024       84.6790       166.024       0.00000       0.00000       250.703       84.6790       84.6499       81.3738       0.00000       0.00000       0.00000    
  0.158489E-03  -2456.34       78.6258       154.022       78.6258       154.022       0.00000       0.00000       232.647       78.6258       78.5949       75.4266       0.00000       0.00000       0.00000    
  0.173779E-03  -2263.77       72.8704       142.612       72.8704       142.612       0.00000       0.00000       215.483       72.8704       72.8376       69.7747       0.00000       0.00000       0.00000    
  0.190545E-03  -2090.05       67.6588       132.286       67.6588       132.286       0.00000       0.00000       199.945       67.6588       67.6239       64.6623       0.00000       0.00000       0.00000    
  0.208928E-03  -1929.43       62.8264       122.715       62.8264       122.715       0.00000       0.00000       185.541       62.8264       62.7893       59.9257       0.00000       0.00000       0.00000    
  0.229085E-03  -1777.28       58.2387       113.631       58.2387       113.631       0.00000       0.00000       171.870       58.2387       58.1993       55.4317       0.00000       0.00000       0.00000    
  0.251186E-03  -1643.26       54.1761       105.592       54.1761       105.592       0.00000       0.00000       159.768       54.1761       54.1342       51.4579       0.00000       0.00000       0.00000    
  0.275420E-03  -1516.18       50.3155       97.9549       50.3155       97.9549       0.00000       0.00000       148.270       50.3155       50.2710       47.6839       0.00000       0.00000       0.00000    
  0.301992E-03  -1398.45       46.7263       90.8574       46.7263       90.8574       0.00000       0.00000       137.584       46.7263       46.6789       44.1785       0.00000       0.00000       0.00000    
  0.331127E-03  -1292.59       43.4826       84.4471       43.4826       84.4471       0.00000       0.00000       127.930       43.4826       43.4323       41.0148       0.00000       0.00000       0.00000    
  0.363073E-03  -1192.09       40.3953       78.3475       40.3953       78.3475       0.00000       0.00000       118.743       40.3953       40.3418       38.0057       0.00000       0.00000       0.00000    
  0.398101E-03  -1101.22       37.5894       72.8069       37.5894       72.8069       0.00000       0.00000       110.396       37.5894       37.5324       35.2745       0.00000       0.00000       0.00000    
  0.436509E-03  -1017.37       34.9887       67.6740       34.9887       67.6740       0.00000       0.00000       102.663       34.9887       34.9281       32.7459       0.00000       0.00000       0.00000    
  0.478622E-03  -937.906       32.5167       62.7966       32.5167       62.7966       0.00000       0.00000       95.3133       32.5167       32.4523       30.3443       0.00000       0.00000       0.00000    
  0.524798E-03  -867.747       30.3180       58.4614       30.3180       58.4614       0.00000       0.00000       88.7794       30.3180       30.2494       28.2120       0.00000       0.00000       0.00000    
  0.575429E-03  -801.343       28.2300       54.3458       28.2300       54.3458       0.00000       0.00000       82.5758       28.2300       28.1571       26.1888       0.00000       0.00000       0.00000    
  0.630945E-03  -739.680       26.2817       50.5073       26.2817       50.5073       0.00000       0.00000       76.7891       26.2817       26.2042       24.3031       0.00000       0.00000       0.00000    
  0.691816E-03  -684.317       24.5200       47.0384       24.5200       47.0384       0.00000       0.00000       71.5584       24.5200       24.4375       22.6009       0.00000       0.00000       0.00000    
  0.758561E-03  -631.733       22.8408       43.7326       22.8408       43.7326       0.00000       0.00000       66.5735       22.8408       22.7530       20.9796       0.00000       0.00000       0.00000    
  0.831745E-03  -584.068       21.3079       40.7164       21.3079       40.7164       0.00000       0.00000       62.0243       21.3079       21.2144       19.5019       0.00000       0.00000       0.00000    
  0.911989E-03  -540.142       19.8867       37.9209       19.8867       37.9209       0.00000       0.00000       57.8076       19.8867       19.7872       18.1337       0.00000       0.00000       0.00000    
  0.999975E-03  -498.492       18.5335       35.2599       18.5335       35.2599       0.00000       0.00000       53.7934       18.5335       18.4277       16.8322       0.00000       0.00000       0.00000    
  0.109645E-02  -461.605       17.3234       32.8814       17.3234       32.8814       0.00000       0.00000       50.2048       17.3234       17.2108       15.6706       0.00000       0.00000       0.00000    
  0.120223E-02  -426.738       16.1745       30.6232       16.1745       30.6232       0.00000       0.00000       46.7976       16.1745       16.0546       14.5686       0.00000       0.00000       0.00000    
  0.131822E-02  -394.269       15.0979       28.5077       15.0979       28.5077       0.00000       0.00000       43.6057       15.0979       14.9704       13.5373       0.00000       0.00000       0.00000    
  0.144540E-02  -365.133       14.1229       26.5919       14.1229       26.5919       0.00000       0.00000       40.7148       14.1229       13.9871       12.6048       0.00000       0.00000       0.00000    
  0.158485E-02  -337.434       13.1918       24.7623       13.1918       24.7623       0.00000       0.00000       37.9541       13.1918       13.0473       11.7149       0.00000       0.00000       0.00000    
  0.173775E-02  -312.237       12.3374       23.0832       12.3374       23.0832       0.00000       0.00000       35.4206       12.3374       12.1836       10.8996       0.00000       0.00000       0.00000    
  0.190540E-02  -289.026       11.5445       21.5244       11.5445       21.5244       0.00000       0.00000       33.0688       11.5445       11.3807       10.1437       0.00000       0.00000       0.00000    
  0.208923E-02  -266.990       10.7879       20.0367       10.7879       20.0367       0.00000       0.00000       30.8246       10.7879       10.6138       9.42291       0.00000       0.00000       0.00000    
  0.229079E-02  -247.383       10.1072       18.6970       10.1072       18.6970       0.00000       0.00000       28.8042       10.1072       9.92174       8.77530       0.00000       0.00000       0.00000    
  0.251180E-02  -228.859       9.46061       17.4238       9.46061       17.4238       0.00000       0.00000       26.8844       9.46061       9.26329       8.16047       0.00000       0.00000       0.00000    
  0.275413E-02  -211.541       8.85211       16.2245       8.85211       16.2245       0.00000       0.00000       25.0766       8.85211       8.64231       7.58220       0.00000       0.00000       0.00000    
  0.301984E-02  -195.981       8.29969       15.1339       8.29969       15.1339       0.00000       0.00000       23.4336       8.29969       8.07633       7.05753       0.00000       0.00000       0.00000    
  0.331118E-02  -181.159       7.77108       14.0892       7.77108       14.0892       0.00000       0.00000       21.8603       7.77108       7.53363       6.55555       0.00000       0.00000       0.00000    
  0.363064E-02  -167.606       7.28348       13.1235       7.28348       13.1235       0.00000       0.00000       20.4070       7.28348       7.03096       6.09255       0.00000       0.00000       0.00000    
  0.398091E-02  -155.103       6.83034       12.2240       6.83034       12.2240       0.00000       0.00000       19.0543       6.83034       6.56180       5.66215       0.00000       0.00000       0.00000    
  0.436498E-02  -143.206       6.39711       11.3625       6.39711       11.3625       0.00000       0.00000       17.7596       6.39711       6.11195       5.25055       0.00000       0.00000       0.00000    
  0.478610E-02  -132.545       6.00507       10.5796       6.00507       10.5796       0.00000       0.00000       16.5846       6.00507       5.70191       4.87766       0.00000       0.00000       0.00000    
