   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.88125       1.78879       3.01436       1.78879       3.01436       0.00000       0.00000       4.80315       1.78879       1.77549       1.23886       0.00000       0.00000       0.00000    
  0.109648E-03   5.83503       1.74421       2.94010       1.74421       2.94010       0.00000       0.00000       4.68431       1.74421       1.73005       1.21004       0.00000       0.00000       0.00000    
  0.120226E-03   5.76773       1.70222       2.87007       1.70222       2.87007       0.00000       0.00000       4.57229       1.70222       1.68710       1.18297       0.00000       0.00000       0.00000    
  0.131825E-03   5.69156       1.66124       2.80171       1.66124       2.80171       0.00000       0.00000       4.46295       1.66124       1.64512       1.15659       0.00000       0.00000       0.00000    
  0.144543E-03   5.60268       1.62173       2.73574       1.62173       2.73574       0.00000       0.00000       4.35747       1.62173       1.60454       1.13119       0.00000       0.00000       0.00000    
  0.158489E-03   5.49596       1.58415       2.67290       1.58415       2.67290       0.00000       0.00000       4.25705       1.58415       1.56581       1.10709       0.00000       0.00000       0.00000    
  0.173779E-03   5.38034       1.54750       2.61157       1.54750       2.61157       0.00000       0.00000       4.15908       1.54750       1.52795       1.08362       0.00000       0.00000       0.00000    
  0.190545E-03   5.24729       1.51263       2.55310       1.51263       2.55310       0.00000       0.00000       4.06574       1.51263       1.49177       1.06133       0.00000       0.00000       0.00000    
  0.208928E-03   5.10020       1.47910       2.49678       1.47910       2.49678       0.00000       0.00000       3.97588       1.47910       1.45685       1.03993       0.00000       0.00000       0.00000    
  0.229085E-03   4.94398       1.44644       2.44184       1.44644       2.44184       0.00000       0.00000       3.88829       1.44644       1.42273       1.01911       0.00000       0.00000       0.00000    
  0.251186E-03   4.76531       1.41580       2.39009       1.41580       2.39009       0.00000       0.00000       3.80589       1.41580       1.39048      0.999606       0.00000       0.00000       0.00000    
  0.275420E-03   4.57667       1.38600       2.33965       1.38600       2.33965       0.00000       0.00000       3.72565       1.38600       1.35900      0.980648       0.00000       0.00000       0.00000    
  0.301992E-03   4.37463       1.35733       2.29096       1.35733       2.29096       0.00000       0.00000       3.64830       1.35733       1.32854      0.962421       0.00000       0.00000       0.00000    
  0.331127E-03   4.15289       1.33022       2.24467       1.33022       2.24467       0.00000       0.00000       3.57489       1.33022       1.29948      0.945188       0.00000       0.00000       0.00000    
  0.363073E-03   3.92149       1.30385       2.19950       1.30385       2.19950       0.00000       0.00000       3.50334       1.30385       1.27108      0.928419       0.00000       0.00000       0.00000    
  0.398101E-03   3.67159       1.27884       2.15639       1.27884       2.15639       0.00000       0.00000       3.43523       1.27884       1.24388      0.912509       0.00000       0.00000       0.00000    
  0.436509E-03   3.40611       1.25491       2.11487       1.25491       2.11487       0.00000       0.00000       3.36979       1.25491       1.21761      0.897261       0.00000       0.00000       0.00000    
  0.478622E-03   3.13075       1.23166       2.07436       1.23166       2.07436       0.00000       0.00000       3.30602       1.23166       1.19193      0.882429       0.00000       0.00000       0.00000    
  0.524798E-03   2.83152       1.20996       2.03607       1.20996       2.03607       0.00000       0.00000       3.24603       1.20996       1.16755      0.868522       0.00000       0.00000       0.00000    
  0.575429E-03   2.52115       1.18893       1.99872       1.18893       1.99872       0.00000       0.00000       3.18765       1.18893       1.14371      0.855004       0.00000       0.00000       0.00000    
  0.630945E-03   2.19673       1.16876       1.96255       1.16876       1.96255       0.00000       0.00000       3.13131       1.16876       1.12057      0.841978       0.00000       0.00000       0.00000    
  0.691816E-03   1.85076       1.14979       1.92802       1.14979       1.92802       0.00000       0.00000       3.07781       1.14979       1.09839      0.829627       0.00000       0.00000       0.00000    
  0.758561E-03   1.49443       1.13138       1.89421       1.13138       1.89421       0.00000       0.00000       3.02559       1.13138       1.07663      0.817579       0.00000       0.00000       0.00000    
  0.831745E-03   1.11872       1.11399       1.86171       1.11399       1.86171       0.00000       0.00000       2.97570       1.11399       1.05564      0.806070       0.00000       0.00000       0.00000    
  0.911989E-03  0.726036       1.09742       1.83021       1.09742       1.83021       0.00000       0.00000       2.92763       1.09742       1.03523      0.794972       0.00000       0.00000       0.00000    
  0.999975E-03  0.322845       1.08135       1.79932       1.08135       1.79932       0.00000       0.00000       2.88067       1.08135       1.01519      0.784125       0.00000       0.00000       0.00000    
  0.109645E-02  -.105177       1.06640       1.76969       1.06640       1.76969       0.00000       0.00000       2.83609       1.06640      0.995897      0.773795       0.00000       0.00000       0.00000    
  0.120223E-02  -.545278       1.05194       1.74059       1.05194       1.74059       0.00000       0.00000       2.79252       1.05194      0.976914      0.763674       0.00000       0.00000       0.00000    
  0.131822E-02  -.999712       1.03807       1.71210       1.03807       1.71210       0.00000       0.00000       2.75017       1.03807      0.958300      0.753803       0.00000       0.00000       0.00000    
  0.144540E-02  -1.47695       1.02505       1.68443       1.02505       1.68443       0.00000       0.00000       2.70948       1.02505      0.940175      0.744252       0.00000       0.00000       0.00000    
  0.158485E-02  -1.96488       1.01241       1.65708       1.01241       1.65708       0.00000       0.00000       2.66949       1.01241      0.922251      0.734826       0.00000       0.00000       0.00000    
  0.173775E-02  -2.47234       1.00043       1.63027       1.00043       1.63027       0.00000       0.00000       2.63071       1.00043      0.904666      0.725609       0.00000       0.00000       0.00000    
  0.190540E-02  -2.99743      0.988990       1.60384      0.988990       1.60384       0.00000       0.00000       2.59283      0.988990      0.887316      0.716522       0.00000       0.00000       0.00000    
  0.208923E-02  -3.53316      0.977863       1.57761      0.977863       1.57761       0.00000       0.00000       2.55547      0.977863      0.870102      0.707508       0.00000       0.00000       0.00000    
  0.229079E-02  -4.09334      0.967387       1.55172      0.967387       1.55172       0.00000       0.00000       2.51911      0.967387      0.853125      0.698596       0.00000       0.00000       0.00000    
  0.251180E-02  -4.66580      0.957191       1.52592      0.957191       1.52592       0.00000       0.00000       2.48311      0.957191      0.836225      0.689697       0.00000       0.00000       0.00000    
  0.275413E-02  -5.25196      0.947308       1.50023      0.947308       1.50023       0.00000       0.00000       2.44753      0.947308      0.819413      0.680813       0.00000       0.00000       0.00000    
  0.301984E-02  -5.86049      0.937845       1.47456      0.937845       1.47456       0.00000       0.00000       2.41241      0.937845      0.802675      0.671887       0.00000       0.00000       0.00000    
  0.331118E-02  -6.47916      0.928544       1.44888      0.928544       1.44888       0.00000       0.00000       2.37742      0.928544      0.785955      0.662921       0.00000       0.00000       0.00000    
  0.363064E-02  -7.11583      0.919504       1.42312      0.919504       1.42312       0.00000       0.00000       2.34263      0.919504      0.769251      0.653871       0.00000       0.00000       0.00000    
  0.398091E-02  -7.76900      0.910625       1.39723      0.910625       1.39723       0.00000       0.00000       2.30786      0.910625      0.752533      0.644701       0.00000       0.00000       0.00000    
  0.436498E-02  -8.43184      0.901831       1.37126      0.901831       1.37126       0.00000       0.00000       2.27309      0.901831      0.735804      0.635455       0.00000       0.00000       0.00000    
  0.478610E-02  -9.11594      0.893131       1.34504      0.893131       1.34504       0.00000       0.00000       2.23817      0.893131      0.719037      0.626004       0.00000       0.00000       0.00000    
  0.524785E-02  -9.81079      0.884413       1.31868      0.884413       1.31868       0.00000       0.00000       2.20309      0.884413      0.702249      0.616427       0.00000       0.00000       0.00000    
  0.575415E-02  -10.5169      0.875676       1.29216      0.875676       1.29216       0.00000       0.00000       2.16783      0.875676      0.685441      0.606717       0.00000       0.00000       0.00000    
  0.630929E-02  -11.2414      0.866771       1.26538      0.866771       1.26538       0.00000       0.00000       2.13215      0.866771      0.668622      0.596758       0.00000       0.00000       0.00000    
  0.691799E-02  -11.9737      0.857743       1.23850      0.857743       1.23850       0.00000       0.00000       2.09624      0.857743      0.651813      0.586683       0.00000       0.00000       0.00000    
  0.758542E-02  -12.7193      0.848468       1.21143      0.848468       1.21143       0.00000       0.00000       2.05990      0.848468      0.635031      0.576403       0.00000       0.00000       0.00000    
  0.831724E-02  -13.4766      0.838831       1.18424      0.838831       1.18424       0.00000       0.00000       2.02307      0.838831      0.618321      0.565919       0.00000       0.00000       0.00000    
  0.911966E-02  -14.2771      0.830883       1.16082      0.830883       1.16082       0.00000       0.00000       1.99171      0.830883      0.603587      0.557238       0.00000       0.00000       0.00000    
  0.999950E-02  -15.4187      0.839469       1.17175      0.839469       1.17175       0.00000       0.00000       2.01122      0.839469      0.606256      0.565498       0.00000       0.00000       0.00000    
  0.109642E-01  -16.4064      0.838345       1.16382      0.838345       1.16382       0.00000       0.00000       2.00217      0.838345      0.599585      0.564235       0.00000       0.00000       0.00000    
  0.120220E-01  -17.2464      0.827283       1.13723      0.827283       1.13723       0.00000       0.00000       1.96451      0.827283      0.583777      0.553449       0.00000       0.00000       0.00000    
  0.131819E-01  -18.0930      0.815483       1.11050      0.815483       1.11050       0.00000       0.00000       1.92598      0.815483      0.568102      0.542399       0.00000       0.00000       0.00000    
  0.144536E-01  -18.9446      0.802861       1.08360      0.802861       1.08360       0.00000       0.00000       1.88646      0.802861      0.552547      0.531051       0.00000       0.00000       0.00000    
  0.158481E-01  -19.7993      0.789392       1.05645      0.789392       1.05645       0.00000       0.00000       1.84584      0.789392      0.537071      0.519381       0.00000       0.00000       0.00000    
  0.173770E-01  -20.6555      0.774993       1.02896      0.774993       1.02896       0.00000       0.00000       1.80395      0.774993      0.521627      0.507331       0.00000       0.00000       0.00000    
  0.190535E-01  -21.5115      0.759477       1.00091      0.759477       1.00091       0.00000       0.00000       1.76039      0.759477      0.506132      0.494779       0.00000       0.00000       0.00000    
