   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -2436.12       81.6952       163.390       81.6952       163.390       0.00000       0.00000       245.086       81.6952       81.6952       81.6952       0.00000       0.00000       0.00000    
  0.109648E-03  -2248.33       75.4285       150.857       75.4285       150.857       0.00000       0.00000       226.286       75.4285       75.4285       75.4285       0.00000       0.00000       0.00000    
  0.120226E-03  -2082.48       69.8931       139.786       69.8931       139.786       0.00000       0.00000       209.679       69.8931       69.8931       69.8931       0.00000       0.00000       0.00000    
  0.131825E-03  -1924.66       64.6252       129.250       64.6252       129.250       0.00000       0.00000       193.876       64.6252       64.6252       64.6252       0.00000       0.00000       0.00000    
  0.144543E-03  -1778.34       59.7403       119.481       59.7403       119.481       0.00000       0.00000       179.221       59.7403       59.7403       59.7403       0.00000       0.00000       0.00000    
  0.158489E-03  -1646.05       55.3229       110.646       55.3229       110.646       0.00000       0.00000       165.969       55.3229       55.3229       55.3229       0.00000       0.00000       0.00000    
  0.173779E-03  -1520.27       51.1223       102.245       51.1223       102.245       0.00000       0.00000       153.367       51.1223       51.1223       51.1223       0.00000       0.00000       0.00000    
  0.190545E-03  -1406.39       47.3181       94.6361       47.3181       94.6361       0.00000       0.00000       141.954       47.3181       47.3181       47.3181       0.00000       0.00000       0.00000    
  0.208928E-03  -1300.84       43.7912       87.5823       43.7912       87.5823       0.00000       0.00000       131.373       43.7912       43.7912       43.7912       0.00000       0.00000       0.00000    
  0.229085E-03  -1200.66       40.4432       80.8864       40.4432       80.8864       0.00000       0.00000       121.330       40.4432       40.4432       40.4432       0.00000       0.00000       0.00000    
  0.251186E-03  -1112.04       37.4804       74.9607       37.4804       74.9607       0.00000       0.00000       112.441       37.4804       37.4804       37.4804       0.00000       0.00000       0.00000    
  0.275420E-03  -1027.89       34.6660       69.3320       34.6660       69.3320       0.00000       0.00000       103.998       34.6660       34.6660       34.6660       0.00000       0.00000       0.00000    
  0.301992E-03  -949.720       32.0511       64.1023       32.0511       64.1023       0.00000       0.00000       96.1534       32.0511       32.0511       32.0511       0.00000       0.00000       0.00000    
