   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1236.41       30.5311       60.6924       30.5311       60.6924       0.00000       0.00000       91.2236       30.5311       30.5228       30.1697       0.00000       0.00000       0.00000    
  0.109648E-03  -1155.12       28.5247       56.6860       28.5247       56.6860       0.00000       0.00000       85.2107       28.5247       28.5156       28.1703       0.00000       0.00000       0.00000    
  0.120226E-03  -1082.19       26.7200       53.0827       26.7200       53.0827       0.00000       0.00000       79.8027       26.7200       26.7102       26.3725       0.00000       0.00000       0.00000    
  0.131825E-03  -1012.35       24.9902       49.6291       24.9902       49.6291       0.00000       0.00000       74.6193       24.9902       24.9797       24.6494       0.00000       0.00000       0.00000    
  0.144543E-03  -946.949       23.3677       46.3899       23.3677       46.3899       0.00000       0.00000       69.7576       23.3677       23.3564       23.0334       0.00000       0.00000       0.00000    
  0.158489E-03  -887.037       21.8782       43.4162       21.8782       43.4162       0.00000       0.00000       65.2944       21.8782       21.8660       21.5502       0.00000       0.00000       0.00000    
  0.173779E-03  -829.686       20.4508       40.5665       20.4508       40.5665       0.00000       0.00000       61.0173       20.4508       20.4376       20.1289       0.00000       0.00000       0.00000    
  0.190545E-03  -777.054       19.1379       37.9455       19.1379       37.9455       0.00000       0.00000       57.0834       19.1379       19.1237       18.8219       0.00000       0.00000       0.00000    
  0.208928E-03  -727.766       17.9062       35.4869       17.9062       35.4869       0.00000       0.00000       53.3932       17.9062       17.8909       17.5960       0.00000       0.00000       0.00000    
  0.229085E-03  -680.638       16.7272       33.1331       16.7272       33.1331       0.00000       0.00000       49.8603       16.7272       16.7107       16.4225       0.00000       0.00000       0.00000    
  0.251186E-03  -638.213       15.6628       31.0083       15.6628       31.0083       0.00000       0.00000       46.6711       15.6628       15.6450       15.3634       0.00000       0.00000       0.00000    
  0.275420E-03  -597.626       14.6433       28.9732       14.6433       28.9732       0.00000       0.00000       43.6165       14.6433       14.6241       14.3491       0.00000       0.00000       0.00000    
  0.301992E-03  -559.506       13.6842       27.0585       13.6842       27.0585       0.00000       0.00000       40.7427       13.6842       13.6635       13.3950       0.00000       0.00000       0.00000    
  0.331127E-03  -524.577       12.8035       25.3001       12.8035       25.3001       0.00000       0.00000       38.1036       12.8035       12.7812       12.5189       0.00000       0.00000       0.00000    
  0.363073E-03  -491.101       11.9586       23.6131       11.9586       23.6131       0.00000       0.00000       35.5717       11.9586       11.9345       11.6786       0.00000       0.00000       0.00000    
  0.398101E-03  -460.259       11.1787       22.0557       11.1787       22.0557       0.00000       0.00000       33.2344       11.1787       11.1527       10.9030       0.00000       0.00000       0.00000    
  0.436509E-03  -431.365       10.4472       20.5946       10.4472       20.5946       0.00000       0.00000       31.0418       10.4472       10.4191       10.1755       0.00000       0.00000       0.00000    
  0.478622E-03  -403.693       9.74598       19.1940       9.74598       19.1940       0.00000       0.00000       28.9400       9.74598       9.71579       9.47824       0.00000       0.00000       0.00000    
  0.524798E-03  -378.647       9.11045       17.9242       9.11045       17.9242       0.00000       0.00000       27.0346       9.11045       9.07786       8.84631       0.00000       0.00000       0.00000    
  0.575429E-03  -354.678       8.50209       16.7083       8.50209       16.7083       0.00000       0.00000       25.2104       8.50209       8.46696       8.24138       0.00000       0.00000       0.00000    
  0.630945E-03  -332.068       7.92800       15.5607       7.92800       15.5607       0.00000       0.00000       23.4887       7.92800       7.89017       7.67051       0.00000       0.00000       0.00000    
  0.691816E-03  -311.294       7.40066       14.5059       7.40066       14.5059       0.00000       0.00000       21.9066       7.40066       7.35985       7.14606       0.00000       0.00000       0.00000    
  0.758561E-03  -291.337       6.89425       13.4927       6.89425       13.4927       0.00000       0.00000       20.3870       6.89425       6.85032       6.64238       0.00000       0.00000       0.00000    
  0.831745E-03  -272.835       6.42534       12.5539       6.42534       12.5539       0.00000       0.00000       18.9792       6.42534       6.37800       6.17589       0.00000       0.00000       0.00000    
  0.911989E-03  -255.456       5.98574       11.6732       5.98574       11.6732       0.00000       0.00000       17.6589       5.98574       5.93474       5.73844       0.00000       0.00000       0.00000    
  0.999975E-03  -238.763       5.56405       10.8280       5.56405       10.8280       0.00000       0.00000       16.3920       5.56405       5.50923       5.31873       0.00000       0.00000       0.00000    
  0.109645E-02  -223.523       5.18089       10.0589       5.18089       10.0589       0.00000       0.00000       15.2398       5.18089       5.12182       4.93713       0.00000       0.00000       0.00000    
  0.120223E-02  -208.911       4.81463       9.32330       4.81463       9.32330       0.00000       0.00000       14.1379       4.81463       4.75110       4.57220       0.00000       0.00000       0.00000    
  0.131822E-02  -195.044       4.46840       8.62723       4.46840       8.62723       0.00000       0.00000       13.0956       4.46840       4.40016       4.22707       0.00000       0.00000       0.00000    
  0.144540E-02  -182.230       4.15108       7.98810       4.15108       7.98810       0.00000       0.00000       12.1392       4.15108       4.07768       3.91042       0.00000       0.00000       0.00000    
  0.158485E-02  -169.876       3.84652       7.37407       3.84652       7.37407       0.00000       0.00000       11.2206       3.84652       3.76774       3.60634       0.00000       0.00000       0.00000    
  0.173775E-02  -158.330       3.56452       6.80439       3.56452       6.80439       0.00000       0.00000       10.3689       3.56452       3.47996       3.32444       0.00000       0.00000       0.00000    
  0.190540E-02  -147.439       3.30119       6.27134       3.30119       6.27134       0.00000       0.00000       9.57253       3.30119       3.21047       3.06087       0.00000       0.00000       0.00000    
  0.208923E-02  -136.939       3.04900       5.76012       3.04900       5.76012       0.00000       0.00000       8.80911       3.04900       2.95189       2.80823       0.00000       0.00000       0.00000    
  0.229079E-02  -127.264       2.82073       5.29571       2.82073       5.29571       0.00000       0.00000       8.11643       2.82073       2.71668       2.57903       0.00000       0.00000       0.00000    
  0.251180E-02  -117.970       2.60365       4.85316       2.60365       4.85316       0.00000       0.00000       7.45682       2.60365       2.49238       2.36078       0.00000       0.00000       0.00000    
  0.275413E-02  -109.100       2.39907       4.43501       2.39907       4.43501       0.00000       0.00000       6.83408       2.39907       2.28026       2.15474       0.00000       0.00000       0.00000    
  0.301984E-02  -100.875       2.21364       4.05423       2.21364       4.05423       0.00000       0.00000       6.26788       2.21364       2.08680       1.96743       0.00000       0.00000       0.00000    
  0.331118E-02  -92.9316       2.03659       3.68978       2.03659       3.68978       0.00000       0.00000       5.72637       2.03659       1.90149       1.78829       0.00000       0.00000       0.00000    
  0.363064E-02  -85.4785       1.87416       3.35383       1.87416       3.35383       0.00000       0.00000       5.22799       1.87416       1.73041       1.62343       0.00000       0.00000       0.00000    
  0.398091E-02  -78.4593       1.72456       3.04295       1.72456       3.04295       0.00000       0.00000       4.76751       1.72456       1.57184       1.47111       0.00000       0.00000       0.00000    
  0.436498E-02  -71.6936       1.58244       2.74667       1.58244       2.74667       0.00000       0.00000       4.32911       1.58244       1.42056       1.32610       0.00000       0.00000       0.00000    
  0.478610E-02  -65.4794       1.45633       2.48174       1.45633       2.48174       0.00000       0.00000       3.93807       1.45633       1.28496       1.19678       0.00000       0.00000       0.00000    
  0.524785E-02  -59.5480       1.33815       2.23245       1.33815       2.23245       0.00000       0.00000       3.57060       1.33815       1.15718       1.07526       0.00000       0.00000       0.00000    
