   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -256.700       9.97486       19.9409       9.97486       19.9409       0.00000       0.00000       29.9158       9.97486       9.97486       9.96608       0.00000       0.00000       0.00000    
  0.109648E-03  -241.671       9.41182       18.8148       9.41182       18.8148       0.00000       0.00000       28.2266       9.41182       9.41182       9.40295       0.00000       0.00000       0.00000    
  0.120226E-03  -228.013       8.89928       17.7896       8.89928       17.7896       0.00000       0.00000       26.6889       8.89928       8.89928       8.89032       0.00000       0.00000       0.00000    
  0.131825E-03  -214.872       8.40579       16.8025       8.40579       16.8025       0.00000       0.00000       25.2083       8.40579       8.40579       8.39675       0.00000       0.00000       0.00000    
  0.144543E-03  -202.471       7.93958       15.8700       7.93958       15.8700       0.00000       0.00000       23.8096       7.93958       7.93958       7.93045       0.00000       0.00000       0.00000    
  0.158489E-03  -191.004       7.50769       15.0061       7.50769       15.0061       0.00000       0.00000       22.5138       7.50769       7.50768       7.49846       0.00000       0.00000       0.00000    
  0.173779E-03  -179.977       7.09194       14.1746       7.09194       14.1746       0.00000       0.00000       21.2665       7.09194       7.09194       7.08263       0.00000       0.00000       0.00000    
  0.190545E-03  -169.767       6.70619       13.4030       6.70619       13.4030       0.00000       0.00000       20.1092       6.70619       6.70619       6.69679       0.00000       0.00000       0.00000    
  0.208928E-03  -160.147       6.34206       12.6746       6.34206       12.6746       0.00000       0.00000       19.0167       6.34206       6.34206       6.33256       0.00000       0.00000       0.00000    
  0.229085E-03  -150.909       5.99190       11.9742       5.99190       11.9742       0.00000       0.00000       17.9661       5.99190       5.99190       5.98231       0.00000       0.00000       0.00000    
  0.251186E-03  -142.516       5.67268       11.3357       5.67268       11.3357       0.00000       0.00000       17.0083       5.67268       5.67268       5.66299       0.00000       0.00000       0.00000    
  0.275420E-03  -134.460       5.36574       10.7217       5.36574       10.7217       0.00000       0.00000       16.0874       5.36574       5.36573       5.35596       0.00000       0.00000       0.00000    
  0.301992E-03  -126.856       5.07531       10.1407       5.07531       10.1407       0.00000       0.00000       15.2160       5.07531       5.07530       5.06543       0.00000       0.00000       0.00000    
  0.331127E-03  -119.848       4.80658       9.60319       4.80658       9.60319       0.00000       0.00000       14.4098       4.80658       4.80658       4.79661       0.00000       0.00000       0.00000    
  0.363073E-03  -113.114       4.54785       9.08562       4.54785       9.08562       0.00000       0.00000       13.6335       4.54785       4.54784       4.53778       0.00000       0.00000       0.00000    
  0.398101E-03  -106.883       4.30735       8.60452       4.30735       8.60452       0.00000       0.00000       12.9119       4.30735       4.30734       4.29718       0.00000       0.00000       0.00000    
  0.436509E-03  -101.029       4.08057       8.15087       4.08057       8.15087       0.00000       0.00000       12.2314       4.08057       4.08057       4.07030       0.00000       0.00000       0.00000    
  0.478622E-03  -95.4141       3.86242       7.71446       3.86242       7.71446       0.00000       0.00000       11.5769       3.86242       3.86241       3.85205       0.00000       0.00000       0.00000    
  0.524798E-03  -90.3193       3.66310       7.31572       3.66310       7.31572       0.00000       0.00000       10.9788       3.66310       3.66309       3.65262       0.00000       0.00000       0.00000    
  0.575429E-03  -85.4422       3.47163       6.93268       3.47163       6.93268       0.00000       0.00000       10.4043       3.47163       3.47162       3.46106       0.00000       0.00000       0.00000    
  0.630945E-03  -80.8401       3.29009       6.56949       3.29009       6.56949       0.00000       0.00000       9.85958       3.29009       3.29008       3.27941       0.00000       0.00000       0.00000    
  0.691816E-03  -76.6164       3.12217       6.23355       3.12217       6.23355       0.00000       0.00000       9.35573       3.12217       3.12216       3.11139       0.00000       0.00000       0.00000    
  0.758561E-03  -72.5630       2.96038       5.90987       2.96038       5.90987       0.00000       0.00000       8.87025       2.96038       2.96037       2.94949       0.00000       0.00000       0.00000    
  0.831745E-03  -68.8156       2.80959       5.60816       2.80959       5.60816       0.00000       0.00000       8.41775       2.80959       2.80957       2.79859       0.00000       0.00000       0.00000    
