   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -65865.2       1404.51       2808.06       1404.51       2808.06       0.00000       0.00000       4212.57       1404.51       1404.51       1403.56       0.00000       0.00000       0.00000    
  0.109648E-03  -60028.9       1278.54       2556.15       1278.54       2556.15       0.00000       0.00000       3834.69       1278.54       1278.54       1277.62       0.00000       0.00000       0.00000    
  0.120226E-03  -54974.5       1169.41       2337.93       1169.41       2337.93       0.00000       0.00000       3507.34       1169.41       1169.41       1168.52       0.00000       0.00000       0.00000    
  0.131825E-03  -50200.3       1066.33       2131.78       1066.33       2131.78       0.00000       0.00000       3198.11       1066.33       1066.33       1065.46       0.00000       0.00000       0.00000    
  0.144543E-03  -45827.3       971.889       1942.93       971.889       1942.93       0.00000       0.00000       2914.82       971.889       971.886       971.041       0.00000       0.00000       0.00000    
  0.158489E-03  -41934.0       887.791       1774.75       887.791       1774.75       0.00000       0.00000       2662.55       887.791       887.788       886.967       0.00000       0.00000       0.00000    
  0.173779E-03  -38260.8       808.440       1616.08       808.440       1616.08       0.00000       0.00000       2424.51       808.440       808.436       807.639       0.00000       0.00000       0.00000    
  0.190545E-03  -34986.1       737.685       1474.59       737.685       1474.59       0.00000       0.00000       2212.27       737.685       737.682       736.907       0.00000       0.00000       0.00000    
  0.208928E-03  -31984.5       672.826       1344.89       672.826       1344.89       0.00000       0.00000       2017.72       672.826       672.822       672.069       0.00000       0.00000       0.00000    
  0.229085E-03  -29158.9       611.766       1222.79       611.766       1222.79       0.00000       0.00000       1834.56       611.766       611.762       611.031       0.00000       0.00000       0.00000    
  0.251186E-03  -26704.8       558.732       1116.75       558.732       1116.75       0.00000       0.00000       1675.48       558.732       558.728       558.017       0.00000       0.00000       0.00000    
  0.275420E-03  -24391.0       508.732       1016.76       508.732       1016.76       0.00000       0.00000       1525.50       508.732       508.727       508.037       0.00000       0.00000       0.00000    
  0.301992E-03  -22265.7       462.809       924.937       462.809       924.937       0.00000       0.00000       1387.75       462.809       462.804       462.133       0.00000       0.00000       0.00000    
  0.331127E-03  -20376.1       421.991       843.320       421.991       843.320       0.00000       0.00000       1265.31       421.991       421.986       421.334       0.00000       0.00000       0.00000    
  0.363073E-03  -18592.1       383.461       766.278       383.461       766.278       0.00000       0.00000       1149.74       383.461       383.455       382.823       0.00000       0.00000       0.00000    
  0.398101E-03  -16996.6       349.017       697.408       349.017       697.408       0.00000       0.00000       1046.42       349.017       349.011       348.397       0.00000       0.00000       0.00000    
  0.436509E-03  -15536.0       317.505       634.400       317.505       634.400       0.00000       0.00000       951.905       317.505       317.499       316.902       0.00000       0.00000       0.00000    
  0.478622E-03  -14159.8       287.828       575.061       287.828       575.061       0.00000       0.00000       862.889       287.828       287.821       287.241       0.00000       0.00000       0.00000    
  0.524798E-03  -12959.9       261.988       523.398       261.988       523.398       0.00000       0.00000       785.386       261.988       261.981       261.417       0.00000       0.00000       0.00000    
  0.575429E-03  -11830.1       237.678       474.793       237.678       474.793       0.00000       0.00000       712.471       237.678       237.670       237.123       0.00000       0.00000       0.00000    
  0.630945E-03  -10788.7       215.299       430.048       215.299       430.048       0.00000       0.00000       645.347       215.299       215.290       214.759       0.00000       0.00000       0.00000    
  0.691816E-03  -9863.11       195.454       390.373       195.454       390.373       0.00000       0.00000       585.827       195.454       195.444       194.928       0.00000       0.00000       0.00000    
  0.758561E-03  -8988.15       176.719       352.917       176.719       352.917       0.00000       0.00000       529.637       176.719       176.709       176.208       0.00000       0.00000       0.00000    
  0.831745E-03  -8202.25       159.941       319.374       159.941       319.374       0.00000       0.00000       479.315       159.941       159.930       159.444       0.00000       0.00000       0.00000    
  0.911989E-03  -7483.06       144.634       288.772       144.634       288.772       0.00000       0.00000       433.406       144.634       144.622       144.150       0.00000       0.00000       0.00000    
  0.999975E-03  -6804.41       130.221       259.958       130.221       259.958       0.00000       0.00000       390.179       130.221       130.208       129.750       0.00000       0.00000       0.00000    
  0.109645E-02  -6209.57       117.663       234.855       117.663       234.855       0.00000       0.00000       352.518       117.663       117.650       117.205       0.00000       0.00000       0.00000    
  0.120223E-02  -5649.82       105.887       211.312       105.887       211.312       0.00000       0.00000       317.199       105.887       105.872       105.440       0.00000       0.00000       0.00000    
  0.131822E-02  -5131.70       95.0358       189.622       95.0358       189.622       0.00000       0.00000       284.658       95.0358       95.0206       94.6012       0.00000       0.00000       0.00000    
  0.144540E-02  -4670.78       85.4636       170.488       85.4636       170.488       0.00000       0.00000       255.951       85.4636       85.4473       85.0402       0.00000       0.00000       0.00000    
  0.158485E-02  -4234.33       76.4402       152.451       76.4402       152.451       0.00000       0.00000       228.891       76.4402       76.4228       76.0278       0.00000       0.00000       0.00000    
  0.173775E-02  -3840.36       68.3707       136.321       68.3707       136.321       0.00000       0.00000       204.692       68.3707       68.3521       67.9688       0.00000       0.00000       0.00000    
  0.190540E-02  -3479.79       61.0551       121.698       61.0551       121.698       0.00000       0.00000       182.753       61.0551       61.0351       60.6633       0.00000       0.00000       0.00000    
  0.208923E-02  -3138.97       54.1852       107.967       54.1852       107.967       0.00000       0.00000       162.153       54.1852       54.1640       53.8033       0.00000       0.00000       0.00000    
