   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1722.59       8.37252       16.6726       8.37252       16.6726       0.00000       0.00000       25.0452       8.37252       8.37253       8.30011       0.00000       0.00000       0.00000    
  0.109648E-03  -1610.88       7.84210       15.6124       7.84210       15.6124       0.00000       0.00000       23.4545       7.84210       7.84211       7.77025       0.00000       0.00000       0.00000    
  0.120226E-03  -1510.23       7.36405       14.6568       7.36405       14.6568       0.00000       0.00000       22.0209       7.36405       7.36406       7.29275       0.00000       0.00000       0.00000    
  0.131825E-03  -1413.70       6.90555       13.7404       6.90555       13.7404       0.00000       0.00000       20.6459       6.90555       6.90556       6.83480       0.00000       0.00000       0.00000    
  0.144543E-03  -1323.09       6.47503       12.8799       6.47503       12.8799       0.00000       0.00000       19.3549       6.47503       6.47505       6.40482       0.00000       0.00000       0.00000    
  0.158489E-03  -1239.83       6.07937       12.0891       6.07937       12.0891       0.00000       0.00000       18.1685       6.07937       6.07939       6.00970       0.00000       0.00000       0.00000    
  0.173779E-03  -1160.02       5.70003       11.3309       5.70003       11.3309       0.00000       0.00000       17.0310       5.70003       5.70005       5.63089       0.00000       0.00000       0.00000    
  0.190545E-03  -1086.57       5.35084       10.6331       5.35084       10.6331       0.00000       0.00000       15.9839       5.35084       5.35086       5.28223       0.00000       0.00000       0.00000    
  0.208928E-03  -1017.68       5.02318       9.97830       5.02318       9.97830       0.00000       0.00000       15.0015       5.02318       5.02320       4.95510       0.00000       0.00000       0.00000    
  0.229085E-03  -951.712       4.70942       9.35131       4.70942       9.35131       0.00000       0.00000       14.0607       4.70942       4.70945       4.64186       0.00000       0.00000       0.00000    
  0.251186E-03  -892.186       4.42616       8.78531       4.42616       8.78531       0.00000       0.00000       13.2115       4.42616       4.42619       4.35912       0.00000       0.00000       0.00000    
  0.275420E-03  -835.194       4.15490       8.24330       4.15490       8.24330       0.00000       0.00000       12.3982       4.15490       4.15493       4.08837       0.00000       0.00000       0.00000    
