   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -505.064       7.14258       14.2372       7.14258       14.2372       0.00000       0.00000       21.3798       7.14258       7.14259       7.09460       0.00000       0.00000       0.00000    
  0.109648E-03  -474.105       6.71378       13.3799       6.71378       13.3799       0.00000       0.00000       20.0937       6.71378       6.71379       6.66612       0.00000       0.00000       0.00000    
  0.120226E-03  -446.095       6.32560       12.6039       6.32560       12.6039       0.00000       0.00000       18.9295       6.32560       6.32561       6.27825       0.00000       0.00000       0.00000    
  0.131825E-03  -419.192       5.95265       11.8583       5.95265       11.8583       0.00000       0.00000       17.8109       5.95265       5.95266       5.90562       0.00000       0.00000       0.00000    
  0.144543E-03  -393.873       5.60151       11.1563       5.60151       11.1563       0.00000       0.00000       16.7578       5.60151       5.60151       5.55479       0.00000       0.00000       0.00000    
  0.158489E-03  -370.536       5.27763       10.5089       5.27763       10.5089       0.00000       0.00000       15.7865       5.27763       5.27764       5.23122       0.00000       0.00000       0.00000    
  0.173779E-03  -348.128       4.96656       9.88703       4.96656       9.88703       0.00000       0.00000       14.8536       4.96656       4.96657       4.92046       0.00000       0.00000       0.00000    
  0.190545E-03  -327.443       4.67918       9.31259       4.67918       9.31259       0.00000       0.00000       13.9918       4.67918       4.67919       4.63339       0.00000       0.00000       0.00000    
  0.208928E-03  -307.993       4.40880       8.77212       4.40880       8.77212       0.00000       0.00000       13.1809       4.40880       4.40881       4.36331       0.00000       0.00000       0.00000    
  0.229085E-03  -289.340       4.14938       8.25360       4.14938       8.25360       0.00000       0.00000       12.4030       4.14938       4.14939       4.10420       0.00000       0.00000       0.00000    
  0.251186E-03  -272.445       3.91414       7.78342       3.91414       7.78342       0.00000       0.00000       11.6976       3.91414       3.91415       3.86926       0.00000       0.00000       0.00000    
  0.275420E-03  -256.244       3.68845       7.33233       3.68845       7.33233       0.00000       0.00000       11.0208       3.68845       3.68846       3.64387       0.00000       0.00000       0.00000    
  0.301992E-03  -240.977       3.47559       6.90690       3.47559       6.90690       0.00000       0.00000       10.3825       3.47559       3.47560       3.43130       0.00000       0.00000       0.00000    
  0.331127E-03  -226.931       3.27951       6.51504       3.27951       6.51504       0.00000       0.00000       9.79455       3.27951       3.27952       3.23552       0.00000       0.00000       0.00000    
  0.363073E-03  -213.446       3.09113       6.13859       3.09113       6.13859       0.00000       0.00000       9.22972       3.09113       3.09115       3.04744       0.00000       0.00000       0.00000    
  0.398101E-03  -200.981       2.91678       5.79018       2.91678       5.79018       0.00000       0.00000       8.70697       2.91678       2.91680       2.87338       0.00000       0.00000       0.00000    
  0.436509E-03  -189.282       2.75294       5.46280       2.75294       5.46280       0.00000       0.00000       8.21574       2.75294       2.75296       2.70984       0.00000       0.00000       0.00000    
  0.478622E-03  -178.064       2.59570       5.14861       2.59570       5.14861       0.00000       0.00000       7.74431       2.59570       2.59572       2.55288       0.00000       0.00000       0.00000    
  0.524798E-03  -167.892       2.45282       4.86312       2.45282       4.86312       0.00000       0.00000       7.31594       2.45282       2.45284       2.41028       0.00000       0.00000       0.00000    
  0.575429E-03  -158.155       2.31589       4.58956       2.31589       4.58956       0.00000       0.00000       6.90545       2.31589       2.31592       2.27364       0.00000       0.00000       0.00000    
  0.630945E-03  -148.966       2.18650       4.33105       2.18650       4.33105       0.00000       0.00000       6.51755       2.18650       2.18652       2.14453       0.00000       0.00000       0.00000    
  0.691816E-03  -140.530       2.06740       4.09315       2.06740       4.09315       0.00000       0.00000       6.16055       2.06740       2.06743       2.02572       0.00000       0.00000       0.00000    
  0.758561E-03  -132.431       1.95292       3.86447       1.95292       3.86447       0.00000       0.00000       5.81740       1.95292       1.95295       1.91152       0.00000       0.00000       0.00000    
  0.831745E-03  -124.936       1.84672       3.65235       1.84672       3.65235       0.00000       0.00000       5.49908       1.84672       1.84676       1.80560       0.00000       0.00000       0.00000    
  0.911989E-03  -117.915       1.74699       3.45318       1.74699       3.45318       0.00000       0.00000       5.20017       1.74699       1.74703       1.70614       0.00000       0.00000       0.00000    
  0.999975E-03  -111.183       1.65122       3.26190       1.65122       3.26190       0.00000       0.00000       4.91312       1.65122       1.65126       1.61064       0.00000       0.00000       0.00000    
  0.109645E-02  -105.072       1.56392       3.08759       1.56392       3.08759       0.00000       0.00000       4.65151       1.56392       1.56397       1.52362       0.00000       0.00000       0.00000    
  0.120223E-02  -99.2320       1.48033       2.92068       1.48033       2.92068       0.00000       0.00000       4.40101       1.48033       1.48038       1.44030       0.00000       0.00000       0.00000    
  0.131822E-02  -93.7144       1.40113       2.76255       1.40113       2.76255       0.00000       0.00000       4.16368       1.40113       1.40118       1.36137       0.00000       0.00000       0.00000    
  0.144540E-02  -88.6579       1.32820       2.61697       1.32820       2.61697       0.00000       0.00000       3.94518       1.32820       1.32826       1.28871       0.00000       0.00000       0.00000    
  0.158485E-02  -83.8039       1.25803       2.47690       1.25803       2.47690       0.00000       0.00000       3.73493       1.25803       1.25809       1.21881       0.00000       0.00000       0.00000    
  0.173775E-02  -79.3063       1.19270       2.34651       1.19270       2.34651       0.00000       0.00000       3.53921       1.19270       1.19277       1.15374       0.00000       0.00000       0.00000    
  0.190540E-02  -75.0999       1.13132       2.22402       1.13132       2.22402       0.00000       0.00000       3.35534       1.13132       1.13140       1.09262       0.00000       0.00000       0.00000    
  0.208923E-02  -71.0667       1.07229       2.10622       1.07229       2.10622       0.00000       0.00000       3.17851       1.07229       1.07237       1.03385       0.00000       0.00000       0.00000    
  0.229079E-02  -67.4003       1.01821       1.99834       1.01821       1.99834       0.00000       0.00000       3.01655       1.01821       1.01830      0.980038       0.00000       0.00000       0.00000    
  0.251180E-02  -63.9020      0.966401       1.89499      0.966401       1.89499       0.00000       0.00000       2.86139      0.966401      0.966500      0.928488       0.00000       0.00000       0.00000    
  0.275413E-02  -60.5911      0.917119       1.79669      0.917119       1.79669       0.00000       0.00000       2.71381      0.917119      0.917227      0.879465       0.00000       0.00000       0.00000    
  0.301984E-02  -57.5610      0.871607       1.70594      0.871607       1.70594       0.00000       0.00000       2.57754      0.871607      0.871725      0.834211       0.00000       0.00000       0.00000    
  0.331118E-02  -54.6511      0.827707       1.61840      0.827707       1.61840       0.00000       0.00000       2.44611      0.827707      0.827836      0.790568       0.00000       0.00000       0.00000    
  0.363064E-02  -51.9493      0.786592       1.53644      0.786592       1.53644       0.00000       0.00000       2.32303      0.786592      0.786734      0.749709       0.00000       0.00000       0.00000    
  0.398091E-02  -49.4247      0.747836       1.45920      0.747836       1.45920       0.00000       0.00000       2.20703      0.747836      0.747991      0.711207       0.00000       0.00000       0.00000    
  0.436498E-02  -47.0025      0.710443       1.38468      0.710443       1.38468       0.00000       0.00000       2.09512      0.710443      0.710613      0.674069       0.00000       0.00000       0.00000    
  0.478610E-02  -44.7938      0.675880       1.31582      0.675880       1.31582       0.00000       0.00000       1.99170      0.675880      0.676066      0.639759       0.00000       0.00000       0.00000    
  0.524785E-02  -42.6875      0.642664       1.24966      0.642664       1.24966       0.00000       0.00000       1.89233      0.642664      0.642868      0.606795       0.00000       0.00000       0.00000    
  0.575415E-02  -40.6885      0.610860       1.18633      0.610860       1.18633       0.00000       0.00000       1.79719      0.610860      0.611083      0.575244       0.00000       0.00000       0.00000    
  0.630929E-02  -38.8568      0.581245       1.12737      0.581245       1.12737       0.00000       0.00000       1.70862      0.581245      0.581490      0.545880       0.00000       0.00000       0.00000    
  0.691799E-02  -37.0950      0.552539       1.07023      0.552539       1.07023       0.00000       0.00000       1.62277      0.552539      0.552807      0.517425       0.00000       0.00000       0.00000    
  0.758542E-02  -35.4518      0.525371       1.01617      0.525371       1.01617       0.00000       0.00000       1.54154      0.525371      0.525664      0.490508       0.00000       0.00000       0.00000    
  0.831724E-02  -33.9132      0.499546      0.964804      0.499546      0.964804       0.00000       0.00000       1.46435      0.499546      0.499868      0.464935       0.00000       0.00000       0.00000    
  0.911966E-02  -32.4890      0.475213      0.916418      0.475213      0.916418       0.00000       0.00000       1.39163      0.475213      0.475565      0.440853       0.00000       0.00000       0.00000    
  0.999950E-02  -31.6830      0.459008      0.884283      0.459008      0.884283       0.00000       0.00000       1.34329      0.459008      0.459388      0.424895       0.00000       0.00000       0.00000    
  0.109642E-01  -30.6533      0.439671      0.845891      0.439671      0.845891       0.00000       0.00000       1.28556      0.439671      0.440083      0.405808       0.00000       0.00000       0.00000    
  0.120220E-01  -29.4422      0.417726      0.802293      0.417726      0.802293       0.00000       0.00000       1.22002      0.417726      0.418178      0.384115       0.00000       0.00000       0.00000    
  0.131819E-01  -28.3004      0.396621      0.760380      0.396621      0.760380       0.00000       0.00000       1.15700      0.396621      0.397116      0.363263       0.00000       0.00000       0.00000    
  0.144536E-01  -27.2215      0.376268      0.719977      0.376268      0.719977       0.00000       0.00000       1.09624      0.376268      0.376812      0.343165       0.00000       0.00000       0.00000    
  0.158481E-01  -26.1964      0.356549      0.680847      0.356549      0.680847       0.00000       0.00000       1.03740      0.356549      0.357145      0.323702       0.00000       0.00000       0.00000    
  0.173770E-01  -25.2210      0.337406      0.642876      0.337406      0.642876       0.00000       0.00000      0.980283      0.337406      0.338060      0.304816       0.00000       0.00000       0.00000    
  0.190535E-01  -24.2954      0.318831      0.606049      0.318831      0.606049       0.00000       0.00000      0.924879      0.318831      0.319548      0.286500       0.00000       0.00000       0.00000    
  0.208917E-01  -23.4139      0.300749      0.570216      0.300749      0.570216       0.00000       0.00000      0.870965      0.300749      0.301536      0.268680       0.00000       0.00000       0.00000    
  0.229073E-01  -22.5699      0.283075      0.535212      0.283075      0.535212       0.00000       0.00000      0.818287      0.283075      0.283940      0.251272       0.00000       0.00000       0.00000    
  0.251174E-01  -21.7601      0.265766      0.500946      0.265766      0.500946       0.00000       0.00000      0.766713      0.265766      0.266715      0.234231       0.00000       0.00000       0.00000    
  0.275406E-01  -20.9840      0.248808      0.467395      0.248808      0.467395       0.00000       0.00000      0.716203      0.248808      0.249850      0.217545       0.00000       0.00000       0.00000    
  0.301976E-01  -20.2369      0.232141      0.434441      0.232141      0.434441       0.00000       0.00000      0.666582      0.232141      0.233286      0.201155       0.00000       0.00000       0.00000    
  0.331110E-01  -19.5140      0.215710      0.401973      0.215710      0.401973       0.00000       0.00000      0.617683      0.215710      0.216967      0.185005       0.00000       0.00000       0.00000    
  0.363055E-01  -18.8124      0.199480      0.369924      0.199480      0.369924       0.00000       0.00000      0.569404      0.199480      0.200861      0.169063       0.00000       0.00000       0.00000    
  0.398081E-01  -18.1312      0.183437      0.338269      0.183437      0.338269       0.00000       0.00000      0.521706      0.183437      0.184956      0.153314       0.00000       0.00000       0.00000    
  0.436487E-01  -17.4666      0.167539      0.306927      0.167539      0.306927       0.00000       0.00000      0.474466      0.167539      0.169210      0.137717       0.00000       0.00000       0.00000    
  0.478598E-01  -16.8149      0.151753      0.275831      0.151753      0.275831       0.00000       0.00000      0.427584      0.151753      0.153590      0.122241       0.00000       0.00000       0.00000    
  0.524772E-01  -16.1740      0.136057      0.244943      0.136057      0.244943       0.00000       0.00000      0.381000      0.136057      0.138079      0.106864       0.00000       0.00000       0.00000    
  0.575400E-01  -15.5423      0.120441      0.214246      0.120441      0.214246       0.00000       0.00000      0.334688      0.120441      0.122668      0.915787E-01   0.00000       0.00000       0.00000    
  0.630913E-01  -14.9167      0.104884      0.183702      0.104884      0.183702       0.00000       0.00000      0.288586      0.104884      0.107337      0.763643E-01   0.00000       0.00000       0.00000    
  0.691782E-01  -14.2948      0.893719E-01  0.153284      0.893719E-01  0.153284       0.00000       0.00000      0.242656      0.893719E-01  0.920757E-01  0.612084E-01   0.00000       0.00000       0.00000    
  0.758523E-01  -13.6744      0.738988E-01  0.122985      0.738988E-01  0.122985       0.00000       0.00000      0.196884      0.738988E-01  0.768791E-01  0.461064E-01   0.00000       0.00000       0.00000    
  0.831703E-01  -13.0535      0.584664E-01  0.928207E-01  0.584664E-01  0.928207E-01   0.00000       0.00000      0.151287      0.584664E-01  0.617564E-01  0.310643E-01   0.00000       0.00000       0.00000    
  0.911943E-01  -12.4297      0.430740E-01  0.627915E-01  0.430740E-01  0.627915E-01   0.00000       0.00000      0.105866      0.430740E-01  0.467087E-01  0.160828E-01   0.00000       0.00000       0.00000    
  0.999925E-01  -12.5089      0.287900E-01  0.349164E-01  0.287900E-01  0.349164E-01   0.00000       0.00000      0.637064E-01  0.287900E-01  0.327320E-01  0.218437E-02   0.00000       0.00000       0.00000    
  0.109639      -12.2017      0.133607E-01  0.486920E-02  0.133607E-01  0.486920E-02   0.00000       0.00000      0.182299E-01  0.133607E-01  0.176836E-01  -.128144E-01   0.00000       0.00000       0.00000    
  0.120217      -11.5663      -.272665E-02  -.263608E-01  -.272665E-02  -.263608E-01   0.00000       0.00000      -.290874E-01  -.272665E-02  0.206005E-02  -.284208E-01   0.00000       0.00000       0.00000    
  0.131815      -10.9190      -.187814E-01  -.574386E-01  -.187814E-01  -.574386E-01   0.00000       0.00000      -.762200E-01  -.187814E-01  -.134766E-01  -.439620E-01   0.00000       0.00000       0.00000    
  0.144533      -10.2566      -.347824E-01  -.883048E-01  -.347824E-01  -.883048E-01   0.00000       0.00000      -.123087      -.347824E-01  -.288945E-01  -.594103E-01   0.00000       0.00000       0.00000    
  0.158477      -9.57695      -.507137E-01  -.118917      -.507137E-01  -.118917       0.00000       0.00000      -.169631      -.507137E-01  -.441715E-01  -.747457E-01   0.00000       0.00000       0.00000    
  0.173766      -8.87598      -.665558E-01  -.149212      -.665558E-01  -.149212       0.00000       0.00000      -.215768      -.665558E-01  -.592727E-01  -.899393E-01   0.00000       0.00000       0.00000    
  0.190530      -8.15109      -.823045E-01  -.179166      -.823045E-01  -.179166       0.00000       0.00000      -.261470      -.823045E-01  -.741847E-01  -.104981       0.00000       0.00000       0.00000    
  0.208912      -7.39646      -.979591E-01  -.208741      -.979591E-01  -.208741       0.00000       0.00000      -.306700      -.979591E-01  -.888848E-01  -.119856       0.00000       0.00000       0.00000    
  0.229067      -6.60839      -.113548      -.237972      -.113548      -.237972       0.00000       0.00000      -.351519      -.113548      -.103387      -.134585       0.00000       0.00000       0.00000    
  0.251167      -5.77812      -.129123      -.266907      -.129123      -.266907       0.00000       0.00000      -.396031      -.129123      -.117710      -.149197       0.00000       0.00000       0.00000    
  0.275399      -4.89977      -.144780      -.295698      -.144780      -.295698       0.00000       0.00000      -.440478      -.144780      -.131924      -.163774       0.00000       0.00000       0.00000    
  0.301969      -3.95941      -.160682      -.324587      -.160682      -.324587       0.00000       0.00000      -.485269      -.160682      -.146141      -.178446       0.00000       0.00000       0.00000    
  0.331102      -2.94702      -.177040      -.353924      -.177040      -.353924       0.00000       0.00000      -.530964      -.177040      -.160528      -.193396       0.00000       0.00000       0.00000    
  0.363046      -1.83889      -.194224      -.384294      -.194224      -.384294       0.00000       0.00000      -.578519      -.194224      -.175359      -.208935       0.00000       0.00000       0.00000    
  0.398071      -.616399      -.212618      -.416336      -.212618      -.416336       0.00000       0.00000      -.628954      -.212618      -.190940      -.225397       0.00000       0.00000       0.00000    
  0.436476      -.274673      -.245196      -.476970      -.245196      -.476970       0.00000       0.00000      -.722166      -.245196      -.220831      -.256138       0.00000       0.00000       0.00000    
  0.478586       1.23203      -.269431      -.518568      -.269431      -.518568       0.00000       0.00000      -.787999      -.269431      -.240942      -.277626       0.00000       0.00000       0.00000    
  0.524759       2.98670      -.297519      -.566009      -.297519      -.566009       0.00000       0.00000      -.863528      -.297519      -.263760      -.302249       0.00000       0.00000       0.00000    
  0.575386       5.09748      -.330619      -.620698      -.330619      -.620698       0.00000       0.00000      -.951316      -.330619      -.289884      -.330814       0.00000       0.00000       0.00000    
  0.630897       7.75878      -.369784      -.683092      -.369784      -.683092       0.00000       0.00000      -1.05288      -.369784      -.319359      -.363733       0.00000       0.00000       0.00000    
  0.691764       11.3696      -.415325      -.750496      -.415325      -.750496       0.00000       0.00000      -1.16582      -.415325      -.350471      -.400026       0.00000       0.00000       0.00000    
  0.758504       14.4393      -.494367      -.875606      -.494367      -.875606       0.00000       0.00000      -1.36997      -.494367      -.409369      -.466237       0.00000       0.00000       0.00000    
  0.831682       23.2985      -.551232      -.916079      -.551232      -.916079       0.00000       0.00000      -1.46731      -.551232      -.421567      -.494512       0.00000       0.00000       0.00000    
  0.911920       51.5928      -.569648      -.734919      -.569648      -.734919       0.00000       0.00000      -1.30457      -.569648      -.307517      -.427402       0.00000       0.00000       0.00000    
  0.999900       25.4174      -.455161E-03  0.575383E-01  -.455161E-03  0.575383E-01   0.00000       0.00000      0.570832E-01  -.455161E-03  0.349800E-01  0.225583E-01   0.00000       0.00000       0.00000    
