   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -726.634       2.81537       5.35988       2.81537       5.35988       0.00000       0.00000       8.17525       2.81537       2.81543       2.54445       0.00000       0.00000       0.00000    
  0.109648E-03  -676.683       2.65635       5.04809       2.65635       5.04809       0.00000       0.00000       7.70444       2.65635       2.65642       2.39167       0.00000       0.00000       0.00000    
  0.120226E-03  -631.877       2.51251       4.76642       2.51251       4.76642       0.00000       0.00000       7.27893       2.51251       2.51258       2.25383       0.00000       0.00000       0.00000    
  0.131825E-03  -588.984       2.37433       4.49597       2.37433       4.49597       0.00000       0.00000       6.87030       2.37433       2.37440       2.12157       0.00000       0.00000       0.00000    
  0.144543E-03  -548.829       2.24424       4.24160       2.24424       4.24160       0.00000       0.00000       6.48584       2.24424       2.24433       1.99727       0.00000       0.00000       0.00000    
  0.158489E-03  -512.068       2.12424       4.00722       2.12424       4.00722       0.00000       0.00000       6.13145       2.12424       2.12433       1.88289       0.00000       0.00000       0.00000    
  0.173779E-03  -476.895       2.00895       3.78219       2.00895       3.78219       0.00000       0.00000       5.79114       2.00895       2.00905       1.77314       0.00000       0.00000       0.00000    
  0.190545E-03  -444.647       1.90238       3.57443       1.90238       3.57443       0.00000       0.00000       5.47681       1.90238       1.90248       1.67195       0.00000       0.00000       0.00000    
  0.208928E-03  -414.478       1.80203       3.37899       1.80203       3.37899       0.00000       0.00000       5.18102       1.80203       1.80214       1.57686       0.00000       0.00000       0.00000    
  0.229085E-03  -385.652       1.70569       3.19151       1.70569       3.19151       0.00000       0.00000       4.89720       1.70569       1.70581       1.48570       0.00000       0.00000       0.00000    
  0.251186E-03  -359.759       1.61816       3.02146       1.61816       3.02146       0.00000       0.00000       4.63962       1.61816       1.61829       1.40317       0.00000       0.00000       0.00000    
  0.275420E-03  -335.014       1.53410       2.85827       1.53410       2.85827       0.00000       0.00000       4.39236       1.53410       1.53424       1.32403       0.00000       0.00000       0.00000    
  0.301992E-03  -311.814       1.45469       2.70428       1.45469       2.70428       0.00000       0.00000       4.15898       1.45469       1.45484       1.24944       0.00000       0.00000       0.00000    
  0.331127E-03  -290.616       1.38136       2.56230       1.38136       2.56230       0.00000       0.00000       3.94366       1.38136       1.38152       1.18078       0.00000       0.00000       0.00000    
  0.363073E-03  -270.333       1.31080       2.42581       1.31080       2.42581       0.00000       0.00000       3.73661       1.31080       1.31097       1.11484       0.00000       0.00000       0.00000    
