   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.173770E-01   33.5673      0.331942E-01  0.562970E-01  0.331942E-01  0.562970E-01   0.00000       0.00000      0.894911E-01  0.331942E-01  0.337782E-01  0.225188E-01   0.00000       0.00000       0.00000    
  0.190535E-01   33.0718      0.352178E-01  0.598309E-01  0.352178E-01  0.598309E-01   0.00000       0.00000      0.950487E-01  0.352178E-01  0.358985E-01  0.239323E-01   0.00000       0.00000       0.00000    
  0.208917E-01   32.5197      0.373683E-01  0.636039E-01  0.373683E-01  0.636039E-01   0.00000       0.00000      0.100972      0.373683E-01  0.381623E-01  0.254416E-01   0.00000       0.00000       0.00000    
  0.229073E-01   31.9242      0.396444E-01  0.676165E-01  0.396444E-01  0.676165E-01   0.00000       0.00000      0.107261      0.396444E-01  0.405699E-01  0.270466E-01   0.00000       0.00000       0.00000    
  0.251174E-01   31.2933      0.420533E-01  0.718853E-01  0.420533E-01  0.718853E-01   0.00000       0.00000      0.113939      0.420533E-01  0.431312E-01  0.287541E-01   0.00000       0.00000       0.00000    
  0.275406E-01   30.6321      0.446177E-01  0.764587E-01  0.446177E-01  0.764587E-01   0.00000       0.00000      0.121076      0.446177E-01  0.458752E-01  0.305835E-01   0.00000       0.00000       0.00000    
  0.301976E-01   29.9490      0.473419E-01  0.813500E-01  0.473419E-01  0.813500E-01   0.00000       0.00000      0.128692      0.473419E-01  0.488100E-01  0.325400E-01   0.00000       0.00000       0.00000    
  0.331110E-01   29.2515      0.502253E-01  0.865632E-01  0.502253E-01  0.865632E-01   0.00000       0.00000      0.136788      0.502253E-01  0.519379E-01  0.346253E-01   0.00000       0.00000       0.00000    
  0.363055E-01   28.5446      0.532768E-01  0.921224E-01  0.532768E-01  0.921224E-01   0.00000       0.00000      0.145399      0.532768E-01  0.552734E-01  0.368489E-01   0.00000       0.00000       0.00000    
  0.398081E-01   27.8328      0.565265E-01  0.980980E-01  0.565265E-01  0.980980E-01   0.00000       0.00000      0.154625      0.565265E-01  0.588588E-01  0.392392E-01   0.00000       0.00000       0.00000    
  0.436487E-01   27.1211      0.599776E-01  0.104506      0.599776E-01  0.104506       0.00000       0.00000      0.164484      0.599776E-01  0.627037E-01  0.418025E-01   0.00000       0.00000       0.00000    
  0.478598E-01   26.4131      0.636301E-01  0.111358      0.636301E-01  0.111358       0.00000       0.00000      0.174988      0.636301E-01  0.668148E-01  0.445432E-01   0.00000       0.00000       0.00000    
  0.524772E-01   25.7121      0.674957E-01  0.118690      0.674957E-01  0.118690       0.00000       0.00000      0.186186      0.674957E-01  0.712140E-01  0.474760E-01   0.00000       0.00000       0.00000    
  0.575400E-01   25.0225      0.716139E-01  0.126609      0.716139E-01  0.126609       0.00000       0.00000      0.198223      0.716139E-01  0.759653E-01  0.506435E-01   0.00000       0.00000       0.00000    
  0.630913E-01   24.3465      0.759856E-01  0.135136      0.759856E-01  0.135136       0.00000       0.00000      0.211121      0.759856E-01  0.810815E-01  0.540543E-01   0.00000       0.00000       0.00000    
  0.691782E-01   23.6859      0.806126E-01  0.144296      0.806126E-01  0.144296       0.00000       0.00000      0.224909      0.806126E-01  0.865778E-01  0.577185E-01   0.00000       0.00000       0.00000    
  0.758523E-01   23.0429      0.855095E-01  0.154150      0.855095E-01  0.154150       0.00000       0.00000      0.239659      0.855095E-01  0.924899E-01  0.616599E-01   0.00000       0.00000       0.00000    
  0.831703E-01   22.4220      0.907282E-01  0.164866      0.907282E-01  0.164866       0.00000       0.00000      0.255594      0.907282E-01  0.989195E-01  0.659463E-01   0.00000       0.00000       0.00000    
  0.911943E-01   21.8238      0.962662E-01  0.176478      0.962662E-01  0.176478       0.00000       0.00000      0.272744      0.962662E-01  0.105887      0.705911E-01   0.00000       0.00000       0.00000    
  0.999925E-01   21.2491      0.102128      0.189041      0.102128      0.189041       0.00000       0.00000      0.291169      0.102128      0.113425      0.756165E-01   0.00000       0.00000       0.00000    
  0.109639       20.6994      0.108327      0.202650      0.108327      0.202650       0.00000       0.00000      0.310977      0.108327      0.121590      0.810599E-01   0.00000       0.00000       0.00000    
  0.120217       20.1799      0.114932      0.217583      0.114932      0.217583       0.00000       0.00000      0.332514      0.114932      0.130550      0.870330E-01   0.00000       0.00000       0.00000    
  0.131815       19.6900      0.121929      0.233889      0.121929      0.233889       0.00000       0.00000      0.355818      0.121929      0.140333      0.935556E-01   0.00000       0.00000       0.00000    
  0.144533       19.2333      0.129363      0.251829      0.129363      0.251829       0.00000       0.00000      0.381192      0.129363      0.151097      0.100732       0.00000       0.00000       0.00000    
  0.158477       18.8106      0.137239      0.271551      0.137239      0.271551       0.00000       0.00000      0.408790      0.137239      0.162931      0.108620       0.00000       0.00000       0.00000    
  0.173766       18.4262      0.145607      0.293428      0.145607      0.293428       0.00000       0.00000      0.439035      0.145607      0.176057      0.117371       0.00000       0.00000       0.00000    
  0.190530       18.0816      0.154471      0.317683      0.154471      0.317683       0.00000       0.00000      0.472155      0.154471      0.190610      0.127073       0.00000       0.00000       0.00000    
  0.208912       17.7826      0.163890      0.344871      0.163890      0.344871       0.00000       0.00000      0.508762      0.163890      0.206923      0.137949       0.00000       0.00000       0.00000    
  0.229067       17.5315      0.173867      0.375346      0.173867      0.375346       0.00000       0.00000      0.549214      0.173867      0.225208      0.150139       0.00000       0.00000       0.00000    
  0.251167       17.3372      0.184469      0.409970      0.184469      0.409970       0.00000       0.00000      0.594439      0.184469      0.245982      0.163988       0.00000       0.00000       0.00000    
  0.275399       17.2039      0.195699      0.449336      0.195699      0.449336       0.00000       0.00000      0.645035      0.195699      0.269602      0.179735       0.00000       0.00000       0.00000    
  0.301969       17.1458      0.207633      0.494867      0.207633      0.494867       0.00000       0.00000      0.702500      0.207633      0.296920      0.197947       0.00000       0.00000       0.00000    
  0.331102       17.1714      0.220271      0.547633      0.220271      0.547633       0.00000       0.00000      0.767904      0.220271      0.328580      0.219053       0.00000       0.00000       0.00000    
  0.363046       17.3051      0.233704      0.610162      0.233704      0.610162       0.00000       0.00000      0.843866      0.233704      0.366097      0.244065       0.00000       0.00000       0.00000    
  0.398071       17.5654      0.247929      0.684577      0.247929      0.684577       0.00000       0.00000      0.932507      0.247929      0.410746      0.273831       0.00000       0.00000       0.00000    
  0.436476       17.9954      0.263033      0.775464      0.263033      0.775464       0.00000       0.00000       1.03850      0.263033      0.465278      0.310186       0.00000       0.00000       0.00000    
  0.478586       18.6502      0.279059      0.888770      0.279059      0.888770       0.00000       0.00000       1.16783      0.279059      0.533262      0.355508       0.00000       0.00000       0.00000    
  0.524759       19.6185      0.296061       1.03400      0.296061       1.03400       0.00000       0.00000       1.33006      0.296061      0.620399      0.413599       0.00000       0.00000       0.00000    
  0.575386       21.0485      0.314099       1.22703      0.314099       1.22703       0.00000       0.00000       1.54112      0.314099      0.736215      0.490810       0.00000       0.00000       0.00000    
  0.630897       23.2077      0.333236       1.49641      0.333236       1.49641       0.00000       0.00000       1.82964      0.333236      0.897844      0.598563       0.00000       0.00000       0.00000    
  0.691764       26.6315      0.353538       1.89919      0.353538       1.89919       0.00000       0.00000       2.25273      0.353538       1.13951      0.759676       0.00000       0.00000       0.00000    
  0.758504       32.5673      0.375078       2.56812      0.375078       2.56812       0.00000       0.00000       2.94320      0.375078       1.54087       1.02725       0.00000       0.00000       0.00000    
  0.831682       44.7649      0.397930       3.90136      0.397930       3.90136       0.00000       0.00000       4.29929      0.397930       2.34082       1.56054       0.00000       0.00000       0.00000    
  0.911920       81.9502      0.422174       7.88205      0.422174       7.88205       0.00000       0.00000       8.30422      0.422174       4.72923       3.15282       0.00000       0.00000       0.00000    
  0.999900       8.26214      0.485061E-02  0.860446      0.485061E-02  0.860446       0.00000       0.00000      0.865297      0.485061E-02  0.516268      0.344178       0.00000       0.00000       0.00000    
