 !* 
 !* Swimming set from XFITTER for the HERAverager
 &Data
   Name = 'Swimming' 
   NData =           14
   NColumn = 5
   ColumnType = 4*'Bin','Sigma' 
   ColumnName = 'reaction index', 'x', 'Q2', 'y ', 'reduced x-section ' 
                                                     
   IndexDataset = 666
   Reaction = 'NC e+-p' 
                                                     
 &END
   615 0.19000E+01 0.35000E-02 0.00000E+00 0.21585E+00
   615 0.19000E+01 0.75000E-02 0.00000E+00 0.18971E+00
   615 0.19000E+01 0.15000E-01 0.00000E+00 0.18475E+00
   615 0.19000E+01 0.25000E-01 0.00000E+00 0.18602E+00
   615 0.19000E+01 0.40000E-01 0.00000E+00 0.19386E+00
   615 0.19000E+01 0.75000E-01 0.00000E+00 0.20562E+00
   615 0.19000E+01 0.12000E-02 0.00000E+00 0.25706E+00
   615 0.19000E+01 0.63000E-02 0.00000E+00 0.19468E+00
   615 0.19000E+01 0.32200E-01 0.00000E+00 0.18978E+00
   615 0.19000E+01 0.11240E+00 0.00000E+00 0.22423E+00
   615 0.18600E+01 0.40000E-02 0.00000E+00 0.18773E+00
   615 0.18600E+01 0.11000E-01 0.00000E+00 0.16534E+00
   615 0.18600E+01 0.28000E-01 0.00000E+00 0.16934E+00
   615 0.18600E+01 0.63000E-01 0.00000E+00 0.18748E+00
