   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -6.19616       2.35031       3.94761       2.35031       3.94761       0.00000       0.00000       6.29792       2.35031       2.34374       1.60387       0.00000       0.00000       0.00000    
  0.109648E-03  -6.16115       2.29037       3.84650       2.29037       3.84650       0.00000       0.00000       6.13687       2.29037       2.28335       1.56315       0.00000       0.00000       0.00000    
  0.120226E-03  -6.13297       2.23282       3.74930       2.23282       3.74930       0.00000       0.00000       5.98213       2.23282       2.22530       1.52400       0.00000       0.00000       0.00000    
  0.131825E-03  -6.10745       2.17623       3.65364       2.17623       3.65364       0.00000       0.00000       5.82987       2.17623       2.16818       1.48547       0.00000       0.00000       0.00000    
  0.144543E-03  -6.08575       2.12099       3.56018       2.12099       3.56018       0.00000       0.00000       5.68117       2.12099       2.11238       1.44781       0.00000       0.00000       0.00000    
  0.158489E-03  -6.06898       2.06754       3.46961       2.06754       3.46961       0.00000       0.00000       5.53714       2.06754       2.05831       1.41130       0.00000       0.00000       0.00000    
  0.173779E-03  -6.05454       2.01494       3.38041       2.01494       3.38041       0.00000       0.00000       5.39535       2.01494       2.00508       1.37533       0.00000       0.00000       0.00000    
  0.190545E-03  -6.04447       1.96399       3.29382       1.96399       3.29382       0.00000       0.00000       5.25781       1.96399       1.95342       1.34041       0.00000       0.00000       0.00000    
  0.208928E-03  -6.03757       1.91426       3.20919       1.91426       3.20919       0.00000       0.00000       5.12345       1.91426       1.90294       1.30625       0.00000       0.00000       0.00000    
  0.229085E-03  -6.03270       1.86532       3.12582       1.86532       3.12582       0.00000       0.00000       4.99114       1.86532       1.85322       1.27260       0.00000       0.00000       0.00000    
  0.251186E-03  -6.03229       1.81822       3.04533       1.81822       3.04533       0.00000       0.00000       4.86355       1.81822       1.80525       1.24008       0.00000       0.00000       0.00000    
  0.275420E-03  -6.03358       1.77188       2.96602       1.77188       2.96602       0.00000       0.00000       4.73790       1.77188       1.75800       1.20802       0.00000       0.00000       0.00000    
  0.301992E-03  -6.03716       1.72656       2.88829       1.72656       2.88829       0.00000       0.00000       4.61485       1.72656       1.71171       1.17659       0.00000       0.00000       0.00000    
  0.331127E-03  -6.04353       1.68264       2.81270       1.68264       2.81270       0.00000       0.00000       4.49534       1.68264       1.66671       1.14599       0.00000       0.00000       0.00000    
  0.363073E-03  -6.05109       1.63937       2.73811       1.63937       2.73811       0.00000       0.00000       4.37747       1.63937       1.62233       1.11577       0.00000       0.00000       0.00000    
  0.398101E-03  -6.06070       1.59732       2.66534       1.59732       2.66534       0.00000       0.00000       4.26266       1.59732       1.57907       1.08627       0.00000       0.00000       0.00000    
  0.436509E-03  -6.07154       1.55622       2.59398       1.55622       2.59398       0.00000       0.00000       4.15020       1.55622       1.53667       1.05731       0.00000       0.00000       0.00000    
  0.478622E-03  -6.08313       1.51572       2.52350       1.51572       2.52350       0.00000       0.00000       4.03922       1.51572       1.49481       1.02869       0.00000       0.00000       0.00000    
  0.524798E-03  -6.09579       1.47657       2.45497       1.47657       2.45497       0.00000       0.00000       3.93154       1.47657       1.45416       1.00081       0.00000       0.00000       0.00000    
  0.575429E-03  -6.10854       1.43801       2.38725       1.43801       2.38725       0.00000       0.00000       3.82526       1.43801       1.41401      0.973237       0.00000       0.00000       0.00000    
  0.630945E-03  -6.12140       1.40019       2.32055       1.40019       2.32055       0.00000       0.00000       3.72074       1.40019       1.37450      0.946055       0.00000       0.00000       0.00000    
  0.691816E-03  -6.13361       1.36341       2.25527       1.36341       2.25527       0.00000       0.00000       3.61867       1.36341       1.33587      0.919397       0.00000       0.00000       0.00000    
  0.758561E-03  -6.14523       1.32711       2.19061       1.32711       2.19061       0.00000       0.00000       3.51771       1.32711       1.29764      0.892970       0.00000       0.00000       0.00000    
  0.831745E-03  -6.15544       1.29168       2.12707       1.29168       2.12707       0.00000       0.00000       3.41874       1.29168       1.26011      0.866955       0.00000       0.00000       0.00000    
  0.911989E-03  -6.16364       1.25695       2.06438       1.25695       2.06438       0.00000       0.00000       3.32133       1.25695       1.22313      0.841247       0.00000       0.00000       0.00000    
  0.999975E-03  -6.17053       1.22265       2.00221       1.22265       2.00221       0.00000       0.00000       3.22487       1.22265       1.18649      0.815725       0.00000       0.00000       0.00000    
  0.109645E-02  -6.17325       1.18931       1.94113       1.18931       1.94113       0.00000       0.00000       3.13044       1.18931       1.15054      0.790583       0.00000       0.00000       0.00000    
  0.120223E-02  -6.17328       1.15639       1.88048       1.15639       1.88048       0.00000       0.00000       3.03688       1.15639       1.11489      0.765591       0.00000       0.00000       0.00000    
  0.131822E-02  -6.17011       1.12399       1.82037       1.12399       1.82037       0.00000       0.00000       2.94436       1.12399       1.07959      0.740778       0.00000       0.00000       0.00000    
