   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -9758.15       370.908       741.816       370.908       741.816       0.00000       0.00000       1112.72       370.908       370.908       370.908       0.00000       0.00000       0.00000    
  0.109648E-03  -8938.80       339.800       679.600       339.800       679.600       0.00000       0.00000       1019.40       339.800       339.800       339.800       0.00000       0.00000       0.00000    
  0.120226E-03  -8223.46       312.637       625.274       312.637       625.274       0.00000       0.00000       937.911       312.637       312.637       312.637       0.00000       0.00000       0.00000    
  0.131825E-03  -7545.74       286.900       573.800       286.900       573.800       0.00000       0.00000       860.701       286.900       286.900       286.900       0.00000       0.00000       0.00000    
  0.144543E-03  -6921.88       263.206       526.412       263.206       526.412       0.00000       0.00000       789.618       263.206       263.206       263.206       0.00000       0.00000       0.00000    
  0.158489E-03  -6363.02       241.975       483.951       241.975       483.951       0.00000       0.00000       725.926       241.975       241.975       241.975       0.00000       0.00000       0.00000    
  0.173779E-03  -5834.11       221.881       443.761       221.881       443.761       0.00000       0.00000       665.642       221.881       221.881       221.881       0.00000       0.00000       0.00000    
  0.190545E-03  -5359.69       203.851       407.702       203.851       407.702       0.00000       0.00000       611.553       203.851       203.851       203.851       0.00000       0.00000       0.00000    
  0.208928E-03  -4922.94       187.250       374.500       187.250       374.500       0.00000       0.00000       561.749       187.250       187.250       187.250       0.00000       0.00000       0.00000    
  0.229085E-03  -4510.50       171.569       343.139       171.569       343.139       0.00000       0.00000       514.708       171.569       171.569       171.569       0.00000       0.00000       0.00000    
  0.251186E-03  -4149.79       157.849       315.699       157.849       315.699       0.00000       0.00000       473.548       157.849       157.849       157.849       0.00000       0.00000       0.00000    
  0.275420E-03  -3808.79       144.876       289.752       144.876       289.752       0.00000       0.00000       434.629       144.876       144.876       144.876       0.00000       0.00000       0.00000    
  0.301992E-03  -3494.29       132.907       265.814       132.907       265.814       0.00000       0.00000       398.721       132.907       132.907       132.907       0.00000       0.00000       0.00000    
  0.331127E-03  -3213.24       122.205       244.409       122.205       244.409       0.00000       0.00000       366.614       122.205       122.205       122.205       0.00000       0.00000       0.00000    
  0.363073E-03  -2947.23       112.072       224.145       112.072       224.145       0.00000       0.00000       336.217       112.072       112.072       112.072       0.00000       0.00000       0.00000    
  0.398101E-03  -2708.19       102.962       205.923       102.962       205.923       0.00000       0.00000       308.885       102.962       102.962       102.962       0.00000       0.00000       0.00000    
  0.436509E-03  -2488.65       94.5894       189.179       94.5894       189.179       0.00000       0.00000       283.768       94.5894       94.5894       94.5894       0.00000       0.00000       0.00000    
  0.478622E-03  -2281.32       86.6793       173.359       86.6793       173.359       0.00000       0.00000       260.038       86.6793       86.6793       86.6793       0.00000       0.00000       0.00000    
