   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1062.78       7.90722       15.7615       7.90722       15.7615       0.00000       0.00000       23.6688       7.90722       7.90552       7.85602       0.00000       0.00000       0.00000    
  0.109648E-03  -981.968       7.31467       14.5759       7.31467       14.5759       0.00000       0.00000       21.8906       7.31467       7.31278       7.26316       0.00000       0.00000       0.00000    
  0.120226E-03  -910.500       6.79061       13.5273       6.79061       13.5273       0.00000       0.00000       20.3179       6.79061       6.78851       6.73877       0.00000       0.00000       0.00000    
  0.131825E-03  -842.455       6.29164       12.5288       6.29164       12.5288       0.00000       0.00000       18.8204       6.29164       6.28932       6.23946       0.00000       0.00000       0.00000    
  0.144543E-03  -779.309       5.82859       11.6021       5.82859       11.6021       0.00000       0.00000       17.4307       5.82859       5.82602       5.77606       0.00000       0.00000       0.00000    
  0.158489E-03  -722.149       5.40942       10.7631       5.40942       10.7631       0.00000       0.00000       16.1725       5.40942       5.40658       5.35652       0.00000       0.00000       0.00000    
  0.173779E-03  -667.765       5.01061       9.96478       5.01061       9.96478       0.00000       0.00000       14.9754       5.01061       5.00747       4.95732       0.00000       0.00000       0.00000    
  0.190545E-03  -618.462       4.64906       9.24092       4.64906       9.24092       0.00000       0.00000       13.8900       4.64906       4.64558       4.59535       0.00000       0.00000       0.00000    
  0.208928E-03  -572.718       4.31359       8.56919       4.31359       8.56919       0.00000       0.00000       12.8828       4.31359       4.30975       4.25944       0.00000       0.00000       0.00000    
  0.229085E-03  -529.269       3.99497       7.93109       3.99497       7.93109       0.00000       0.00000       11.9261       3.99497       3.99072       3.94036       0.00000       0.00000       0.00000    
  0.251186E-03  -490.767       3.71262       7.36543       3.71262       7.36543       0.00000       0.00000       11.0780       3.71262       3.70791       3.65751       0.00000       0.00000       0.00000    
  0.275420E-03  -454.174       3.44427       6.82771       3.44427       6.82771       0.00000       0.00000       10.2720       3.44427       3.43907       3.38864       0.00000       0.00000       0.00000    
  0.301992E-03  -420.146       3.19474       6.32756       3.19474       6.32756       0.00000       0.00000       9.52230       3.19474       3.18900       3.13856       0.00000       0.00000       0.00000    
  0.331127E-03  -389.397       2.96927       5.87539       2.96927       5.87539       0.00000       0.00000       8.84465       2.96927       2.96291       2.91248       0.00000       0.00000       0.00000    
  0.363073E-03  -360.133       2.75469       5.44495       2.75469       5.44495       0.00000       0.00000       8.19964       2.75469       2.74768       2.69727       0.00000       0.00000       0.00000    
  0.398101E-03  -333.548       2.55977       5.05368       2.55977       5.05368       0.00000       0.00000       7.61345       2.55977       2.55202       2.50166       0.00000       0.00000       0.00000    
  0.436509E-03  -308.923       2.37924       4.69105       2.37924       4.69105       0.00000       0.00000       7.07029       2.37924       2.37067       2.32038       0.00000       0.00000       0.00000    
  0.478622E-03  -285.526       2.20772       4.34639       2.20772       4.34639       0.00000       0.00000       6.55411       2.20772       2.19829       2.14809       0.00000       0.00000       0.00000    
  0.524798E-03  -264.746       2.05543       4.03992       2.05543       4.03992       0.00000       0.00000       6.09535       2.05543       2.04500       1.99493       0.00000       0.00000       0.00000    
  0.575429E-03  -245.030       1.91094       3.74896       1.91094       3.74896       0.00000       0.00000       5.65990       1.91094       1.89944       1.84952       0.00000       0.00000       0.00000    
  0.630945E-03  -226.654       1.77631       3.47756       1.77631       3.47756       0.00000       0.00000       5.25387       1.77631       1.76364       1.71392       0.00000       0.00000       0.00000    
  0.691816E-03  -210.074       1.65487       3.23229       1.65487       3.23229       0.00000       0.00000       4.88716       1.65487       1.64089       1.59140       0.00000       0.00000       0.00000    
  0.758561E-03  -194.288       1.53928       2.99857       1.53928       2.99857       0.00000       0.00000       4.53785       1.53928       1.52389       1.47467       0.00000       0.00000       0.00000    
  0.831745E-03  -179.913       1.43406       2.78533       1.43406       2.78533       0.00000       0.00000       4.21939       1.43406       1.41712       1.36821       0.00000       0.00000       0.00000    
  0.911989E-03  -166.616       1.33678       2.58771       1.33678       2.58771       0.00000       0.00000       3.92450       1.33678       1.31813       1.26959       0.00000       0.00000       0.00000    
