   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -7.63629      0.342391      0.676903      0.342391      0.676903       0.00000       0.00000       1.01929      0.342391      0.342391      0.334512       0.00000       0.00000       0.00000    
  0.109648E-03  -8.06759      0.344103      0.680256      0.344103      0.680256       0.00000       0.00000       1.02436      0.344103      0.344103      0.336153       0.00000       0.00000       0.00000    
  0.120226E-03  -8.50276      0.345505      0.682986      0.345505      0.682986       0.00000       0.00000       1.02849      0.345505      0.345505      0.337481       0.00000       0.00000       0.00000    
  0.131825E-03  -8.93914      0.346765      0.685433      0.346765      0.685433       0.00000       0.00000       1.03220      0.346765      0.346765      0.338668       0.00000       0.00000       0.00000    
  0.144543E-03  -9.37725      0.347821      0.687473      0.347821      0.687473       0.00000       0.00000       1.03529      0.347821      0.347821      0.339651       0.00000       0.00000       0.00000    
  0.158489E-03  -9.81687      0.348571      0.688896      0.348571      0.688896       0.00000       0.00000       1.03747      0.348571      0.348571      0.340326       0.00000       0.00000       0.00000    
  0.173779E-03  -10.2570      0.349160      0.690000      0.349160      0.690000       0.00000       0.00000       1.03916      0.349160      0.349160      0.340840       0.00000       0.00000       0.00000    
  0.190545E-03  -10.6977      0.349426      0.690457      0.349426      0.690457       0.00000       0.00000       1.03988      0.349426      0.349426      0.341031       0.00000       0.00000       0.00000    
  0.208928E-03  -11.1380      0.349414      0.690356      0.349414      0.690356       0.00000       0.00000       1.03977      0.349414      0.349414      0.340942       0.00000       0.00000       0.00000    
  0.229085E-03  -11.5780      0.349220      0.689891      0.349220      0.689891       0.00000       0.00000       1.03911      0.349220      0.349220      0.340671       0.00000       0.00000       0.00000    
  0.251186E-03  -12.0161      0.348550      0.688473      0.348550      0.688473       0.00000       0.00000       1.03702      0.348550      0.348550      0.339923       0.00000       0.00000       0.00000    
  0.275420E-03  -12.4527      0.347656      0.686605      0.347656      0.686605       0.00000       0.00000       1.03426      0.347656      0.347656      0.338950       0.00000       0.00000       0.00000    
  0.301992E-03  -12.8873      0.346459      0.684133      0.346459      0.684133       0.00000       0.00000       1.03059      0.346459      0.346459      0.337674       0.00000       0.00000       0.00000    
  0.331127E-03  -13.3176      0.344791      0.680718      0.344791      0.680718       0.00000       0.00000       1.02551      0.344791      0.344791      0.335926       0.00000       0.00000       0.00000    
  0.363073E-03  -13.7453      0.342885      0.676824      0.342885      0.676824       0.00000       0.00000       1.01971      0.342885      0.342885      0.333939       0.00000       0.00000       0.00000    
  0.398101E-03  -14.1677      0.340511      0.671994      0.340511      0.671994       0.00000       0.00000       1.01250      0.340511      0.340511      0.331483       0.00000       0.00000       0.00000    
  0.436509E-03  -14.5844      0.337721      0.666332      0.337721      0.666332       0.00000       0.00000       1.00405      0.337721      0.337721      0.328611       0.00000       0.00000       0.00000    
  0.478622E-03  -14.9974      0.334666      0.660140      0.334666      0.660140       0.00000       0.00000      0.994806      0.334666      0.334666      0.325474       0.00000       0.00000       0.00000    
  0.524798E-03  -15.3996      0.330941      0.652606      0.330941      0.652606       0.00000       0.00000      0.983547      0.330941      0.330941      0.321665       0.00000       0.00000       0.00000    
