   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   857.535       25.3853       50.7391       25.3853       50.7391       0.00000       0.00000       76.1245       25.3853       25.3850       25.3541       0.00000       0.00000       0.00000    
  0.109648E-03   688.885       20.3703       40.7093       20.3703       40.7093       0.00000       0.00000       61.0796       20.3703       20.3700       20.3393       0.00000       0.00000       0.00000    
  0.120226E-03   567.617       16.7691       33.5071       16.7691       33.5071       0.00000       0.00000       50.2762       16.7691       16.7688       16.7383       0.00000       0.00000       0.00000    
  0.131825E-03   460.475       13.5891       27.1473       13.5891       27.1473       0.00000       0.00000       40.7365       13.5891       13.5888       13.5585       0.00000       0.00000       0.00000    
  0.144543E-03   373.557       11.0123       21.9937       11.0123       21.9937       0.00000       0.00000       33.0060       11.0123       11.0119       10.9818       0.00000       0.00000       0.00000    
  0.158489E-03   306.733       9.03400       18.0374       9.03400       18.0374       0.00000       0.00000       27.0714       9.03400       9.03360       9.00378       0.00000       0.00000       0.00000    
  0.173779E-03   248.339       7.30681       14.5832       7.30681       14.5832       0.00000       0.00000       21.8900       7.30681       7.30638       7.27678       0.00000       0.00000       0.00000    
  0.190545E-03   203.801       5.99203       11.9538       5.99203       11.9538       0.00000       0.00000       17.9458       5.99203       5.99157       5.96219       0.00000       0.00000       0.00000    
  0.208928E-03   167.135       4.91128       9.79241       4.91128       9.79241       0.00000       0.00000       14.7037       4.91128       4.91079       4.88162       0.00000       0.00000       0.00000    
  0.229085E-03   135.498       3.98004       7.93007       3.98004       7.93007       0.00000       0.00000       11.9101       3.98004       3.97951       3.95056       0.00000       0.00000       0.00000    
  0.251186E-03   112.727       3.31204       6.59420       3.31204       6.59420       0.00000       0.00000       9.90624       3.31204       3.31146       3.28274       0.00000       0.00000       0.00000    
  0.275420E-03   92.7252       2.72609       5.42244       2.72609       5.42244       0.00000       0.00000       8.14853       2.72609       2.72547       2.69696       0.00000       0.00000       0.00000    
  0.301992E-03   76.4440       2.25045       4.47126       2.25045       4.47126       0.00000       0.00000       6.72171       2.25045       2.24978       2.22149       0.00000       0.00000       0.00000    
  0.331127E-03   64.0052       1.88846       3.74742       1.88846       3.74742       0.00000       0.00000       5.63588       1.88846       1.88774       1.85967       0.00000       0.00000       0.00000    
  0.363073E-03   53.1235       1.57249       3.11557       1.57249       3.11557       0.00000       0.00000       4.68806       1.57249       1.57171       1.54386       0.00000       0.00000       0.00000    
  0.398101E-03   44.7739       1.33124       2.63317       1.33124       2.63317       0.00000       0.00000       3.96441       1.33124       1.33041       1.30277       0.00000       0.00000       0.00000    
  0.436509E-03   37.9175       1.13392       2.23863       1.13392       2.23863       0.00000       0.00000       3.37256       1.13392       1.13303       1.10561       0.00000       0.00000       0.00000    
  0.478622E-03   31.9813      0.963675       1.89822      0.963675       1.89822       0.00000       0.00000       2.86189      0.963675      0.962712      0.935508       0.00000       0.00000       0.00000    
  0.524798E-03   27.6489      0.840441       1.65182      0.840441       1.65182       0.00000       0.00000       2.49226      0.840441      0.839403      0.812417       0.00000       0.00000       0.00000    
  0.575429E-03   23.8399      0.732480       1.43596      0.732480       1.43596       0.00000       0.00000       2.16844      0.732480      0.731364      0.704596       0.00000       0.00000       0.00000    
  0.630945E-03   20.6918      0.643802       1.25866      0.643802       1.25866       0.00000       0.00000       1.90246      0.643802      0.642602      0.616054       0.00000       0.00000       0.00000    
  0.691816E-03   18.2532      0.575706       1.12250      0.575706       1.12250       0.00000       0.00000       1.69821      0.575706      0.574415      0.548087       0.00000       0.00000       0.00000    
  0.758561E-03   16.0923      0.515636       1.00239      0.515636       1.00239       0.00000       0.00000       1.51803      0.515636      0.514249      0.488141       0.00000       0.00000       0.00000    
  0.831745E-03   14.3788      0.468449      0.908028      0.468449      0.908028       0.00000       0.00000       1.37648      0.468449      0.466957      0.441071       0.00000       0.00000       0.00000    
  0.911989E-03   12.9399      0.429096      0.829321      0.429096      0.829321       0.00000       0.00000       1.25842      0.429096      0.427492      0.401829       0.00000       0.00000       0.00000    
  0.999975E-03   11.6644      0.394397      0.759912      0.394397      0.759912       0.00000       0.00000       1.15431      0.394397      0.392676      0.367237       0.00000       0.00000       0.00000    
  0.109645E-02   10.6720      0.367678      0.706441      0.367678      0.706441       0.00000       0.00000       1.07412      0.367678      0.365826      0.340614       0.00000       0.00000       0.00000    
  0.120223E-02   9.77695      0.343665      0.658368      0.343665      0.658368       0.00000       0.00000       1.00203      0.343665      0.341676      0.316692       0.00000       0.00000       0.00000    
  0.131822E-02   8.99753      0.322863      0.616702      0.322863      0.616702       0.00000       0.00000      0.939565      0.322863      0.320728      0.295974       0.00000       0.00000       0.00000    
  0.144540E-02   8.34926      0.305635      0.582157      0.305635      0.582157       0.00000       0.00000      0.887792      0.305635      0.303339      0.278818       0.00000       0.00000       0.00000    
  0.158485E-02   7.75122      0.289757      0.550302      0.289757      0.550302       0.00000       0.00000      0.840059      0.289757      0.287294      0.263008       0.00000       0.00000       0.00000    
  0.173775E-02   7.23412      0.276035      0.522733      0.276035      0.522733       0.00000       0.00000      0.798768      0.276035      0.273390      0.249342       0.00000       0.00000       0.00000    
  0.190540E-02   6.77049      0.263697      0.497907      0.263697      0.497907       0.00000       0.00000      0.761604      0.263697      0.260857      0.237050       0.00000       0.00000       0.00000    
  0.208923E-02   6.33774      0.252155      0.474659      0.252155      0.474659       0.00000       0.00000      0.726814      0.252155      0.249111      0.225548       0.00000       0.00000       0.00000    
  0.229079E-02   5.96031      0.242000      0.454146      0.242000      0.454146       0.00000       0.00000      0.696146      0.242000      0.238729      0.215417       0.00000       0.00000       0.00000    
  0.251180E-02   5.60418      0.232359      0.434642      0.232359      0.434642       0.00000       0.00000      0.667001      0.232359      0.228851      0.205791       0.00000       0.00000       0.00000    
  0.275413E-02   5.27178      0.223292      0.416262      0.223292      0.416262       0.00000       0.00000      0.639554      0.223292      0.219533      0.196729       0.00000       0.00000       0.00000    
  0.301984E-02   4.97003      0.214939      0.399267      0.214939      0.399267       0.00000       0.00000      0.614206      0.214939      0.210904      0.188363       0.00000       0.00000       0.00000    
  0.331118E-02   4.68042      0.206863      0.382805      0.206863      0.382805       0.00000       0.00000      0.589669      0.206863      0.202540      0.180266       0.00000       0.00000       0.00000    
  0.363064E-02   4.41098      0.199242      0.367214      0.199242      0.367214       0.00000       0.00000      0.566456      0.199242      0.194608      0.172606       0.00000       0.00000       0.00000    
  0.398091E-02   4.15727      0.191965      0.352272      0.191965      0.352272       0.00000       0.00000      0.544237      0.191965      0.186997      0.165275       0.00000       0.00000       0.00000    
  0.436498E-02   3.91256      0.184885      0.337701      0.184885      0.337701       0.00000       0.00000      0.522585      0.184885      0.179569      0.158131       0.00000       0.00000       0.00000    
  0.478610E-02   3.68578      0.178191      0.323844      0.178191      0.323844       0.00000       0.00000      0.502035      0.178191      0.172494      0.151350       0.00000       0.00000       0.00000    
  0.524785E-02   3.46736      0.171677      0.310313      0.171677      0.310313       0.00000       0.00000      0.481991      0.171677      0.165579      0.144735       0.00000       0.00000       0.00000    
