   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   2477.17      -83.1299      -166.279      -83.1299      -166.279       0.00000       0.00000      -249.409      -83.1299      -83.1296      -83.1499       0.00000       0.00000       0.00000    
  0.109648E-03   2294.83      -77.0126      -154.045      -77.0126      -154.045       0.00000       0.00000      -231.058      -77.0126      -77.0122      -77.0331       0.00000       0.00000       0.00000    
  0.120226E-03   2132.91      -71.5790      -143.179      -71.5790      -143.179       0.00000       0.00000      -214.758      -71.5790      -71.5787      -71.6001       0.00000       0.00000       0.00000    
  0.131825E-03   1978.48      -66.3970      -132.815      -66.3970      -132.815       0.00000       0.00000      -199.212      -66.3970      -66.3966      -66.4186       0.00000       0.00000       0.00000    
  0.144543E-03   1834.80      -61.5752      -123.172      -61.5752      -123.172       0.00000       0.00000      -184.747      -61.5752      -61.5748      -61.5973       0.00000       0.00000       0.00000    
  0.158489E-03   1704.32      -57.1953      -114.413      -57.1953      -114.413       0.00000       0.00000      -171.608      -57.1953      -57.1949      -57.2180       0.00000       0.00000       0.00000    
  0.173779E-03   1579.96      -53.0209      -106.065      -53.0209      -106.065       0.00000       0.00000      -159.086      -53.0209      -53.0204      -53.0442       0.00000       0.00000       0.00000    
  0.190545E-03   1466.86      -49.2235      -98.4702      -49.2235      -98.4702       0.00000       0.00000      -147.694      -49.2235      -49.2229      -49.2473       0.00000       0.00000       0.00000    
  0.208928E-03   1361.66      -45.6911      -91.4061      -45.6911      -91.4061       0.00000       0.00000      -137.097      -45.6911      -45.6906      -45.7156       0.00000       0.00000       0.00000    
  0.229085E-03   1261.58      -42.3299      -84.6843      -42.3299      -84.6843       0.00000       0.00000      -127.014      -42.3299      -42.3293      -42.3550       0.00000       0.00000       0.00000    
  0.251186E-03   1172.55      -39.3390      -78.7029      -39.3390      -78.7029       0.00000       0.00000      -118.042      -39.3390      -39.3383      -39.3646       0.00000       0.00000       0.00000    
  0.275420E-03   1087.80      -36.4915      -73.0086      -36.4915      -73.0086       0.00000       0.00000      -109.500      -36.4915      -36.4908      -36.5178       0.00000       0.00000       0.00000    
  0.301992E-03   1008.81      -33.8370      -67.7002      -33.8370      -67.7002       0.00000       0.00000      -101.537      -33.8370      -33.8362      -33.8639       0.00000       0.00000       0.00000    
  0.331127E-03   937.219      -31.4301      -62.8870      -31.4301      -62.8870       0.00000       0.00000      -94.3171      -31.4301      -31.4293      -31.4577       0.00000       0.00000       0.00000    
  0.363073E-03   868.984      -29.1357      -58.2988      -29.1357      -58.2988       0.00000       0.00000      -87.4346      -29.1357      -29.1348      -29.1640       0.00000       0.00000       0.00000    
  0.398101E-03   806.817      -27.0445      -54.1171      -27.0445      -54.1171       0.00000       0.00000      -81.1616      -27.0445      -27.0436      -27.0735       0.00000       0.00000       0.00000    
  0.436509E-03   749.113      -25.1027      -50.2341      -25.1027      -50.2341       0.00000       0.00000      -75.3368      -25.1027      -25.1017      -25.1324       0.00000       0.00000       0.00000    
  0.478622E-03   694.206      -23.2546      -46.5385      -23.2546      -46.5385       0.00000       0.00000      -69.7931      -23.2546      -23.2535      -23.2850       0.00000       0.00000       0.00000    
  0.524798E-03   645.284      -21.6068      -43.2437      -21.6068      -43.2437       0.00000       0.00000      -64.8505      -21.6068      -21.6057      -21.6380       0.00000       0.00000       0.00000    
  0.575429E-03   598.804      -20.0407      -40.1123      -20.0407      -40.1123       0.00000       0.00000      -60.1530      -20.0407      -20.0396      -20.0727       0.00000       0.00000       0.00000    
  0.630945E-03   555.407      -18.5779      -37.1873      -18.5779      -37.1873       0.00000       0.00000      -55.7652      -18.5779      -18.5767      -18.6106       0.00000       0.00000       0.00000    
  0.691816E-03   516.153      -17.2536      -34.5396      -17.2536      -34.5396       0.00000       0.00000      -51.7932      -17.2536      -17.2524      -17.2872       0.00000       0.00000       0.00000    
  0.758561E-03   478.738      -15.9909      -32.0149      -15.9909      -32.0149       0.00000       0.00000      -48.0059      -15.9909      -15.9896      -16.0253       0.00000       0.00000       0.00000    
  0.831745E-03   444.593      -14.8376      -29.7092      -14.8376      -29.7092       0.00000       0.00000      -44.5468      -14.8376      -14.8363      -14.8729       0.00000       0.00000       0.00000    
  0.911989E-03   412.961      -13.7684      -27.5716      -13.7684      -27.5716       0.00000       0.00000      -41.3399      -13.7684      -13.7670      -13.8046       0.00000       0.00000       0.00000    
  0.999975E-03   382.861      -12.7504      -25.5364      -12.7504      -25.5364       0.00000       0.00000      -38.2868      -12.7504      -12.7489      -12.7875       0.00000       0.00000       0.00000    
  0.109645E-02   355.999      -11.8406      -23.7179      -11.8406      -23.7179       0.00000       0.00000      -35.5585      -11.8406      -11.8392      -11.8787       0.00000       0.00000       0.00000    
  0.120223E-02   330.526      -10.9773      -21.9923      -10.9773      -21.9923       0.00000       0.00000      -32.9696      -10.9773      -10.9759      -11.0164       0.00000       0.00000       0.00000    
  0.131822E-02   306.700      -10.1691      -20.3769      -10.1691      -20.3769       0.00000       0.00000      -30.5460      -10.1691      -10.1677      -10.2092       0.00000       0.00000       0.00000    
  0.144540E-02   285.193      -9.43835      -18.9165      -9.43835      -18.9165       0.00000       0.00000      -28.3549      -9.43835      -9.43698      -9.47957       0.00000       0.00000       0.00000    
  0.158485E-02   264.690      -8.74121      -17.5235      -8.74121      -17.5235       0.00000       0.00000      -26.2647      -8.74121      -8.73992      -8.78355       0.00000       0.00000       0.00000    
  0.173775E-02   245.948      -8.10287      -16.2481      -8.10287      -16.2481       0.00000       0.00000      -24.3509      -8.10287      -8.10169      -8.14639       0.00000       0.00000       0.00000    
  0.190540E-02   228.617      -7.51171      -15.0672      -7.51171      -15.0672       0.00000       0.00000      -22.5789      -7.51171      -7.51070      -7.55648       0.00000       0.00000       0.00000    
  0.208923E-02   212.124      -6.94852      -13.9423      -6.94852      -13.9423       0.00000       0.00000      -20.8908      -6.94852      -6.94772      -6.99459       0.00000       0.00000       0.00000    
  0.229079E-02   197.379      -6.44372      -12.9344      -6.44372      -12.9344       0.00000       0.00000      -19.3781      -6.44372      -6.44321      -6.49118       0.00000       0.00000       0.00000    
