   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -366.787      -4.02832      -8.24335      -4.02832      -8.24335       0.00000       0.00000      -12.2717      -4.02832      -4.02820      -4.21516       0.00000       0.00000       0.00000    
  0.109648E-03  -359.204      -3.96152      -8.10583      -3.96152      -8.10583       0.00000       0.00000      -12.0674      -3.96152      -3.96138      -4.14445       0.00000       0.00000       0.00000    
  0.120226E-03  -351.825      -3.89610      -7.97121      -3.89610      -7.97121       0.00000       0.00000      -11.8673      -3.89610      -3.89596      -4.07526       0.00000       0.00000       0.00000    
  0.131825E-03  -344.528      -3.83126      -7.83778      -3.83126      -7.83778       0.00000       0.00000      -11.6690      -3.83126      -3.83110      -4.00668       0.00000       0.00000       0.00000    
  0.144543E-03  -337.349      -3.76722      -7.70604      -3.76722      -7.70604       0.00000       0.00000      -11.4733      -3.76722      -3.76705      -3.93899       0.00000       0.00000       0.00000    
  0.158489E-03  -330.330      -3.70429      -7.57660      -3.70429      -7.57660       0.00000       0.00000      -11.2809      -3.70429      -3.70411      -3.87250       0.00000       0.00000       0.00000    
  0.173779E-03  -323.389      -3.64190      -7.44831      -3.64190      -7.44831       0.00000       0.00000      -11.0902      -3.64190      -3.64171      -3.80660       0.00000       0.00000       0.00000    
  0.190545E-03  -316.598      -3.58056      -7.32219      -3.58056      -7.32219       0.00000       0.00000      -10.9027      -3.58056      -3.58035      -3.74184       0.00000       0.00000       0.00000    
  0.208928E-03  -309.923      -3.52004      -7.19778      -3.52004      -7.19778       0.00000       0.00000      -10.7178      -3.52004      -3.51981      -3.67796       0.00000       0.00000       0.00000    
  0.229085E-03  -303.323      -3.46004      -7.07447      -3.46004      -7.07447       0.00000       0.00000      -10.5345      -3.46004      -3.45981      -3.61466       0.00000       0.00000       0.00000    
  0.251186E-03  -296.902      -3.40132      -6.95380      -3.40132      -6.95380       0.00000       0.00000      -10.3551      -3.40132      -3.40106      -3.55274       0.00000       0.00000       0.00000    
  0.275420E-03  -290.556      -3.34314      -6.83426      -3.34314      -6.83426       0.00000       0.00000      -10.1774      -3.34314      -3.34287      -3.49140       0.00000       0.00000       0.00000    
  0.301992E-03  -284.314      -3.28569      -6.71625      -3.28569      -6.71625       0.00000       0.00000      -10.0019      -3.28569      -3.28540      -3.43085       0.00000       0.00000       0.00000    
