   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -370.684       182.691       303.859       182.691       303.859       0.00000       0.00000       486.550       182.691       182.709       121.150       0.00000       0.00000       0.00000    
  0.109648E-03  -371.433       166.705       277.213       166.705       277.213       0.00000       0.00000       443.918       166.705       166.722       110.491       0.00000       0.00000       0.00000    
  0.120226E-03  -371.751       152.805       254.046       152.805       254.046       0.00000       0.00000       406.851       152.805       152.823       101.224       0.00000       0.00000       0.00000    
  0.131825E-03  -371.918       139.657       232.132       139.657       232.132       0.00000       0.00000       371.789       139.657       139.675       92.4577       0.00000       0.00000       0.00000    
  0.144543E-03  -371.870       127.585       212.012       127.585       212.012       0.00000       0.00000       339.597       127.585       127.603       84.4092       0.00000       0.00000       0.00000    
  0.158489E-03  -371.573       116.805       194.046       116.805       194.046       0.00000       0.00000       310.851       116.805       116.823       77.2223       0.00000       0.00000       0.00000    
  0.173779E-03  -371.163       106.620       177.070       106.620       177.070       0.00000       0.00000       283.690       106.620       106.638       70.4317       0.00000       0.00000       0.00000    
  0.190545E-03  -370.553       97.5138       161.892       97.5138       161.892       0.00000       0.00000       259.406       97.5138       97.5320       64.3603       0.00000       0.00000       0.00000    
  0.208928E-03  -369.813       89.1502       147.953       89.1502       147.953       0.00000       0.00000       237.103       89.1502       89.1685       58.7841       0.00000       0.00000       0.00000    
  0.229085E-03  -368.989       81.2655       134.811       81.2655       134.811       0.00000       0.00000       216.076       81.2655       81.2838       53.5271       0.00000       0.00000       0.00000    
  0.251186E-03  -367.997       74.3959       123.361       74.3959       123.361       0.00000       0.00000       197.757       74.3959       74.4143       48.9469       0.00000       0.00000       0.00000    
  0.275420E-03  -366.945       67.9116       112.553       67.9116       112.553       0.00000       0.00000       180.465       67.9116       67.9300       44.6235       0.00000       0.00000       0.00000    
  0.301992E-03  -365.813       61.9449       102.609       61.9449       102.609       0.00000       0.00000       164.553       61.9449       61.9634       40.6451       0.00000       0.00000       0.00000    
  0.331127E-03  -364.590       56.6288       93.7478       56.6288       93.7478       0.00000       0.00000       150.377       56.6288       56.6474       37.1005       0.00000       0.00000       0.00000    
  0.363073E-03  -363.329       51.6047       85.3738       51.6047       85.3738       0.00000       0.00000       136.979       51.6047       51.6234       33.7505       0.00000       0.00000       0.00000    
  0.398101E-03  -362.002       47.1031       77.8705       47.1031       77.8705       0.00000       0.00000       124.974       47.1031       47.1218       30.7487       0.00000       0.00000       0.00000    
  0.436509E-03  -360.634       42.9774       70.9938       42.9774       70.9938       0.00000       0.00000       113.971       42.9774       42.9963       27.9975       0.00000       0.00000       0.00000    
  0.478622E-03  -359.241       39.0871       64.5092       39.0871       64.5092       0.00000       0.00000       103.596       39.0871       39.1060       25.4032       0.00000       0.00000       0.00000    
  0.524798E-03  -357.804       35.6904       58.8472       35.6904       58.8472       0.00000       0.00000       94.5376       35.6904       35.7093       23.1379       0.00000       0.00000       0.00000    
  0.575429E-03  -356.355       32.4907       53.5136       32.4907       53.5136       0.00000       0.00000       86.0044       32.4907       32.5098       21.0038       0.00000       0.00000       0.00000    
  0.630945E-03  -354.889       29.5400       48.5947       29.5400       48.5947       0.00000       0.00000       78.1347       29.5400       29.5591       19.0357       0.00000       0.00000       0.00000    
  0.691816E-03  -353.410       26.9164       44.2212       26.9164       44.2212       0.00000       0.00000       71.1377       26.9164       26.9356       17.2856       0.00000       0.00000       0.00000    
  0.758561E-03  -351.928       24.4364       40.0868       24.4364       40.0868       0.00000       0.00000       64.5231       24.4364       24.4556       15.6311       0.00000       0.00000       0.00000    
  0.831745E-03  -350.443       22.2091       36.3736       22.2091       36.3736       0.00000       0.00000       58.5828       22.2091       22.2285       14.1452       0.00000       0.00000       0.00000    
  0.911989E-03  -348.963       20.1721       32.9774       20.1721       32.9774       0.00000       0.00000       53.1495       20.1721       20.1915       12.7859       0.00000       0.00000       0.00000    
  0.999975E-03  -347.486       18.2507       29.7739       18.2507       29.7739       0.00000       0.00000       48.0245       18.2507       18.2702       11.5037       0.00000       0.00000       0.00000    
  0.109645E-02  -346.023       16.5691       26.9699       16.5691       26.9699       0.00000       0.00000       43.5391       16.5691       16.5887       10.3813       0.00000       0.00000       0.00000    
  0.120223E-02  -344.571       14.9883       24.3339       14.9883       24.3339       0.00000       0.00000       39.3222       14.9883       15.0079       9.32594       0.00000       0.00000       0.00000    
  0.131822E-02  -343.131       13.5270       21.8969       13.5270       21.8969       0.00000       0.00000       35.4239       13.5270       13.5467       8.35025       0.00000       0.00000       0.00000    
  0.144540E-02  -341.716       12.2302       19.7342       12.2302       19.7342       0.00000       0.00000       31.9645       12.2302       12.2500       7.48420       0.00000       0.00000       0.00000    
  0.158485E-02  -340.314       11.0039       17.6889       11.0039       17.6889       0.00000       0.00000       28.6928       11.0039       11.0238       6.66508       0.00000       0.00000       0.00000    
  0.173775E-02  -338.936       9.89999       15.8474       9.89999       15.8474       0.00000       0.00000       25.7474       9.89999       9.91994       5.92747       0.00000       0.00000       0.00000    
  0.190540E-02  -337.583       8.89220       14.1662       8.89220       14.1662       0.00000       0.00000       23.0584       8.89220       8.91224       5.25391       0.00000       0.00000       0.00000    
  0.208923E-02  -336.245       7.94124       12.5796       7.94124       12.5796       0.00000       0.00000       20.5208       7.94124       7.96136       4.61822       0.00000       0.00000       0.00000    
  0.229079E-02  -334.943       7.10686       11.1872       7.10686       11.1872       0.00000       0.00000       18.2941       7.10686       7.12706       4.06018       0.00000       0.00000       0.00000    
  0.251180E-02  -333.660       6.32394       9.88065       6.32394       9.88065       0.00000       0.00000       16.2046       6.32394       6.34422       3.53643       0.00000       0.00000       0.00000    
  0.275413E-02  -332.399       5.59841       8.66970       5.59841       8.66970       0.00000       0.00000       14.2681       5.59841       5.61877       3.05092       0.00000       0.00000       0.00000    
  0.301984E-02  -331.172       4.95571       7.59677       4.95571       7.59677       0.00000       0.00000       12.5525       4.95571       4.97616       2.62061       0.00000       0.00000       0.00000    
  0.331118E-02  -329.961       4.34767       6.58161       4.34767       6.58161       0.00000       0.00000       10.9293       4.34767       4.36821       2.21340       0.00000       0.00000       0.00000    
  0.363064E-02  -328.778       3.79890       5.66522       3.79890       5.66522       0.00000       0.00000       9.46412       3.79890       3.81952       1.84570       0.00000       0.00000       0.00000    
  0.398091E-02  -327.619       3.29884       4.83003       3.29884       4.83003       0.00000       0.00000       8.12888       3.29884       3.31955       1.51048       0.00000       0.00000       0.00000    
  0.436498E-02  -326.475       2.82679       4.04153       2.82679       4.04153       0.00000       0.00000       6.86832       2.82679       2.84759       1.19394       0.00000       0.00000       0.00000    
  0.478610E-02  -325.359       2.41157       3.34778       2.41157       3.34778       0.00000       0.00000       5.75935       2.41157       2.43246      0.915319       0.00000       0.00000       0.00000    
  0.524785E-02  -324.257       2.02273       2.69802       2.02273       2.69802       0.00000       0.00000       4.72075       2.02273       2.04371      0.654313       0.00000       0.00000       0.00000    
  0.575415E-02  -323.168       1.66154       2.09439       1.66154       2.09439       0.00000       0.00000       3.75593       1.66154       1.68261      0.411777       0.00000       0.00000       0.00000    
  0.630929E-02  -322.099       1.34227       1.56070       1.34227       1.56070       0.00000       0.00000       2.90297       1.34227       1.36344      0.197260       0.00000       0.00000       0.00000    
  0.691799E-02  -321.038       1.04017       1.05567       1.04017       1.05567       0.00000       0.00000       2.09583       1.04017       1.06143      -.576703E-02   0.00000       0.00000       0.00000    
  0.758542E-02  -319.988      0.766972      0.598890      0.766972      0.598890       0.00000       0.00000       1.36586      0.766972      0.788335      -.189445       0.00000       0.00000       0.00000    
  0.831724E-02  -318.945      0.518672      0.183708      0.518672      0.183708       0.00000       0.00000      0.702379      0.518672      0.540135      -.356428       0.00000       0.00000       0.00000    
  0.911966E-02  -317.985      0.283911      -.208965      0.283911      -.208965       0.00000       0.00000      0.749465E-01  0.283911      0.305477      -.514442       0.00000       0.00000       0.00000    
  0.999950E-02  -317.724      0.736560E-01  -.561694      0.736560E-01  -.561694       0.00000       0.00000      -.488038      0.736560E-01  0.953310E-01  -.657025       0.00000       0.00000       0.00000    
  0.109642E-01  -317.072      -.124137      -.892998      -.124137      -.892998       0.00000       0.00000      -1.01713      -.124137      -.102353      -.790645       0.00000       0.00000       0.00000    
  0.120220E-01  -316.037      -.300691      -1.18818      -.300691      -1.18818       0.00000       0.00000      -1.48887      -.300691      -.278796      -.909383       0.00000       0.00000       0.00000    
  0.131819E-01  -315.006      -.461529      -1.45702      -.461529      -1.45702       0.00000       0.00000      -1.91854      -.461529      -.439520      -1.01750       0.00000       0.00000       0.00000    
  0.144536E-01  -313.978      -.608118      -1.70194      -.608118      -1.70194       0.00000       0.00000      -2.31006      -.608118      -.585991      -1.11595       0.00000       0.00000       0.00000    
  0.158481E-01  -312.955      -.742530      -1.92640      -.742530      -1.92640       0.00000       0.00000      -2.66893      -.742530      -.720282      -1.20612       0.00000       0.00000       0.00000    
  0.173770E-01  -311.938      -.865648      -2.13186      -.865648      -2.13186       0.00000       0.00000      -2.99751      -.865648      -.843276      -1.28859       0.00000       0.00000       0.00000    
  0.190535E-01  -310.932      -.977346      -2.31807      -.977346      -2.31807       0.00000       0.00000      -3.29542      -.977346      -.954844      -1.36323       0.00000       0.00000       0.00000    
  0.208917E-01  -309.939      -1.07876      -2.48690      -1.07876      -2.48690       0.00000       0.00000      -3.56565      -1.07876      -1.05612      -1.43078       0.00000       0.00000       0.00000    
  0.229073E-01  -308.961      -1.17126      -2.64065      -1.17126      -2.64065       0.00000       0.00000      -3.81191      -1.17126      -1.14848      -1.49217       0.00000       0.00000       0.00000    
  0.251174E-01  -308.001      -1.25545      -2.78029      -1.25545      -2.78029       0.00000       0.00000      -4.03575      -1.25545      -1.23253      -1.54776       0.00000       0.00000       0.00000    
  0.275406E-01  -307.065      -1.33112      -2.90541      -1.33112      -2.90541       0.00000       0.00000      -4.23653      -1.33112      -1.30805      -1.59736       0.00000       0.00000       0.00000    
  0.301976E-01  -306.154      -1.39912      -3.01741      -1.39912      -3.01741       0.00000       0.00000      -4.41653      -1.39912      -1.37588      -1.64153       0.00000       0.00000       0.00000    
  0.331110E-01  -305.269      -1.46036      -3.11782      -1.46036      -3.11782       0.00000       0.00000      -4.57818      -1.46036      -1.43696      -1.68086       0.00000       0.00000       0.00000    
  0.363055E-01  -304.411      -1.51522      -3.20721      -1.51522      -3.20721       0.00000       0.00000      -4.72243      -1.51522      -1.49164      -1.71557       0.00000       0.00000       0.00000    
  0.398081E-01  -303.586      -1.56339      -3.28502      -1.56339      -3.28502       0.00000       0.00000      -4.84842      -1.56339      -1.53963      -1.74539       0.00000       0.00000       0.00000    
  0.436487E-01  -302.791      -1.60554      -3.35231      -1.60554      -3.35231       0.00000       0.00000      -4.95785      -1.60554      -1.58157      -1.77073       0.00000       0.00000       0.00000    
  0.478598E-01  -302.024      -1.64224      -3.41005      -1.64224      -3.41005       0.00000       0.00000      -5.05229      -1.64224      -1.61807      -1.79198       0.00000       0.00000       0.00000    
  0.524772E-01  -301.286      -1.67372      -3.45856      -1.67372      -3.45856       0.00000       0.00000      -5.13228      -1.67372      -1.64932      -1.80924       0.00000       0.00000       0.00000    
  0.575400E-01  -300.576      -1.69959      -3.49711      -1.69959      -3.49711       0.00000       0.00000      -5.19670      -1.69959      -1.67496      -1.82215       0.00000       0.00000       0.00000    
  0.630913E-01  -299.892      -1.72036      -3.52652      -1.72036      -3.52652       0.00000       0.00000      -5.24688      -1.72036      -1.69548      -1.83104       0.00000       0.00000       0.00000    
  0.691782E-01  -299.228      -1.73642      -3.54741      -1.73642      -3.54741       0.00000       0.00000      -5.28383      -1.73642      -1.71126      -1.83615       0.00000       0.00000       0.00000    
  0.758523E-01  -298.582      -1.74786      -3.55993      -1.74786      -3.55993       0.00000       0.00000      -5.30779      -1.74786      -1.72241      -1.83752       0.00000       0.00000       0.00000    
  0.831703E-01  -297.952      -1.75424      -3.56317      -1.75424      -3.56317       0.00000       0.00000      -5.31741      -1.75424      -1.72847      -1.83469       0.00000       0.00000       0.00000    
  0.911943E-01  -297.329      -1.75597      -3.55783      -1.75597      -3.55783       0.00000       0.00000      -5.31380      -1.75597      -1.72986      -1.82796       0.00000       0.00000       0.00000    
  0.999925E-01  -297.000      -1.75660      -3.55083      -1.75660      -3.55083       0.00000       0.00000      -5.30743      -1.75660      -1.73008      -1.82075       0.00000       0.00000       0.00000    
  0.109639      -296.503      -1.75127      -3.53250      -1.75127      -3.53250       0.00000       0.00000      -5.28377      -1.75127      -1.72432      -1.80818       0.00000       0.00000       0.00000    
  0.120217      -295.859      -1.73969      -3.50226      -1.73969      -3.50226       0.00000       0.00000      -5.24195      -1.73969      -1.71228      -1.78997       0.00000       0.00000       0.00000    
  0.131815      -295.189      -1.72372      -3.46369      -1.72372      -3.46369       0.00000       0.00000      -5.18742      -1.72372      -1.69582      -1.76787       0.00000       0.00000       0.00000    
  0.144533      -294.481      -1.70318      -3.41639      -1.70318      -3.41639       0.00000       0.00000      -5.11957      -1.70318      -1.67473      -1.74166       0.00000       0.00000       0.00000    
  0.158477      -293.720      -1.67827      -3.36069      -1.67827      -3.36069       0.00000       0.00000      -5.03896      -1.67827      -1.64921      -1.71148       0.00000       0.00000       0.00000    
  0.173766      -292.884      -1.64877      -3.29610      -1.64877      -3.29610       0.00000       0.00000      -4.94487      -1.64877      -1.61903      -1.67708       0.00000       0.00000       0.00000    
  0.190530      -291.956      -1.61488      -3.22298      -1.61488      -3.22298       0.00000       0.00000      -4.83785      -1.61488      -1.58437      -1.63860       0.00000       0.00000       0.00000    
  0.208912      -290.903      -1.57634      -3.14075      -1.57634      -3.14075       0.00000       0.00000      -4.71709      -1.57634      -1.54498      -1.59577       0.00000       0.00000       0.00000    
  0.229067      -289.699      -1.53336      -3.04973      -1.53336      -3.04973       0.00000       0.00000      -4.58309      -1.53336      -1.50102      -1.54871       0.00000       0.00000       0.00000    
  0.251167      -288.295      -1.48560      -2.94925      -1.48560      -2.94925       0.00000       0.00000      -4.43485      -1.48560      -1.45216      -1.49709       0.00000       0.00000       0.00000    
  0.275399      -286.656      -1.43325      -2.83954      -1.43325      -2.83954       0.00000       0.00000      -4.27279      -1.43325      -1.39853      -1.44102       0.00000       0.00000       0.00000    
  0.301969      -284.706      -1.37587      -2.71967      -1.37587      -2.71967       0.00000       0.00000      -4.09554      -1.37587      -1.33966      -1.38002       0.00000       0.00000       0.00000    
  0.331102      -282.393      -1.31353      -2.58970      -1.31353      -2.58970       0.00000       0.00000      -3.90323      -1.31353      -1.27558      -1.31412       0.00000       0.00000       0.00000    
  0.363046      -279.599      -1.24561      -2.44821      -1.24561      -2.44821       0.00000       0.00000      -3.69382      -1.24561      -1.20560      -1.24261       0.00000       0.00000       0.00000    
  0.398071      -276.240      -1.17200      -2.29486      -1.17200      -2.29486       0.00000       0.00000      -3.46686      -1.17200      -1.12952      -1.16534       0.00000       0.00000       0.00000    
  0.436476      -272.339      -1.09585      -2.13492      -1.09585      -2.13492       0.00000       0.00000      -3.23078      -1.09585      -1.04990      -1.08502       0.00000       0.00000       0.00000    
  0.478586      -267.327      -1.00865      -1.95238      -1.00865      -1.95238       0.00000       0.00000      -2.96104      -1.00865      -.958841      -.993543       0.00000       0.00000       0.00000    
  0.524759      -261.130      -.913134      -1.75156      -.913134      -1.75156       0.00000       0.00000      -2.66469      -.913134      -.858389      -.893169       0.00000       0.00000       0.00000    
  0.575386      -253.380      -.807970      -1.52894      -.807970      -1.52894       0.00000       0.00000      -2.33691      -.807970      -.746718      -.782223       0.00000       0.00000       0.00000    
  0.630897      -243.540      -.691607      -1.27995      -.691607      -1.27995       0.00000       0.00000      -1.97156      -.691607      -.621400      -.658554       0.00000       0.00000       0.00000    
  0.691764      -230.777      -.562447      -.998578      -.562447      -.998578       0.00000       0.00000      -1.56103      -.562447      -.479154      -.519425       0.00000       0.00000       0.00000    
  0.758504      -213.887      -.422599      -.679182      -.422599      -.679182       0.00000       0.00000      -1.10178      -.422599      -.316186      -.362996       0.00000       0.00000       0.00000    
  0.831682      -189.711      -.266865      -.298595      -.266865      -.298595       0.00000       0.00000      -.565459      -.266865      -.119663      -.178932       0.00000       0.00000       0.00000    
  0.911920      -150.986      -.104887      0.209186      -.104887      0.209186       0.00000       0.00000      0.104299      -.104887      0.151888      0.572982E-01   0.00000       0.00000       0.00000    
  0.999900      -.650547      0.172492E-03  0.269048E-01  0.172492E-03  0.269048E-01   0.00000       0.00000      0.270773E-01  0.172492E-03  0.161525E-01  0.107523E-01   0.00000       0.00000       0.00000    
