   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -2263.47       82.1052       164.203       82.1052       164.203       0.00000       0.00000       246.308       82.1052       82.1052       82.0976       0.00000       0.00000       0.00000    
  0.109648E-03  -2083.44       75.9755       151.943       75.9755       151.943       0.00000       0.00000       227.919       75.9755       75.9755       75.9679       0.00000       0.00000       0.00000    
  0.120226E-03  -1924.60       70.5691       141.130       70.5691       141.130       0.00000       0.00000       211.699       70.5691       70.5691       70.5613       0.00000       0.00000       0.00000    
  0.131825E-03  -1773.54       65.4274       130.847       65.4274       130.847       0.00000       0.00000       196.275       65.4274       65.4274       65.4196       0.00000       0.00000       0.00000    
  0.144543E-03  -1633.62       60.6650       121.322       60.6650       121.322       0.00000       0.00000       181.987       60.6650       60.6650       60.6571       0.00000       0.00000       0.00000    
  0.158489E-03  -1507.32       56.3657       112.723       56.3657       112.723       0.00000       0.00000       169.089       56.3657       56.3657       56.3577       0.00000       0.00000       0.00000    
  0.173779E-03  -1387.35       52.2811       104.554       52.2811       104.554       0.00000       0.00000       156.835       52.2811       52.2811       52.2731       0.00000       0.00000       0.00000    
  0.190545E-03  -1278.97       48.5897       97.1712       48.5897       97.1712       0.00000       0.00000       145.761       48.5897       48.5897       48.5816       0.00000       0.00000       0.00000    
  0.208928E-03  -1178.73       45.1733       90.3385       45.1733       90.3385       0.00000       0.00000       135.512       45.1733       45.1733       45.1652       0.00000       0.00000       0.00000    
  0.229085E-03  -1083.74       41.9345       83.8607       41.9345       83.8607       0.00000       0.00000       125.795       41.9345       41.9345       41.9262       0.00000       0.00000       0.00000    
  0.251186E-03  -1000.09       39.0779       78.1475       39.0779       78.1475       0.00000       0.00000       117.225       39.0779       39.0779       39.0696       0.00000       0.00000       0.00000    
  0.275420E-03  -920.829       36.3686       72.7289       36.3686       72.7289       0.00000       0.00000       109.098       36.3686       36.3687       36.3603       0.00000       0.00000       0.00000    
  0.301992E-03  -847.468       33.8575       67.7065       33.8575       67.7065       0.00000       0.00000       101.564       33.8575       33.8575       33.8490       0.00000       0.00000       0.00000    
  0.331127E-03  -781.675       31.5992       63.1898       31.5992       63.1898       0.00000       0.00000       94.7890       31.5992       31.5992       31.5906       0.00000       0.00000       0.00000    
  0.363073E-03  -719.317       29.4553       58.9020       29.4553       58.9020       0.00000       0.00000       88.3573       29.4553       29.4553       29.4467       0.00000       0.00000       0.00000    
  0.398101E-03  -663.163       27.5176       55.0266       27.5176       55.0266       0.00000       0.00000       82.5442       27.5176       27.5176       27.5089       0.00000       0.00000       0.00000    
  0.436509E-03  -611.569       25.7305       51.4523       25.7305       51.4523       0.00000       0.00000       77.1828       25.7305       25.7305       25.7217       0.00000       0.00000       0.00000    
  0.478622E-03  -562.835       24.0378       48.0667       24.0378       48.0667       0.00000       0.00000       72.1045       24.0378       24.0378       24.0289       0.00000       0.00000       0.00000    
  0.524798E-03  -520.218       22.5455       45.0821       22.5455       45.0821       0.00000       0.00000       67.6275       22.5455       22.5455       22.5365       0.00000       0.00000       0.00000    
  0.575429E-03  -480.098       21.1343       42.2596       21.1343       42.2596       0.00000       0.00000       63.3939       21.1343       21.1343       21.1253       0.00000       0.00000       0.00000    
  0.630945E-03  -443.131       19.8255       39.6419       19.8255       39.6419       0.00000       0.00000       59.4674       19.8255       19.8255       19.8164       0.00000       0.00000       0.00000    
  0.691816E-03  -410.402       18.6530       37.2968       18.6530       37.2968       0.00000       0.00000       55.9498       18.6530       18.6530       18.6438       0.00000       0.00000       0.00000    
  0.758561E-03  -379.557       17.5405       35.0719       17.5405       35.0719       0.00000       0.00000       52.6124       17.5405       17.5406       17.5313       0.00000       0.00000       0.00000    
  0.831745E-03  -352.061       16.5345       33.0597       16.5345       33.0597       0.00000       0.00000       49.5942       16.5345       16.5345       16.5251       0.00000       0.00000       0.00000    
  0.911989E-03  -327.143       15.6092       31.2089       15.6092       31.2089       0.00000       0.00000       46.8181       15.6092       15.6092       15.5997       0.00000       0.00000       0.00000    
  0.999975E-03  -303.797       14.7329       29.4564       14.7329       29.4564       0.00000       0.00000       44.1893       14.7329       14.7330       14.7234       0.00000       0.00000       0.00000    
  0.109645E-02  -283.776       13.9591       27.9087       13.9591       27.9087       0.00000       0.00000       41.8678       13.9591       13.9592       13.9495       0.00000       0.00000       0.00000    
  0.120223E-02  -265.183       13.2285       26.4473       13.2285       26.4473       0.00000       0.00000       39.6757       13.2285       13.2285       13.2188       0.00000       0.00000       0.00000    
  0.131822E-02  -248.285       12.5490       25.0883       12.5490       25.0883       0.00000       0.00000       37.6373       12.5490       12.5491       12.5392       0.00000       0.00000       0.00000    
  0.144540E-02  -233.773       11.9401       23.8702       11.9401       23.8702       0.00000       0.00000       35.8103       11.9401       11.9401       11.9302       0.00000       0.00000       0.00000    
  0.158485E-02  -220.297       11.3612       22.7124       11.3612       22.7124       0.00000       0.00000       34.0736       11.3612       11.3612       11.3512       0.00000       0.00000       0.00000    
  0.173775E-02  -208.632       10.8344       21.6588       10.8344       21.6588       0.00000       0.00000       32.4932       10.8344       10.8345       10.8244       0.00000       0.00000       0.00000    
  0.190540E-02  -198.419       10.3482       20.6863       10.3482       20.6863       0.00000       0.00000       31.0346       10.3482       10.3483       10.3381       0.00000       0.00000       0.00000    
  0.208923E-02  -189.068       9.88595       19.7616       9.88595       19.7616       0.00000       0.00000       29.6476       9.88595       9.88596       9.87567       0.00000       0.00000       0.00000    
  0.229079E-02  -181.509       9.47193       18.9335       9.47193       18.9335       0.00000       0.00000       28.4054       9.47193       9.47193       9.46155       0.00000       0.00000       0.00000    
  0.251180E-02  -174.754       9.07865       18.1468       9.07865       18.1468       0.00000       0.00000       27.2254       9.07865       9.07863       9.06816       0.00000       0.00000       0.00000    
  0.275413E-02  -168.895       8.70848       17.4063       8.70848       17.4063       0.00000       0.00000       26.1148       8.70848       8.70846       8.69789       0.00000       0.00000       0.00000    
  0.301984E-02  -164.343       8.37039       16.7300       8.37039       16.7300       0.00000       0.00000       25.1004       8.37039       8.37035       8.35969       0.00000       0.00000       0.00000    
  0.331118E-02  -160.341       8.04524       16.0796       8.04524       16.0796       0.00000       0.00000       24.1248       8.04524       8.04517       8.03443       0.00000       0.00000       0.00000    
  0.363064E-02  -157.279       7.74179       15.4726       7.74179       15.4726       0.00000       0.00000       23.2143       7.74179       7.74169       7.73086       0.00000       0.00000       0.00000    
  0.398091E-02  -154.989       7.45484       14.8985       7.45484       14.8985       0.00000       0.00000       22.3533       7.45484       7.45471       7.44378       0.00000       0.00000       0.00000    
  0.436498E-02  -153.142       7.17719       14.3430       7.17719       14.3430       0.00000       0.00000       21.5202       7.17719       7.17703       7.16601       0.00000       0.00000       0.00000    
  0.478610E-02  -152.184       6.91680       13.8221       6.91680       13.8221       0.00000       0.00000       20.7389       6.91680       6.91659       6.90549       0.00000       0.00000       0.00000    
  0.524785E-02  -151.628       6.66328       13.3148       6.66328       13.3148       0.00000       0.00000       19.9781       6.66328       6.66301       6.65182       0.00000       0.00000       0.00000    
  0.575415E-02  -151.494       6.41694       12.8220       6.41694       12.8220       0.00000       0.00000       19.2389       6.41694       6.41662       6.40534       0.00000       0.00000       0.00000    
  0.630929E-02  -151.971       6.17925       12.3463       6.17925       12.3463       0.00000       0.00000       18.5256       6.17925       6.17885       6.16749       0.00000       0.00000       0.00000    
  0.691799E-02  -152.684       5.94431       11.8762       5.94431       11.8762       0.00000       0.00000       17.8205       5.94431       5.94384       5.93239       0.00000       0.00000       0.00000    
  0.758542E-02  -153.789       5.71344       11.4142       5.71344       11.4142       0.00000       0.00000       17.1277       5.71344       5.71288       5.70136       0.00000       0.00000       0.00000    
  0.831724E-02  -155.191       5.48415       10.9554       5.48415       10.9554       0.00000       0.00000       16.4395       5.48415       5.48348       5.47188       0.00000       0.00000       0.00000    
  0.911966E-02  -156.752       5.25571       10.4982       5.25571       10.4982       0.00000       0.00000       15.7539       5.25571       5.25491       5.24325       0.00000       0.00000       0.00000    
  0.999950E-02  -158.560       5.02874       10.0439       5.02874       10.0439       0.00000       0.00000       15.0726       5.02874       5.02779       5.01606       0.00000       0.00000       0.00000    
  0.109642E-01  -160.455       4.79929       9.58457       4.79929       9.58457       0.00000       0.00000       14.3839       4.79929       4.79818       4.78639       0.00000       0.00000       0.00000    
  0.120220E-01  -162.485       4.56567       9.11691       4.56567       9.11691       0.00000       0.00000       13.6826       4.56567       4.56437       4.55253       0.00000       0.00000       0.00000    
  0.131819E-01  -164.573       4.32821       8.64150       4.32821       8.64150       0.00000       0.00000       12.9697       4.32821       4.32669       4.31481       0.00000       0.00000       0.00000    
  0.144536E-01  -166.671       4.08604       8.15663       4.08604       8.15663       0.00000       0.00000       12.2427       4.08604       4.08428       4.07236       0.00000       0.00000       0.00000    
  0.158481E-01  -168.736       3.83878       7.66154       3.83878       7.66154       0.00000       0.00000       11.5003       3.83878       3.83674       3.82480       0.00000       0.00000       0.00000    
  0.173770E-01  -170.730       3.58585       7.15504       3.58585       7.15504       0.00000       0.00000       10.7409       3.58585       3.58350       3.57154       0.00000       0.00000       0.00000    
  0.190535E-01  -172.600       3.32611       6.63482       3.32611       6.63482       0.00000       0.00000       9.96093       3.32611       3.32339       3.31143       0.00000       0.00000       0.00000    
  0.208917E-01  -174.305       3.05919       6.10020       3.05919       6.10020       0.00000       0.00000       9.15939       3.05919       3.05607       3.04412       0.00000       0.00000       0.00000    
