   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -34.2144       1.11611       2.22424       1.11611       2.22424       0.00000       0.00000       3.34035       1.11611       1.11611       1.10813       0.00000       0.00000       0.00000    
  0.109648E-03  -33.0698       1.08072       2.15339       1.08072       2.15339       0.00000       0.00000       3.23411       1.08072       1.08072       1.07267       0.00000       0.00000       0.00000    
  0.120226E-03  -32.0180       1.04771       2.08729       1.04771       2.08729       0.00000       0.00000       3.13501       1.04771       1.04771       1.03958       0.00000       0.00000       0.00000    
  0.131825E-03  -31.0024       1.01562       2.02303       1.01562       2.02303       0.00000       0.00000       3.03866       1.01562       1.01562       1.00741       0.00000       0.00000       0.00000    
  0.144543E-03  -30.0385      0.984850       1.96141      0.984850       1.96141       0.00000       0.00000       2.94626      0.984850      0.984850      0.976556       0.00000       0.00000       0.00000    
  0.158489E-03  -29.1420      0.955771       1.90317      0.955771       1.90317       0.00000       0.00000       2.85894      0.955771      0.955770      0.947396       0.00000       0.00000       0.00000    
  0.173779E-03  -28.2778      0.927499       1.84654      0.927499       1.84654       0.00000       0.00000       2.77404      0.927499      0.927498      0.919042       0.00000       0.00000       0.00000    
  0.190545E-03  -27.4743      0.900742       1.79294      0.900742       1.79294       0.00000       0.00000       2.69369      0.900742      0.900741      0.892203       0.00000       0.00000       0.00000    
  0.208928E-03  -26.7162      0.875101       1.74158      0.875101       1.74158       0.00000       0.00000       2.61668      0.875101      0.875101      0.866480       0.00000       0.00000       0.00000    
  0.229085E-03  -25.9875      0.850183       1.69166      0.850183       1.69166       0.00000       0.00000       2.54184      0.850183      0.850182      0.841478       0.00000       0.00000       0.00000    
  0.251186E-03  -25.3257      0.826893       1.64500      0.826893       1.64500       0.00000       0.00000       2.47189      0.826893      0.826892      0.818103       0.00000       0.00000       0.00000    
  0.275420E-03  -24.6913      0.804262       1.59965      0.804262       1.59965       0.00000       0.00000       2.40391      0.804262      0.804262      0.795387       0.00000       0.00000       0.00000    
  0.301992E-03  -24.0939      0.782517       1.55607      0.782517       1.55607       0.00000       0.00000       2.33859      0.782517      0.782517      0.773556       0.00000       0.00000       0.00000    
  0.331127E-03  -23.5466      0.761956       1.51486      0.761956       1.51486       0.00000       0.00000       2.27682      0.761956      0.761955      0.752907       0.00000       0.00000       0.00000    
  0.363073E-03  -23.0227      0.741943       1.47475      0.741943       1.47475       0.00000       0.00000       2.21669      0.741943      0.741942      0.732807       0.00000       0.00000       0.00000    
  0.398101E-03  -22.5422      0.722939       1.43665      0.722939       1.43665       0.00000       0.00000       2.15959      0.722939      0.722938      0.713714       0.00000       0.00000       0.00000    
  0.436509E-03  -22.0954      0.704701       1.40009      0.704701       1.40009       0.00000       0.00000       2.10479      0.704701      0.704700      0.695386       0.00000       0.00000       0.00000    
  0.478622E-03  -21.6698      0.686946       1.36449      0.686946       1.36449       0.00000       0.00000       2.05143      0.686946      0.686945      0.677541       0.00000       0.00000       0.00000    
  0.524798E-03  -21.2918      0.670251       1.33101      0.670251       1.33101       0.00000       0.00000       2.00126      0.670251      0.670250      0.660755       0.00000       0.00000       0.00000    
  0.575429E-03  -20.9341      0.654001       1.29841      0.654001       1.29841       0.00000       0.00000       1.95241      0.654001      0.654000      0.644412       0.00000       0.00000       0.00000    
  0.630945E-03  -20.6022      0.638311       1.26694      0.638311       1.26694       0.00000       0.00000       1.90525      0.638311      0.638310      0.628629       0.00000       0.00000       0.00000    
  0.691816E-03  -20.3066      0.623389       1.23700      0.623389       1.23700       0.00000       0.00000       1.86039      0.623389      0.623388      0.613613       0.00000       0.00000       0.00000    
  0.758561E-03  -20.0275      0.608812       1.20775      0.608812       1.20775       0.00000       0.00000       1.81656      0.608812      0.608811      0.598941       0.00000       0.00000       0.00000    
  0.831745E-03  -19.7783      0.594849       1.17973      0.594849       1.17973       0.00000       0.00000       1.77458      0.594849      0.594848      0.584882       0.00000       0.00000       0.00000    
  0.911989E-03  -19.5531      0.581360       1.15266      0.581360       1.15266       0.00000       0.00000       1.73402      0.581360      0.581359      0.571297       0.00000       0.00000       0.00000    
  0.999975E-03  -19.3425      0.568161       1.12616      0.568161       1.12616       0.00000       0.00000       1.69432      0.568161      0.568160      0.558000       0.00000       0.00000       0.00000    
  0.109645E-02  -19.1640      0.555570       1.10088      0.555570       1.10088       0.00000       0.00000       1.65645      0.555570      0.555569      0.545309       0.00000       0.00000       0.00000    
  0.120223E-02  -18.9997      0.543234       1.07611      0.543234       1.07611       0.00000       0.00000       1.61934      0.543234      0.543233      0.532874       0.00000       0.00000       0.00000    
  0.131822E-02  -18.8521      0.531202       1.05194      0.531202       1.05194       0.00000       0.00000       1.58314      0.531202      0.531201      0.520741       0.00000       0.00000       0.00000    
  0.144540E-02  -18.7288      0.519580       1.02860      0.519580       1.02860       0.00000       0.00000       1.54818      0.519580      0.519579      0.509018       0.00000       0.00000       0.00000    
  0.158485E-02  -18.6161      0.508130       1.00559      0.508130       1.00559       0.00000       0.00000       1.51372      0.508130      0.508129      0.497465       0.00000       0.00000       0.00000    
  0.173775E-02  -18.5220      0.496973      0.983177      0.496973      0.983177       0.00000       0.00000       1.48015      0.496973      0.496973      0.486204       0.00000       0.00000       0.00000    
  0.190540E-02  -18.4429      0.486030      0.961185      0.486030      0.961185       0.00000       0.00000       1.44721      0.486030      0.486029      0.475156       0.00000       0.00000       0.00000    
  0.208923E-02  -18.3728      0.475210      0.939440      0.475210      0.939440       0.00000       0.00000       1.41465      0.475210      0.475209      0.464231       0.00000       0.00000       0.00000    
  0.229079E-02  -18.3210      0.464617      0.918148      0.464617      0.918148       0.00000       0.00000       1.38276      0.464617      0.464617      0.453531       0.00000       0.00000       0.00000    
  0.251180E-02  -18.2773      0.454104      0.897014      0.454104      0.897014       0.00000       0.00000       1.35112      0.454104      0.454104      0.442910       0.00000       0.00000       0.00000    
  0.275413E-02  -18.2424      0.443680      0.876058      0.443680      0.876058       0.00000       0.00000       1.31974      0.443680      0.443680      0.432378       0.00000       0.00000       0.00000    
