   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -12601.7       2305.70       3925.24       2305.70       3925.24       0.00000       0.00000       6230.93       2305.70       2299.31       1625.93       0.00000       0.00000       0.00000    
  0.109648E-03  -11478.2       2100.09       3574.25       2100.09       3574.25       0.00000       0.00000       5674.34       2100.09       2093.70       1480.55       0.00000       0.00000       0.00000    
  0.120226E-03  -10505.5       1922.10       3270.39       1922.10       3270.39       0.00000       0.00000       5192.48       1922.10       1915.69       1354.69       0.00000       0.00000       0.00000    
  0.131825E-03  -9586.78       1754.00       2983.42       1754.00       2983.42       0.00000       0.00000       4737.42       1754.00       1747.59       1235.83       0.00000       0.00000       0.00000    
  0.144543E-03  -8745.45       1600.07       2720.64       1600.07       2720.64       0.00000       0.00000       4320.71       1600.07       1593.65       1126.99       0.00000       0.00000       0.00000    
  0.158489E-03  -7996.68       1463.09       2486.80       1463.09       2486.80       0.00000       0.00000       3949.89       1463.09       1456.67       1030.13       0.00000       0.00000       0.00000    
  0.173779E-03  -7290.39       1333.89       2266.23       1333.89       2266.23       0.00000       0.00000       3600.12       1333.89       1327.46       938.772       0.00000       0.00000       0.00000    
  0.190545E-03  -6661.04       1218.78       2069.72       1218.78       2069.72       0.00000       0.00000       3288.49       1218.78       1212.34       857.374       0.00000       0.00000       0.00000    
  0.208928E-03  -6084.45       1113.32       1889.68       1113.32       1889.68       0.00000       0.00000       3003.01       1113.32       1106.88       782.804       0.00000       0.00000       0.00000    
  0.229085E-03  -5541.85       1014.09       1720.28       1014.09       1720.28       0.00000       0.00000       2734.37       1014.09       1007.64       712.636       0.00000       0.00000       0.00000    
  0.251186E-03  -5071.07       928.008       1573.31       928.008       1573.31       0.00000       0.00000       2501.32       928.008       921.552       651.762       0.00000       0.00000       0.00000    
  0.275420E-03  -4627.41       846.889       1434.82       846.889       1434.82       0.00000       0.00000       2281.71       846.889       840.426       594.399       0.00000       0.00000       0.00000    
  0.301992E-03  -4220.23       772.444       1307.73       772.444       1307.73       0.00000       0.00000       2080.17       772.444       765.975       541.756       0.00000       0.00000       0.00000    
  0.331127E-03  -3858.69       706.352       1194.89       706.352       1194.89       0.00000       0.00000       1901.25       706.352       699.877       495.018       0.00000       0.00000       0.00000    
  0.363073E-03  -3517.59       644.001       1088.44       644.001       1088.44       0.00000       0.00000       1732.45       644.001       637.519       450.925       0.00000       0.00000       0.00000    
  0.398101E-03  -3212.99       588.329       993.397       588.329       993.397       0.00000       0.00000       1581.73       588.329       581.841       411.556       0.00000       0.00000       0.00000    
  0.436509E-03  -2934.55       537.443       906.521       537.443       906.521       0.00000       0.00000       1443.96       537.443       530.950       375.571       0.00000       0.00000       0.00000    
