   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.999925E-01  -1.77143      0.489715      0.481790E-01  0.489715      0.481790E-01   0.00000       0.00000      0.537894      0.489715      0.241183E-01  0.240607E-01   0.00000       0.00000       0.00000    
  0.109639      -2.31769      0.499378      0.592015E-01  0.499378      0.592015E-01   0.00000       0.00000      0.558580      0.499378      0.296128E-01  0.295888E-01   0.00000       0.00000       0.00000    
  0.120217      -2.35617      0.501483      0.548686E-01  0.501483      0.548686E-01   0.00000       0.00000      0.556351      0.501483      0.274390E-01  0.274296E-01   0.00000       0.00000       0.00000    
  0.131815      -2.39379      0.503559      0.502616E-01  0.503559      0.502616E-01   0.00000       0.00000      0.553820      0.503559      0.251324E-01  0.251292E-01   0.00000       0.00000       0.00000    
  0.144533      -2.42998      0.505623      0.453492E-01  0.505623      0.453492E-01   0.00000       0.00000      0.550972      0.505623      0.226751E-01  0.226741E-01   0.00000       0.00000       0.00000    
  0.158477      -2.46465      0.507701      0.401483E-01  0.507701      0.401483E-01   0.00000       0.00000      0.547850      0.507701      0.200743E-01  0.200740E-01   0.00000       0.00000       0.00000    
  0.173766      -2.49784      0.509829      0.346660E-01  0.509829      0.346660E-01   0.00000       0.00000      0.544495      0.509829      0.173330E-01  0.173330E-01   0.00000       0.00000       0.00000    
  0.190530      -2.52985      0.512047      0.289498E-01  0.512047      0.289498E-01   0.00000       0.00000      0.540997      0.512047      0.144749E-01  0.144749E-01   0.00000       0.00000       0.00000    
  0.208912      -2.56105      0.514418      0.230386E-01  0.514418      0.230386E-01   0.00000       0.00000      0.537456      0.514418      0.115193E-01  0.115193E-01   0.00000       0.00000       0.00000    
  0.229067      -2.59214      0.517002      0.170044E-01  0.517002      0.170044E-01   0.00000       0.00000      0.534006      0.517002      0.850221E-02  0.850221E-02   0.00000       0.00000       0.00000    
  0.251167      -2.62414      0.519900      0.109220E-01  0.519900      0.109220E-01   0.00000       0.00000      0.530822      0.519900      0.546098E-02  0.546098E-02   0.00000       0.00000       0.00000    
  0.275399      -2.65845      0.523199      0.488206E-02  0.523199      0.488206E-02   0.00000       0.00000      0.528081      0.523199      0.244103E-02  0.244103E-02   0.00000       0.00000       0.00000    
  0.301969      -2.69744      0.527052      -.101105E-02  0.527052      -.101105E-02   0.00000       0.00000      0.526041      0.527052      -.505523E-03  -.505523E-03   0.00000       0.00000       0.00000    
  0.331102      -2.74396      0.531571      -.667478E-02  0.531571      -.667478E-02   0.00000       0.00000      0.524897      0.531571      -.333739E-02  -.333739E-02   0.00000       0.00000       0.00000    
  0.363046      -2.80342      0.536973      -.120263E-01  0.536973      -.120263E-01   0.00000       0.00000      0.524947      0.536973      -.601315E-02  -.601315E-02   0.00000       0.00000       0.00000    
  0.398071      -2.88208      0.543386      -.170839E-01  0.543386      -.170839E-01   0.00000       0.00000      0.526302      0.543386      -.854197E-02  -.854197E-02   0.00000       0.00000       0.00000    
  0.436476      -15.8645      0.492093      -.138592      0.492093      -.138592       0.00000       0.00000      0.353501      0.492093      -.692958E-01  -.692958E-01   0.00000       0.00000       0.00000    
  0.478586      -16.8333      0.490310      -.165140      0.490310      -.165140       0.00000       0.00000      0.325170      0.490310      -.825702E-01  -.825702E-01   0.00000       0.00000       0.00000    
  0.524759      -18.2438      0.487790      -.197301      0.487790      -.197301       0.00000       0.00000      0.290490      0.487790      -.986504E-01  -.986504E-01   0.00000       0.00000       0.00000    
  0.575386      -20.4249      0.480693      -.244571      0.480693      -.244571       0.00000       0.00000      0.236122      0.480693      -.122285      -.122285       0.00000       0.00000       0.00000    
  0.630897      -24.0649      0.461094      -.325902      0.461094      -.325902       0.00000       0.00000      0.135192      0.461094      -.162951      -.162951       0.00000       0.00000       0.00000    
  0.691764      -30.8261      0.412609      -.479847      0.412609      -.479847       0.00000       0.00000      -.672382E-01  0.412609      -.239924      -.239924       0.00000       0.00000       0.00000    
  0.758504      -118.824      -.330563      -2.04574      -.330563      -2.04574       0.00000       0.00000      -2.37630      -.330563      -1.02287      -1.02287       0.00000       0.00000       0.00000    
  0.831682      -226.821      -1.13275      -3.78915      -1.13275      -3.78915       0.00000       0.00000      -4.92189      -1.13275      -1.89457      -1.89457       0.00000       0.00000       0.00000    
  0.911920      -843.251      -3.44333      -8.72491      -3.44333      -8.72491       0.00000       0.00000      -12.1682      -3.44333      -4.36245      -4.36245       0.00000       0.00000       0.00000    
  0.999900       2054.71      -.216122      -.493085      -.216122      -.493085       0.00000       0.00000      -.709207      -.216122      -.246542      -.246542       0.00000       0.00000       0.00000    
