   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -7215.10       106.868       213.704       106.868       213.704       0.00000       0.00000       320.571       106.868       106.867       106.836       0.00000       0.00000       0.00000    
  0.109648E-03  -6603.44       97.7814       195.530       97.7814       195.530       0.00000       0.00000       293.312       97.7814       97.7810       97.7493       0.00000       0.00000       0.00000    
  0.120226E-03  -6070.20       89.8592       179.685       89.8592       179.685       0.00000       0.00000       269.544       89.8592       89.8587       89.8265       0.00000       0.00000       0.00000    
  0.131825E-03  -5565.27       82.3573       164.681       82.3573       164.681       0.00000       0.00000       247.038       82.3573       82.3566       82.3239       0.00000       0.00000       0.00000    
  0.144543E-03  -5100.86       75.4571       150.880       75.4571       150.880       0.00000       0.00000       226.337       75.4571       75.4564       75.4232       0.00000       0.00000       0.00000    
  0.158489E-03  -4685.26       69.2817       138.528       69.2817       138.528       0.00000       0.00000       207.810       69.2817       69.2808       69.2471       0.00000       0.00000       0.00000    
  0.173779E-03  -4292.14       63.4400       126.844       63.4400       126.844       0.00000       0.00000       190.284       63.4400       63.4390       63.4048       0.00000       0.00000       0.00000    
  0.190545E-03  -3939.86       58.2049       116.373       58.2049       116.373       0.00000       0.00000       174.578       58.2049       58.2038       58.1690       0.00000       0.00000       0.00000    
  0.208928E-03  -3615.78       53.3886       106.739       53.3886       106.739       0.00000       0.00000       160.128       53.3886       53.3872       53.3519       0.00000       0.00000       0.00000    
  0.229085E-03  -3309.87       48.8422       97.6453       48.8422       97.6453       0.00000       0.00000       146.488       48.8422       48.8406       48.8048       0.00000       0.00000       0.00000    
  0.251186E-03  -3042.60       44.8697       89.6993       44.8697       89.6993       0.00000       0.00000       134.569       44.8697       44.8678       44.8315       0.00000       0.00000       0.00000    
  0.275420E-03  -2790.03       41.1155       82.1899       41.1155       82.1899       0.00000       0.00000       123.305       41.1155       41.1134       41.0765       0.00000       0.00000       0.00000    
  0.301992E-03  -2557.21       37.6548       75.2673       37.6548       75.2673       0.00000       0.00000       112.922       37.6548       37.6523       37.6150       0.00000       0.00000       0.00000    
  0.331127E-03  -2349.27       34.5639       69.0842       34.5639       69.0842       0.00000       0.00000       103.648       34.5639       34.5610       34.5231       0.00000       0.00000       0.00000    
  0.363073E-03  -2152.52       31.6392       63.2335       31.6392       63.2335       0.00000       0.00000       94.8727       31.6392       31.6359       31.5975       0.00000       0.00000       0.00000    
  0.398101E-03  -1975.81       29.0123       57.9783       29.0123       57.9783       0.00000       0.00000       86.9906       29.0123       29.0086       28.9697       0.00000       0.00000       0.00000    
  0.436509E-03  -1813.56       26.6004       53.1528       26.6004       53.1528       0.00000       0.00000       79.7532       26.6004       26.5961       26.5567       0.00000       0.00000       0.00000    
  0.478622E-03  -1660.35       24.3230       48.5964       24.3230       48.5964       0.00000       0.00000       72.9194       24.3230       24.3181       24.2783       0.00000       0.00000       0.00000    
  0.524798E-03  -1526.17       22.3286       44.6057       22.3286       44.6057       0.00000       0.00000       66.9343       22.3286       22.3230       22.2827       0.00000       0.00000       0.00000    
