   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -168.113       18.7923       32.8843       18.7923       32.8843       0.00000       0.00000       51.6766       18.7923       18.7931       14.0912       0.00000       0.00000       0.00000    
  0.109648E-03  -160.216       17.9555       31.4142       17.9555       31.4142       0.00000       0.00000       49.3697       17.9555       17.9563       13.4579       0.00000       0.00000       0.00000    
  0.120226E-03  -152.808       17.1746       30.0425       17.1746       30.0425       0.00000       0.00000       47.2171       17.1746       17.1755       12.8670       0.00000       0.00000       0.00000    
  0.131825E-03  -145.588       16.4154       28.7088       16.4154       28.7088       0.00000       0.00000       45.1242       16.4154       16.4164       12.2924       0.00000       0.00000       0.00000    
  0.144543E-03  -138.638       15.6872       27.4295       15.6872       27.4295       0.00000       0.00000       43.1167       15.6872       15.6882       11.7413       0.00000       0.00000       0.00000    
  0.158489E-03  -132.035       14.9990       26.2205       14.9990       26.2205       0.00000       0.00000       41.2195       14.9990       15.0000       11.2205       0.00000       0.00000       0.00000    
  0.173779E-03  -125.597       14.3298       25.0451       14.3298       25.0451       0.00000       0.00000       39.3749       14.3298       14.3309       10.7141       0.00000       0.00000       0.00000    
  0.190545E-03  -119.469       13.6966       23.9327       13.6966       23.9327       0.00000       0.00000       37.6293       13.6966       13.6977       10.2350       0.00000       0.00000       0.00000    
  0.208928E-03  -113.570       13.0899       22.8670       13.0899       22.8670       0.00000       0.00000       35.9569       13.0899       13.0911       9.77588       0.00000       0.00000       0.00000    
  0.229085E-03  -107.819       12.5004       21.8315       12.5004       21.8315       0.00000       0.00000       34.3318       12.5004       12.5017       9.32983       0.00000       0.00000       0.00000    
  0.251186E-03  -102.403       11.9499       20.8646       11.9499       20.8646       0.00000       0.00000       32.8145       11.9499       11.9512       8.91336       0.00000       0.00000       0.00000    
  0.275420E-03  -97.1227       11.4153       19.9257       11.4153       19.9257       0.00000       0.00000       31.3410       11.4153       11.4167       8.50896       0.00000       0.00000       0.00000    
  0.301992E-03  -92.0256       10.9022       19.0244       10.9022       19.0244       0.00000       0.00000       29.9266       10.9022       10.9037       8.12079       0.00000       0.00000       0.00000    
  0.331127E-03  -87.1751       10.4179       18.1741       10.4179       18.1741       0.00000       0.00000       28.5920       10.4179       10.4195       7.75458       0.00000       0.00000       0.00000    
  0.363073E-03  -82.4399       9.94726       17.3476       9.94726       17.3476       0.00000       0.00000       27.2948       9.94726       9.94892       7.39865       0.00000       0.00000       0.00000    
  0.398101E-03  -77.9173       9.50160       16.5650       9.50160       16.5650       0.00000       0.00000       26.0667       9.50160       9.50334       7.06171       0.00000       0.00000       0.00000    
  0.436509E-03  -73.5592       9.07534       15.8167       9.07534       15.8167       0.00000       0.00000       24.8920       9.07534       9.07716       6.73951       0.00000       0.00000       0.00000    
  0.478622E-03  -69.3047       8.66129       15.0898       8.66129       15.0898       0.00000       0.00000       23.7511       8.66129       8.66320       6.42660       0.00000       0.00000       0.00000    
  0.524798E-03  -65.2825       8.27467       14.4112       8.27467       14.4112       0.00000       0.00000       22.6859       8.27467       8.27667       6.13456       0.00000       0.00000       0.00000    
  0.575429E-03  -61.3603       7.89986       13.7535       7.89986       13.7535       0.00000       0.00000       21.6533       7.89986       7.90196       5.85151       0.00000       0.00000       0.00000    
  0.630945E-03  -57.5643       7.53996       13.1220       7.53996       13.1220       0.00000       0.00000       20.6620       7.53996       7.54217       5.57983       0.00000       0.00000       0.00000    
  0.691816E-03  -53.9476       7.20122       12.5278       7.20122       12.5278       0.00000       0.00000       19.7290       7.20122       7.20354       5.32429       0.00000       0.00000       0.00000    
  0.758561E-03  -50.4132       6.87218       11.9508       6.87218       11.9508       0.00000       0.00000       18.8230       6.87218       6.87461       5.07615       0.00000       0.00000       0.00000    
  0.831745E-03  -47.0288       6.56080       11.4049       6.56080       11.4049       0.00000       0.00000       17.9657       6.56080       6.56335       4.84151       0.00000       0.00000       0.00000    
  0.911989E-03  -43.7667       6.26376       10.8843       6.26376       10.8843       0.00000       0.00000       17.1480       6.26376       6.26643       4.61786       0.00000       0.00000       0.00000    
  0.999975E-03  -40.5799       5.97552       10.3793       5.97552       10.3793       0.00000       0.00000       16.3548       5.97552       5.97833       4.40095       0.00000       0.00000       0.00000    
  0.109645E-02  -37.5611       5.70686       9.90887       5.70686       9.90887       0.00000       0.00000       15.6157       5.70686       5.70981       4.19906       0.00000       0.00000       0.00000    
  0.120223E-02  -34.6196       5.44710       9.45420       5.44710       9.45420       0.00000       0.00000       14.9013       5.44710       5.45019       4.00401       0.00000       0.00000       0.00000    
  0.131822E-02  -31.7696       5.19789       9.01822       5.19789       9.01822       0.00000       0.00000       14.2161       5.19789       5.20113       3.81709       0.00000       0.00000       0.00000    
  0.144540E-02  -29.0581       4.96443       8.61017       4.96443       8.61017       0.00000       0.00000       13.5746       4.96443       4.96784       3.64233       0.00000       0.00000       0.00000    
  0.158485E-02  -26.4098       4.73808       8.21471       4.73808       8.21471       0.00000       0.00000       12.9528       4.73808       4.74166       3.47305       0.00000       0.00000       0.00000    
  0.173775E-02  -23.8751       4.52444       7.84180       4.52444       7.84180       0.00000       0.00000       12.3662       4.52444       4.52819       3.31361       0.00000       0.00000       0.00000    
  0.190540E-02  -21.4395       4.32164       7.48818       4.32164       7.48818       0.00000       0.00000       11.8098       4.32164       4.32558       3.16260       0.00000       0.00000       0.00000    
  0.208923E-02  -19.0636       4.12534       7.14610       4.12534       7.14610       0.00000       0.00000       11.2714       4.12534       4.12947       3.01663       0.00000       0.00000       0.00000    
  0.229079E-02  -16.8221       3.94335       6.82949       3.94335       6.82949       0.00000       0.00000       10.7728       3.94335       3.94768       2.88181       0.00000       0.00000       0.00000    
  0.251180E-02  -14.6472       3.76822       6.52514       3.76822       6.52514       0.00000       0.00000       10.2934       3.76822       3.77277       2.75237       0.00000       0.00000       0.00000    
  0.275413E-02  -12.5466       3.60075       6.23445       3.60075       6.23445       0.00000       0.00000       9.83520       3.60075       3.60552       2.62893       0.00000       0.00000       0.00000    
  0.301984E-02  -10.5676       3.44534       5.96530       3.44534       5.96530       0.00000       0.00000       9.41063       3.44534       3.45035       2.51495       0.00000       0.00000       0.00000    
  0.331118E-02  -8.64428       3.29527       5.70571       3.29527       5.70571       0.00000       0.00000       9.00097       3.29527       3.30052       2.40519       0.00000       0.00000       0.00000    
  0.363064E-02  -6.82022       3.15459       5.46295       3.15459       5.46295       0.00000       0.00000       8.61754       3.15459       3.16010       2.30284       0.00000       0.00000       0.00000    
  0.398091E-02  -5.09004       3.02235       5.23532       3.02235       5.23532       0.00000       0.00000       8.25766       3.02235       3.02813       2.20718       0.00000       0.00000       0.00000    
  0.436498E-02  -3.41542       2.89503       5.01653       2.89503       5.01653       0.00000       0.00000       7.91156       2.89503       2.90110       2.11544       0.00000       0.00000       0.00000    
  0.478610E-02  -1.86773       2.77844       4.81705       2.77844       4.81705       0.00000       0.00000       7.59549       2.77844       2.78481       2.03224       0.00000       0.00000       0.00000    
  0.524785E-02  -.388815       2.66729       4.62736       2.66729       4.62736       0.00000       0.00000       7.29464       2.66729       2.67397       1.95339       0.00000       0.00000       0.00000    
  0.575415E-02   1.01798       2.56183       4.44793       2.56183       4.44793       0.00000       0.00000       7.00976       2.56183       2.56884       1.87910       0.00000       0.00000       0.00000    
  0.630929E-02   2.29625       2.46578       4.28551       2.46578       4.28551       0.00000       0.00000       6.75128       2.46578       2.47314       1.81237       0.00000       0.00000       0.00000    
  0.691799E-02   3.51508       2.37382       4.13049       2.37382       4.13049       0.00000       0.00000       6.50431       2.37382       2.38154       1.74895       0.00000       0.00000       0.00000    
  0.758542E-02   4.62901       2.28893       3.98826       2.28893       3.98826       0.00000       0.00000       6.27719       2.28893       2.29703       1.69123       0.00000       0.00000       0.00000    
  0.831724E-02   5.63537       2.21065       3.85802       2.21065       3.85802       0.00000       0.00000       6.06866       2.21065       2.21915       1.63886       0.00000       0.00000       0.00000    
  0.911966E-02   6.57545       2.13621       3.73475       2.13621       3.73475       0.00000       0.00000       5.87095       2.13621       2.14512       1.58962       0.00000       0.00000       0.00000    
  0.999950E-02   7.33997       2.07052       3.62737       2.07052       3.62737       0.00000       0.00000       5.69789       2.07052       2.07984       1.54753       0.00000       0.00000       0.00000    
  0.109642E-01   8.05760       2.00764       3.52509       2.00764       3.52509       0.00000       0.00000       5.53273       2.00764       2.01740       1.50770       0.00000       0.00000       0.00000    
  0.120220E-01   8.66787       1.95039       3.43309       1.95039       3.43309       0.00000       0.00000       5.38348       1.95039       1.96063       1.47246       0.00000       0.00000       0.00000    
  0.131819E-01   9.16197       1.89833       3.35052       1.89833       3.35052       0.00000       0.00000       5.24885       1.89833       1.90908       1.44145       0.00000       0.00000       0.00000    
  0.144536E-01   9.53698       1.85117       3.27688       1.85117       3.27688       0.00000       0.00000       5.12804       1.85117       1.86244       1.41443       0.00000       0.00000       0.00000    
  0.158481E-01   9.79749       1.80833       3.21112       1.80833       3.21112       0.00000       0.00000       5.01945       1.80833       1.82016       1.39096       0.00000       0.00000       0.00000    
  0.173770E-01   9.93953       1.76963       3.15288       1.76963       3.15288       0.00000       0.00000       4.92251       1.76963       1.78204       1.37084       0.00000       0.00000       0.00000    
  0.190535E-01   9.94670       1.73520       3.10242       1.73520       3.10242       0.00000       0.00000       4.83762       1.73520       1.74822       1.35421       0.00000       0.00000       0.00000    
  0.208917E-01   9.81684       1.70468       3.05909       1.70468       3.05909       0.00000       0.00000       4.76378       1.70468       1.71835       1.34074       0.00000       0.00000       0.00000    
  0.229073E-01   9.55419       1.67758       3.02196       1.67758       3.02196       0.00000       0.00000       4.69955       1.67758       1.69193       1.33004       0.00000       0.00000       0.00000    
  0.251174E-01   9.15408       1.65366       2.99059       1.65366       2.99059       0.00000       0.00000       4.64426       1.65366       1.66872       1.32187       0.00000       0.00000       0.00000    
  0.275406E-01   8.59661       1.63295       2.96502       1.63295       2.96502       0.00000       0.00000       4.59797       1.63295       1.64876       1.31626       0.00000       0.00000       0.00000    
  0.301976E-01   7.88148       1.61504       2.94446       1.61504       2.94446       0.00000       0.00000       4.55950       1.61504       1.63164       1.31282       0.00000       0.00000       0.00000    
  0.331110E-01   7.01322       1.59945       2.92806       1.59945       2.92806       0.00000       0.00000       4.52751       1.59945       1.61689       1.31117       0.00000       0.00000       0.00000    
  0.363055E-01   5.98727       1.58592       2.91527       1.58592       2.91527       0.00000       0.00000       4.50120       1.58592       1.60423       1.31105       0.00000       0.00000       0.00000    
  0.398081E-01   4.78112       1.57429       2.90581       1.57429       2.90581       0.00000       0.00000       4.48010       1.57429       1.59353       1.31228       0.00000       0.00000       0.00000    
  0.436487E-01   3.39840       1.56411       2.89878       1.56411       2.89878       0.00000       0.00000       4.46290       1.56411       1.58432       1.31446       0.00000       0.00000       0.00000    
  0.478598E-01   1.84547       1.55494       2.89339       1.55494       2.89339       0.00000       0.00000       4.44833       1.55494       1.57618       1.31721       0.00000       0.00000       0.00000    
  0.524772E-01  0.119960       1.54643       2.88894       1.54643       2.88894       0.00000       0.00000       4.43537       1.54643       1.56876       1.32018       0.00000       0.00000       0.00000    
  0.575400E-01  -1.79954       1.53820       2.88467       1.53820       2.88467       0.00000       0.00000       4.42287       1.53820       1.56168       1.32299       0.00000       0.00000       0.00000    
  0.630913E-01  -3.90152       1.52976       2.87966       1.52976       2.87966       0.00000       0.00000       4.40943       1.52976       1.55447       1.32519       0.00000       0.00000       0.00000    
  0.691782E-01  -6.17436       1.52070       2.87311       1.52070       2.87311       0.00000       0.00000       4.39380       1.52070       1.54670       1.32641       0.00000       0.00000       0.00000    
  0.758523E-01  -8.61322       1.51056       2.86416       1.51056       2.86416       0.00000       0.00000       4.37472       1.51056       1.53795       1.32621       0.00000       0.00000       0.00000    
  0.831703E-01  -11.2283       1.49866       2.85141       1.49866       2.85141       0.00000       0.00000       4.35007       1.49866       1.52751       1.32390       0.00000       0.00000       0.00000    
  0.911943E-01  -13.9937       1.48454       2.83402       1.48454       2.83402       0.00000       0.00000       4.31855       1.48454       1.51496       1.31905       0.00000       0.00000       0.00000    
  0.999925E-01  -16.9109       1.46811       2.81094       1.46811       2.81094       0.00000       0.00000       4.27905       1.46811       1.49968       1.31127       0.00000       0.00000       0.00000    
  0.109639      -19.9144       1.44835       2.78144       1.44835       2.78144       0.00000       0.00000       4.22979       1.44835       1.48139       1.30005       0.00000       0.00000       0.00000    
  0.120217      -22.9864       1.42426       2.74353       1.42426       2.74353       0.00000       0.00000       4.16780       1.42426       1.45914       1.28440       0.00000       0.00000       0.00000    
  0.131815      -26.0911       1.39577       2.69672       1.39577       2.69672       0.00000       0.00000       4.09249       1.39577       1.43261       1.26411       0.00000       0.00000       0.00000    
  0.144533      -29.1776       1.36209       2.63945       1.36209       2.63945       0.00000       0.00000       4.00154       1.36209       1.40103       1.23842       0.00000       0.00000       0.00000    
  0.158477      -32.1871       1.32291       2.57120       1.32291       2.57120       0.00000       0.00000       3.89411       1.32291       1.36413       1.20706       0.00000       0.00000       0.00000    
  0.173766      -35.0403       1.27750       2.49050       1.27750       2.49050       0.00000       0.00000       3.76800       1.27750       1.32119       1.16931       0.00000       0.00000       0.00000    
  0.190530      -37.6618       1.22577       2.39728       1.22577       2.39728       0.00000       0.00000       3.62306       1.22577       1.27216       1.12512       0.00000       0.00000       0.00000    
  0.208912      -39.9391       1.16719       2.29051       1.16719       2.29051       0.00000       0.00000       3.45770       1.16719       1.21652       1.07398       0.00000       0.00000       0.00000    
  0.229067      -41.7851       1.10207       2.17089       1.10207       2.17089       0.00000       0.00000       3.27296       1.10207       1.15464       1.01625       0.00000       0.00000       0.00000    
  0.251167      -43.0563       1.03032       2.03833       1.03032       2.03833       0.00000       0.00000       3.06865       1.03032       1.08647      0.951865       0.00000       0.00000       0.00000    
  0.275399      -43.6682      0.952839       1.89475      0.952839       1.89475       0.00000       0.00000       2.84759      0.952839       1.01297      0.881779       0.00000       0.00000       0.00000    
  0.301969      -43.4633      0.870307       1.74166      0.870307       1.74166       0.00000       0.00000       2.61197      0.870307      0.934928      0.806736       0.00000       0.00000       0.00000    
  0.331102      -42.3902      0.784376       1.58253      0.784376       1.58253       0.00000       0.00000       2.36691      0.784376      0.854073      0.728458       0.00000       0.00000       0.00000    
  0.363046      -40.3205      0.696803       1.42117      0.696803       1.42117       0.00000       0.00000       2.11798      0.696803      0.772358      0.648815       0.00000       0.00000       0.00000    
  0.398071      -37.2862      0.609955       1.26260      0.609955       1.26260       0.00000       0.00000       1.87256      0.609955      0.692311      0.570292       0.00000       0.00000       0.00000    
  0.436476      -33.3045      0.526924       1.10306      0.526924       1.10306       0.00000       0.00000       1.62998      0.526924      0.611036      0.492022       0.00000       0.00000       0.00000    
  0.478586      -28.4720      0.449956      0.966286      0.449956      0.966286       0.00000       0.00000       1.41624      0.449956      0.542400      0.423887       0.00000       0.00000       0.00000    
  0.524759      -23.0392      0.382298      0.851127      0.382298      0.851127       0.00000       0.00000       1.23342      0.382298      0.485049      0.366077       0.00000       0.00000       0.00000    
  0.575386      -17.3502      0.326449      0.764293      0.326449      0.764293       0.00000       0.00000       1.09074      0.326449      0.442549      0.321745       0.00000       0.00000       0.00000    
  0.630897      -11.8523      0.284132      0.712611      0.284132      0.712611       0.00000       0.00000      0.996743      0.284132      0.418712      0.293899       0.00000       0.00000       0.00000    
  0.691764      -7.05136      0.256006      0.705032      0.256006      0.705032       0.00000       0.00000      0.961038      0.256006      0.418901      0.286131       0.00000       0.00000       0.00000    
  0.758504      -3.46167      0.241502      0.696765      0.241502      0.696765       0.00000       0.00000      0.938267      0.241502      0.416509      0.280256       0.00000       0.00000       0.00000    
  0.831682      -1.27413      0.241222      0.835981      0.241222      0.835981       0.00000       0.00000       1.07720      0.241222      0.501142      0.334839       0.00000       0.00000       0.00000    
  0.911920      -.429138      0.264343       1.47381      0.264343       1.47381       0.00000       0.00000       1.73816      0.264343      0.884169      0.589645       0.00000       0.00000       0.00000    
  0.999900      -.202889E-02  0.685470E-02  0.596628      0.685470E-02  0.596628       0.00000       0.00000      0.603483      0.685470E-02  0.357977      0.238651       0.00000       0.00000       0.00000    
