   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -2731.10       61.6153       123.230       61.6153       123.230       0.00000       0.00000       184.846       61.6153       61.6153       61.6150       0.00000       0.00000       0.00000    
  0.109648E-03  -2518.21       56.8087       113.617       56.8087       113.617       0.00000       0.00000       170.426       56.8087       56.8087       56.8084       0.00000       0.00000       0.00000    
  0.120226E-03  -2330.56       52.5710       105.142       52.5710       105.142       0.00000       0.00000       157.713       52.5710       52.5710       52.5706       0.00000       0.00000       0.00000    
  0.131825E-03  -2152.13       48.5409       97.0815       48.5409       97.0815       0.00000       0.00000       145.622       48.5409       48.5409       48.5406       0.00000       0.00000       0.00000    
  0.144543E-03  -1986.90       44.8082       89.6161       44.8082       89.6161       0.00000       0.00000       134.424       44.8082       44.8083       44.8079       0.00000       0.00000       0.00000    
  0.158489E-03  -1837.74       41.4376       82.8750       41.4376       82.8750       0.00000       0.00000       124.313       41.4376       41.4377       41.4373       0.00000       0.00000       0.00000    
  0.173779E-03  -1696.02       38.2348       76.4692       38.2348       76.4692       0.00000       0.00000       114.704       38.2348       38.2348       38.2344       0.00000       0.00000       0.00000    
  0.190545E-03  -1567.91       35.3384       70.6764       35.3384       70.6764       0.00000       0.00000       106.015       35.3384       35.3384       35.3379       0.00000       0.00000       0.00000    
  0.208928E-03  -1449.29       32.6559       65.3114       32.6559       65.3114       0.00000       0.00000       97.9673       32.6559       32.6559       32.6554       0.00000       0.00000       0.00000    
  0.229085E-03  -1336.79       30.1114       60.2224       30.1114       60.2224       0.00000       0.00000       90.3338       30.1114       30.1115       30.1109       0.00000       0.00000       0.00000    
  0.251186E-03  -1237.45       27.8634       55.7263       27.8634       55.7263       0.00000       0.00000       83.5897       27.8634       27.8634       27.8629       0.00000       0.00000       0.00000    
  0.275420E-03  -1143.17       25.7294       51.4584       25.7294       51.4584       0.00000       0.00000       77.1878       25.7294       25.7295       25.7289       0.00000       0.00000       0.00000    
  0.301992E-03  -1055.70       23.7487       47.4970       23.7487       47.4970       0.00000       0.00000       71.2457       23.7487       23.7488       23.7482       0.00000       0.00000       0.00000    
  0.331127E-03  -976.882       21.9633       43.9261       21.9633       43.9261       0.00000       0.00000       65.8894       21.9633       21.9634       21.9627       0.00000       0.00000       0.00000    
  0.363073E-03  -901.987       20.2662       40.5319       20.2662       40.5319       0.00000       0.00000       60.7982       20.2662       20.2663       20.2656       0.00000       0.00000       0.00000    
  0.398101E-03  -834.146       18.7282       37.4558       18.7282       37.4558       0.00000       0.00000       56.1840       18.7282       18.7283       18.7275       0.00000       0.00000       0.00000    
  0.436509E-03  -771.450       17.3061       34.6117       17.3061       34.6117       0.00000       0.00000       51.9179       17.3061       17.3063       17.3055       0.00000       0.00000       0.00000    
  0.478622E-03  -711.978       15.9568       31.9131       15.9568       31.9131       0.00000       0.00000       47.8699       15.9568       15.9569       15.9561       0.00000       0.00000       0.00000    
  0.524798E-03  -659.353       14.7620       29.5233       14.7620       29.5233       0.00000       0.00000       44.2853       14.7620       14.7621       14.7612       0.00000       0.00000       0.00000    
  0.575429E-03  -609.498       13.6296       27.2587       13.6296       27.2587       0.00000       0.00000       40.8883       13.6296       13.6298       13.6289       0.00000       0.00000       0.00000    
  0.630945E-03  -563.142       12.5763       25.1519       12.5763       25.1519       0.00000       0.00000       37.7282       12.5763       12.5764       12.5755       0.00000       0.00000       0.00000    
  0.691816E-03  -521.449       11.6282       23.2558       11.6282       23.2558       0.00000       0.00000       34.8840       11.6282       11.6284       11.6274       0.00000       0.00000       0.00000    
  0.758561E-03  -481.816       10.7267       21.4527       10.7267       21.4527       0.00000       0.00000       32.1794       10.7267       10.7269       10.7258       0.00000       0.00000       0.00000    
  0.831745E-03  -445.833       9.90770       19.8146       9.90770       19.8146       0.00000       0.00000       29.7223       9.90770       9.90788       9.90676       0.00000       0.00000       0.00000    
  0.911989E-03  -412.633       9.15163       18.3025       9.15163       18.3025       0.00000       0.00000       27.4541       9.15163       9.15183       9.15065       0.00000       0.00000       0.00000    
  0.999975E-03  -381.127       8.43390       16.8670       8.43390       16.8670       0.00000       0.00000       25.3009       8.43390       8.43412       8.43287       0.00000       0.00000       0.00000    
  0.109645E-02  -353.176       7.79670       15.5925       7.79670       15.5925       0.00000       0.00000       23.3892       7.79670       7.79693       7.79561       0.00000       0.00000       0.00000    
  0.120223E-02  -326.737       7.19380       14.3867       7.19380       14.3867       0.00000       0.00000       21.5805       7.19380       7.19405       7.19266       0.00000       0.00000       0.00000    
  0.131822E-02  -302.093       6.63161       13.2623       6.63161       13.2623       0.00000       0.00000       19.8939       6.63161       6.63188       6.63041       0.00000       0.00000       0.00000    
  0.144540E-02  -279.952       6.12630       12.2516       6.12630       12.2516       0.00000       0.00000       18.3779       6.12630       6.12659       6.12504       0.00000       0.00000       0.00000    
  0.158485E-02  -258.891       5.64558       11.2901       5.64558       11.2901       0.00000       0.00000       16.9357       5.64558       5.64588       5.64424       0.00000       0.00000       0.00000    
  0.173775E-02  -239.714       5.20777       10.4145       5.20777       10.4145       0.00000       0.00000       15.6222       5.20777       5.20810       5.20637       0.00000       0.00000       0.00000    
  0.190540E-02  -222.038       4.80422       9.60730       4.80422       9.60730       0.00000       0.00000       14.4115       4.80422       4.80457       4.80274       0.00000       0.00000       0.00000    
  0.208923E-02  -205.249       4.42096       8.84073       4.42096       8.84073       0.00000       0.00000       13.2617       4.42096       4.42133       4.41940       0.00000       0.00000       0.00000    
  0.229079E-02  -190.301       4.07987       8.15849       4.07987       8.15849       0.00000       0.00000       12.2384       4.07987       4.08026       4.07823       0.00000       0.00000       0.00000    
  0.251180E-02  -176.176       3.75771       7.51410       3.75771       7.51410       0.00000       0.00000       11.2718       3.75771       3.75812       3.75598       0.00000       0.00000       0.00000    
  0.275413E-02  -162.969       3.45665       6.91190       3.45665       6.91190       0.00000       0.00000       10.3685       3.45665       3.45708       3.45482       0.00000       0.00000       0.00000    
  0.301984E-02  -151.102       3.18655       6.37160       3.18655       6.37160       0.00000       0.00000       9.55815       3.18655       3.18700       3.18461       0.00000       0.00000       0.00000    
  0.331118E-02  -139.801       2.92955       5.85752       2.92955       5.85752       0.00000       0.00000       8.78707       2.92955       2.93002       2.92750       0.00000       0.00000       0.00000    
  0.363064E-02  -129.471       2.69509       5.38849       2.69509       5.38849       0.00000       0.00000       8.08358       2.69509       2.69557       2.69292       0.00000       0.00000       0.00000    
  0.398091E-02  -119.949       2.47949       4.95716       2.47949       4.95716       0.00000       0.00000       7.43665       2.47949       2.47997       2.47718       0.00000       0.00000       0.00000    
  0.436498E-02  -110.892       2.27477       4.54757       2.27477       4.54757       0.00000       0.00000       6.82235       2.27477       2.27525       2.27232       0.00000       0.00000       0.00000    
  0.478610E-02  -102.790       2.09246       4.18278       2.09246       4.18278       0.00000       0.00000       6.27524       2.09246       2.09294       2.08985       0.00000       0.00000       0.00000    
  0.524785E-02  -95.1363       1.92075       3.83918       1.92075       3.83918       0.00000       0.00000       5.75994       1.92075       1.92121       1.91797       0.00000       0.00000       0.00000    
  0.575415E-02  -87.9535       1.76017       3.51780       1.76017       3.51780       0.00000       0.00000       5.27796       1.76017       1.76060       1.75719       0.00000       0.00000       0.00000    
  0.630929E-02  -81.4935       1.61677       3.23075       1.61677       3.23075       0.00000       0.00000       4.84752       1.61677       1.61716       1.61359       0.00000       0.00000       0.00000    
  0.691799E-02  -75.3328       1.48053       2.95797       1.48053       2.95797       0.00000       0.00000       4.43849       1.48053       1.48086       1.47711       0.00000       0.00000       0.00000    
  0.758542E-02  -69.6782       1.35639       2.70935       1.35639       2.70935       0.00000       0.00000       4.06573       1.35639       1.35664       1.35271       0.00000       0.00000       0.00000    
  0.831724E-02  -64.4666       1.24290       2.48197       1.24290       2.48197       0.00000       0.00000       3.72487       1.24290       1.24304       1.23893       0.00000       0.00000       0.00000    
  0.911966E-02  -59.5646       1.13865       2.27303       1.13865       2.27303       0.00000       0.00000       3.41168       1.13865       1.13866       1.13437       0.00000       0.00000       0.00000    
  0.999950E-02  -55.7134       1.07574       2.14667       1.07574       2.14667       0.00000       0.00000       3.22240       1.07574       1.07557       1.07110       0.00000       0.00000       0.00000    
  0.109642E-01  -51.7897       1.00159       1.99778       1.00159       1.99778       0.00000       0.00000       2.99937       1.00159       1.00121      0.996565       0.00000       0.00000       0.00000    
  0.120220E-01  -47.9639      0.920394       1.83468      0.920394       1.83468       0.00000       0.00000       2.75507      0.920394      0.919752      0.914923       0.00000       0.00000       0.00000    
  0.131819E-01  -44.4391      0.846309       1.68568      0.846309       1.68568       0.00000       0.00000       2.53199      0.846309      0.845345      0.840340       0.00000       0.00000       0.00000    
  0.144536E-01  -41.1926      0.778747       1.54961      0.778747       1.54961       0.00000       0.00000       2.32835      0.778747      0.777390      0.772215       0.00000       0.00000       0.00000    
  0.158481E-01  -38.1885      0.716808       1.42463      0.716808       1.42463       0.00000       0.00000       2.14144      0.716808      0.714985      0.709647       0.00000       0.00000       0.00000    
  0.173770E-01  -35.4140      0.660120       1.31000      0.660120       1.31000       0.00000       0.00000       1.97012      0.660120      0.657744      0.652255       0.00000       0.00000       0.00000    
  0.190535E-01  -32.8773      0.608763       1.20583      0.608763       1.20583       0.00000       0.00000       1.81459      0.608763      0.605728      0.600102       0.00000       0.00000       0.00000    
  0.208917E-01  -30.5604      0.562213       1.11106      0.562213       1.11106       0.00000       0.00000       1.67327      0.562213      0.558400      0.552655       0.00000       0.00000       0.00000    
  0.229073E-01  -28.4388      0.519806       1.02434      0.519806       1.02434       0.00000       0.00000       1.54414      0.519806      0.515089      0.509247       0.00000       0.00000       0.00000    
  0.251174E-01  -26.5043      0.481234      0.945032      0.481234      0.945032       0.00000       0.00000       1.42627      0.481234      0.475474      0.469558       0.00000       0.00000       0.00000    
  0.275406E-01  -24.7670      0.446529      0.873151      0.446529      0.873151       0.00000       0.00000       1.31968      0.446529      0.439556      0.433595       0.00000       0.00000       0.00000    
  0.301976E-01  -23.2121      0.415213      0.807714      0.415213      0.807714       0.00000       0.00000       1.22293      0.415213      0.406842      0.400871       0.00000       0.00000       0.00000    
  0.331110E-01  -21.8219      0.386775      0.747693      0.386775      0.747693       0.00000       0.00000       1.13447      0.386775      0.376820      0.370874       0.00000       0.00000       0.00000    
  0.363055E-01  -20.5905      0.360936      0.692506      0.360936      0.692506       0.00000       0.00000       1.05344      0.360936      0.349195      0.343312       0.00000       0.00000       0.00000    
  0.398081E-01  -19.5281      0.337643      0.641975      0.337643      0.641975       0.00000       0.00000      0.979619      0.337643      0.323875      0.318101       0.00000       0.00000       0.00000    
  0.436487E-01  -18.6203      0.316456      0.595214      0.316456      0.595214       0.00000       0.00000      0.911670      0.316456      0.300417      0.294798       0.00000       0.00000       0.00000    
  0.478598E-01  -17.8521      0.296972      0.551424      0.296972      0.551424       0.00000       0.00000      0.848396      0.296972      0.278422      0.273002       0.00000       0.00000       0.00000    
  0.524772E-01  -17.2172      0.278925      0.510060      0.278925      0.510060       0.00000       0.00000      0.788985      0.278925      0.257618      0.252442       0.00000       0.00000       0.00000    
  0.575400E-01  -16.7224      0.262159      0.470746      0.262159      0.470746       0.00000       0.00000      0.732905      0.262159      0.237814      0.232932       0.00000       0.00000       0.00000    
  0.630913E-01  -16.3507      0.246301      0.432764      0.246301      0.432764       0.00000       0.00000      0.679065      0.246301      0.218656      0.214108       0.00000       0.00000       0.00000    
  0.691782E-01  -16.0872      0.231049      0.395539      0.231049      0.395539       0.00000       0.00000      0.626588      0.231049      0.199858      0.195681       0.00000       0.00000       0.00000    
  0.758523E-01  -15.9226      0.216171      0.358622      0.216171      0.358622       0.00000       0.00000      0.574792      0.216171      0.181199      0.177422       0.00000       0.00000       0.00000    
  0.831703E-01  -15.8566      0.201444      0.321537      0.201444      0.321537       0.00000       0.00000      0.522981      0.201444      0.162445      0.159091       0.00000       0.00000       0.00000    
  0.911943E-01  -15.8697      0.186632      0.283870      0.186632      0.283870       0.00000       0.00000      0.470502      0.186632      0.143395      0.140475       0.00000       0.00000       0.00000    
  0.999925E-01  -18.0296      0.197406      0.297087      0.197406      0.297087       0.00000       0.00000      0.494493      0.197406      0.149788      0.147299       0.00000       0.00000       0.00000    
  0.109639      -19.1689      0.191560      0.276704      0.191560      0.276704       0.00000       0.00000      0.468264      0.191560      0.139386      0.137318       0.00000       0.00000       0.00000    
