 !* 
 !* Swimming set from XFITTER for the HERAverager
 &Data
   Name = 'Swimming' 
   NData =           10
   NColumn = 5
   ColumnType = 4*'Bin','Sigma' 
   ColumnName = 'reaction index', 'x', 'Q2', 'y ', 'reduced x-section ' 
                                                     
   IndexDataset = 666
   Reaction = 'NC e+-p' 
                                                     
 &END
   615 0.12500E+02 0.13000E-01 0.00000E+00 0.69232E+00
   615 0.12500E+02 0.31000E-01 0.00000E+00 0.11143E+01
   615 0.12500E+02 0.50000E-01 0.00000E+00 0.14328E+01
   615 0.12500E+02 0.75000E-01 0.00000E+00 0.17240E+01
   615 0.12500E+02 0.10000E+00 0.00000E+00 0.21296E+01
   615 0.12500E+02 0.14000E+00 0.00000E+00 0.24701E+01
   615 0.12500E+02 0.18000E+00 0.00000E+00 0.26613E+01
   615 0.12500E+02 0.23000E+00 0.00000E+00 0.27585E+01
   615 0.12500E+02 0.29000E+00 0.00000E+00 0.26953E+01
   615 0.12500E+02 0.36000E+00 0.00000E+00 0.23988E+01
