   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -7393.85       126.913       253.710       126.913       253.710       0.00000       0.00000       380.624       126.913       126.913       126.797       0.00000       0.00000       0.00000    
  0.109648E-03  -6755.97       115.882       231.649       115.882       231.649       0.00000       0.00000       347.531       115.882       115.882       115.768       0.00000       0.00000       0.00000    
  0.120226E-03  -6201.17       106.286       212.459       106.286       212.459       0.00000       0.00000       318.744       106.286       106.285       106.173       0.00000       0.00000       0.00000    
  0.131825E-03  -5676.27       97.2062       194.302       97.2062       194.302       0.00000       0.00000       291.508       97.2062       97.2060       97.0957       0.00000       0.00000       0.00000    
  0.144543E-03  -5194.20       88.8669       177.625       88.8669       177.625       0.00000       0.00000       266.492       88.8669       88.8666       88.7582       0.00000       0.00000       0.00000    
  0.158489E-03  -4763.55       81.4167       162.726       81.4167       162.726       0.00000       0.00000       244.143       81.4167       81.4164       81.3099       0.00000       0.00000       0.00000    
  0.173779E-03  -4356.55       74.3755       148.646       74.3755       148.646       0.00000       0.00000       223.021       74.3755       74.3752       74.2705       0.00000       0.00000       0.00000    
  0.190545E-03  -3992.46       68.0769       136.050       68.0769       136.050       0.00000       0.00000       204.127       68.0769       68.0766       67.9736       0.00000       0.00000       0.00000    
  0.208928E-03  -3657.92       62.2897       124.477       62.2897       124.477       0.00000       0.00000       186.767       62.2897       62.2893       62.1881       0.00000       0.00000       0.00000    
  0.229085E-03  -3342.43       56.8322       113.564       56.8322       113.564       0.00000       0.00000       170.396       56.8322       56.8318       56.7323       0.00000       0.00000       0.00000    
  0.251186E-03  -3067.31       52.0742       104.050       52.0742       104.050       0.00000       0.00000       156.124       52.0742       52.0738       51.9760       0.00000       0.00000       0.00000    
  0.275420E-03  -2807.51       47.5819       95.0668       47.5819       95.0668       0.00000       0.00000       142.649       47.5819       47.5814       47.4853       0.00000       0.00000       0.00000    
  0.301992E-03  -2568.29       43.4466       86.7977       43.4466       86.7977       0.00000       0.00000       130.244       43.4466       43.4461       43.3517       0.00000       0.00000       0.00000    
  0.331127E-03  -2354.94       39.7604       79.4269       39.7604       79.4269       0.00000       0.00000       119.187       39.7604       39.7599       39.6671       0.00000       0.00000       0.00000    
  0.363073E-03  -2153.20       36.2760       72.4596       36.2760       72.4596       0.00000       0.00000       108.736       36.2760       36.2754       36.1842       0.00000       0.00000       0.00000    
  0.398101E-03  -1972.23       33.1528       66.2147       33.1528       66.2147       0.00000       0.00000       99.3674       33.1528       33.1522       33.0625       0.00000       0.00000       0.00000    
  0.436509E-03  -1806.22       30.2899       60.4905       30.2899       60.4905       0.00000       0.00000       90.7804       30.2899       30.2893       30.2012       0.00000       0.00000       0.00000    
  0.478622E-03  -1649.56       27.5901       55.0922       27.5901       55.0922       0.00000       0.00000       82.6823       27.5901       27.5894       27.5028       0.00000       0.00000       0.00000    
  0.524798E-03  -1512.53       25.2328       50.3790       25.2328       50.3790       0.00000       0.00000       75.6118       25.2328       25.2320       25.1469       0.00000       0.00000       0.00000    
  0.575429E-03  -1383.34       23.0126       45.9400       23.0126       45.9400       0.00000       0.00000       68.9526       23.0126       23.0118       22.9282       0.00000       0.00000       0.00000    
  0.630945E-03  -1264.05       20.9656       41.8473       20.9656       41.8473       0.00000       0.00000       62.8129       20.9656       20.9647       20.8826       0.00000       0.00000       0.00000    
  0.691816E-03  -1157.79       19.1471       38.2115       19.1471       38.2115       0.00000       0.00000       57.3585       19.1471       19.1461       19.0654       0.00000       0.00000       0.00000    
  0.758561E-03  -1057.25       17.4289       34.7763       17.4289       34.7763       0.00000       0.00000       52.2052       17.4289       17.4278       17.3485       0.00000       0.00000       0.00000    
  0.831745E-03  -966.781       15.8879       31.6955       15.8879       31.6955       0.00000       0.00000       47.5834       15.8879       15.8867       15.8088       0.00000       0.00000       0.00000    
  0.911989E-03  -883.906       14.4808       28.8825       14.4808       28.8825       0.00000       0.00000       43.3633       14.4808       14.4795       14.4030       0.00000       0.00000       0.00000    
  0.999975E-03  -805.648       13.1551       26.2323       13.1551       26.2323       0.00000       0.00000       39.3875       13.1551       13.1538       13.0786       0.00000       0.00000       0.00000    
  0.109645E-02  -736.986       11.9993       23.9217       11.9993       23.9217       0.00000       0.00000       35.9210       11.9993       11.9978       11.9239       0.00000       0.00000       0.00000    
  0.120223E-02  -672.367       10.9152       21.7546       10.9152       21.7546       0.00000       0.00000       32.6698       10.9152       10.9136       10.8410       0.00000       0.00000       0.00000    
  0.131822E-02  -612.546       9.91627       19.7578       9.91627       19.7578       0.00000       0.00000       29.6741       9.91627       9.91455       9.84324       0.00000       0.00000       0.00000    
  0.144540E-02  -559.361       9.03546       17.9972       9.03546       17.9972       0.00000       0.00000       27.0326       9.03546       9.03360       8.96356       0.00000       0.00000       0.00000    
  0.158485E-02  -509.027       8.20551       16.3382       8.20551       16.3382       0.00000       0.00000       24.5437       8.20551       8.20349       8.13470       0.00000       0.00000       0.00000    
  0.173775E-02  -463.657       7.46411       14.8563       7.46411       14.8563       0.00000       0.00000       22.3204       7.46411       7.46193       7.39437       0.00000       0.00000       0.00000    
  0.190540E-02  -422.221       6.79299       13.5149       6.79299       13.5149       0.00000       0.00000       20.3079       6.79299       6.79062       6.72429       0.00000       0.00000       0.00000    
  0.208923E-02  -383.112       6.16346       12.2567       6.16346       12.2567       0.00000       0.00000       18.4201       6.16346       6.16089       6.09577       0.00000       0.00000       0.00000    
  0.229079E-02  -348.824       5.61999       11.1705       5.61999       11.1705       0.00000       0.00000       16.7905       5.61999       5.61721       5.55328       0.00000       0.00000       0.00000    
  0.251180E-02  -316.693       5.11492       10.1611       5.11492       10.1611       0.00000       0.00000       15.2760       5.11492       5.11191       5.04916       0.00000       0.00000       0.00000    
  0.275413E-02  -286.968       4.65268       9.23727       4.65268       9.23727       0.00000       0.00000       13.8900       4.65268       4.64942       4.58784       0.00000       0.00000       0.00000    
  0.301984E-02  -260.776       4.25293       8.43835       4.25293       8.43835       0.00000       0.00000       12.6913       4.25293       4.24939       4.18896       0.00000       0.00000       0.00000    
  0.331118E-02  -236.086       3.87950       7.69205       3.87950       7.69205       0.00000       0.00000       11.5715       3.87950       3.87567       3.81639       0.00000       0.00000       0.00000    
  0.363064E-02  -213.980       3.55122       7.03600       3.55122       7.03600       0.00000       0.00000       10.5872       3.55122       3.54707       3.48893       0.00000       0.00000       0.00000    
  0.398091E-02  -194.056       3.26039       6.45476       3.26039       6.45476       0.00000       0.00000       9.71514       3.26039       3.25589       3.19887       0.00000       0.00000       0.00000    
  0.436498E-02  -175.393       2.99109       5.91655       2.99109       5.91655       0.00000       0.00000       8.90764       2.99109       2.98622       2.93033       0.00000       0.00000       0.00000    
  0.478610E-02  -159.356       2.76569       5.46604       2.76569       5.46604       0.00000       0.00000       8.23173       2.76569       2.76041       2.70563       0.00000       0.00000       0.00000    
  0.524785E-02  -144.583       2.56066       5.05621       2.56066       5.05621       0.00000       0.00000       7.61687       2.56066       2.55494       2.50127       0.00000       0.00000       0.00000    
  0.575415E-02  -131.134       2.37700       4.68904       2.37700       4.68904       0.00000       0.00000       7.06604       2.37700       2.37081       2.31824       0.00000       0.00000       0.00000    
  0.630929E-02  -119.773       2.22544       4.38597       2.22544       4.38597       0.00000       0.00000       6.61141       2.22544       2.21872       2.16725       0.00000       0.00000       0.00000    
  0.691799E-02  -109.293       2.08685       4.10878       2.08685       4.10878       0.00000       0.00000       6.19563       2.08685       2.07958       2.02920       0.00000       0.00000       0.00000    
  0.758542E-02  -100.312       1.96996       3.87490       1.96996       3.87490       0.00000       0.00000       5.84485       1.96996       1.96209       1.91281       0.00000       0.00000       0.00000    
  0.831724E-02  -92.6764       1.87108       3.67693       1.87108       3.67693       0.00000       0.00000       5.54801       1.87108       1.86255       1.81438       0.00000       0.00000       0.00000    
  0.911966E-02  -86.5044       1.80470       3.54389       1.80470       3.54389       0.00000       0.00000       5.34859       1.80470       1.79548       1.74841       0.00000       0.00000       0.00000    
  0.999950E-02  -88.2173       1.95934       3.85272       1.95934       3.85272       0.00000       0.00000       5.81206       1.95934       1.94934       1.90337       0.00000       0.00000       0.00000    
  0.109642E-01  -87.2816       2.00925       3.95202       2.00925       3.95202       0.00000       0.00000       5.96127       2.00925       1.99844       1.95358       0.00000       0.00000       0.00000    
  0.120220E-01  -84.2570       1.96088       3.85464       1.96088       3.85464       0.00000       0.00000       5.81553       1.96088       1.94919       1.90545       0.00000       0.00000       0.00000    
  0.131819E-01  -82.1507       1.92063       3.77336       1.92063       3.77336       0.00000       0.00000       5.69399       1.92063       1.90799       1.86537       0.00000       0.00000       0.00000    
  0.144536E-01  -80.8725       1.88670       3.70458       1.88670       3.70458       0.00000       0.00000       5.59128       1.88670       1.87303       1.83155       0.00000       0.00000       0.00000    
  0.158481E-01  -80.2901       1.85719       3.64450       1.85719       3.64450       0.00000       0.00000       5.50169       1.85719       1.84242       1.80208       0.00000       0.00000       0.00000    
  0.173770E-01  -80.3354       1.83082       3.59056       1.83082       3.59056       0.00000       0.00000       5.42138       1.83082       1.81487       1.77569       0.00000       0.00000       0.00000    
  0.190535E-01  -80.9863       1.80645       3.54048       1.80645       3.54048       0.00000       0.00000       5.34693       1.80645       1.78924       1.75124       0.00000       0.00000       0.00000    
  0.208917E-01  -82.1466       1.78271       3.49145       1.78271       3.49145       0.00000       0.00000       5.27416       1.78271       1.76413       1.72732       0.00000       0.00000       0.00000    
  0.229073E-01  -83.7100       1.75843       3.44120       1.75843       3.44120       0.00000       0.00000       5.19962       1.75843       1.73839       1.70280       0.00000       0.00000       0.00000    
  0.251174E-01  -85.6118       1.73268       3.38782       1.73268       3.38782       0.00000       0.00000       5.12050       1.73268       1.71109       1.67673       0.00000       0.00000       0.00000    
  0.275406E-01  -87.8124       1.70426       3.32894       1.70426       3.32894       0.00000       0.00000       5.03320       1.70426       1.68102       1.64791       0.00000       0.00000       0.00000    
  0.301976E-01  -90.2346       1.67237       3.26289       1.67237       3.26289       0.00000       0.00000       4.93526       1.67237       1.64736       1.61553       0.00000       0.00000       0.00000    
  0.331110E-01  -92.8112       1.63648       3.18868       1.63648       3.18868       0.00000       0.00000       4.82515       1.63648       1.60960       1.57907       0.00000       0.00000       0.00000    
  0.363055E-01  -95.4986       1.59599       3.10509       1.59599       3.10509       0.00000       0.00000       4.70108       1.59599       1.56715       1.53794       0.00000       0.00000       0.00000    
  0.398081E-01  -98.2639       1.54975       3.00978       1.54975       3.00978       0.00000       0.00000       4.55953       1.54975       1.51882       1.49096       0.00000       0.00000       0.00000    
  0.436487E-01  -101.068       1.49746       2.90217       1.49746       2.90217       0.00000       0.00000       4.39962       1.49746       1.46432       1.43784       0.00000       0.00000       0.00000    
