   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1004.54       48.8286       97.6571       48.8286       97.6571       0.00000       0.00000       146.486       48.8286       48.8286       48.8285       0.00000       0.00000       0.00000    
  0.109648E-03  -931.748       45.3779       90.7556       45.3779       90.7556       0.00000       0.00000       136.134       45.3779       45.3779       45.3777       0.00000       0.00000       0.00000    
  0.120226E-03  -866.837       42.3017       84.6032       42.3017       84.6032       0.00000       0.00000       126.905       42.3017       42.3017       42.3015       0.00000       0.00000       0.00000    
  0.131825E-03  -804.840       39.3638       78.7275       39.3638       78.7275       0.00000       0.00000       118.091       39.3638       39.3638       39.3636       0.00000       0.00000       0.00000    
  0.144543E-03  -747.015       36.6241       73.2481       36.6241       73.2481       0.00000       0.00000       109.872       36.6241       36.6241       36.6239       0.00000       0.00000       0.00000    
  0.158489E-03  -694.335       34.1286       68.2570       34.1286       68.2570       0.00000       0.00000       102.386       34.1286       34.1286       34.1284       0.00000       0.00000       0.00000    
  0.173779E-03  -644.055       31.7468       63.4935       31.7468       63.4935       0.00000       0.00000       95.2404       31.7468       31.7469       31.7466       0.00000       0.00000       0.00000    
  0.190545E-03  -598.187       29.5743       59.1484       29.5743       59.1484       0.00000       0.00000       88.7227       29.5743       29.5743       29.5741       0.00000       0.00000       0.00000    
  0.208928E-03  -555.440       27.5495       55.0988       27.5495       55.0988       0.00000       0.00000       82.6483       27.5495       27.5495       27.5493       0.00000       0.00000       0.00000    
  0.229085E-03  -514.707       25.6201       51.2400       25.6201       51.2400       0.00000       0.00000       76.8600       25.6201       25.6201       25.6198       0.00000       0.00000       0.00000    
  0.251186E-03  -478.355       23.8979       47.7957       23.8979       47.7957       0.00000       0.00000       71.6936       23.8979       23.8980       23.8977       0.00000       0.00000       0.00000    
  0.275420E-03  -443.711       22.2564       44.5127       22.2564       44.5127       0.00000       0.00000       66.7691       22.2564       22.2565       22.2562       0.00000       0.00000       0.00000    
  0.301992E-03  -411.364       20.7234       41.4466       20.7234       41.4466       0.00000       0.00000       62.1700       20.7234       20.7235       20.7231       0.00000       0.00000       0.00000    
  0.331127E-03  -381.981       19.3302       38.6601       19.3302       38.6601       0.00000       0.00000       57.9903       19.3302       19.3303       19.3299       0.00000       0.00000       0.00000    
  0.363073E-03  -353.949       18.0006       36.0009       18.0006       36.0009       0.00000       0.00000       54.0015       18.0006       18.0007       18.0003       0.00000       0.00000       0.00000    
  0.398101E-03  -328.364       16.7862       33.5721       16.7862       33.5721       0.00000       0.00000       50.3583       16.7862       16.7863       16.7858       0.00000       0.00000       0.00000    
  0.436509E-03  -304.589       15.6568       31.3134       15.6568       31.3134       0.00000       0.00000       46.9701       15.6568       15.6569       15.6565       0.00000       0.00000       0.00000    
  0.478622E-03  -281.949       14.5808       29.1613       14.5808       29.1613       0.00000       0.00000       43.7421       14.5808       14.5809       14.5804       0.00000       0.00000       0.00000    
  0.524798E-03  -261.753       13.6192       27.2382       13.6192       27.2382       0.00000       0.00000       40.8575       13.6192       13.6194       13.6189       0.00000       0.00000       0.00000    
  0.575429E-03  -242.559       12.7046       25.4090       12.7046       25.4090       0.00000       0.00000       38.1135       12.7046       12.7048       12.7042       0.00000       0.00000       0.00000    
  0.630945E-03  -224.632       11.8491       23.6981       11.8491       23.6981       0.00000       0.00000       35.5473       11.8491       11.8494       11.8487       0.00000       0.00000       0.00000    
  0.691816E-03  -208.417       11.0736       22.1469       11.0736       22.1469       0.00000       0.00000       33.2205       11.0736       11.0738       11.0731       0.00000       0.00000       0.00000    
  0.758561E-03  -192.965       10.3335       20.6668       10.3335       20.6668       0.00000       0.00000       31.0003       10.3335       10.3338       10.3331       0.00000       0.00000       0.00000    
  0.831745E-03  -178.874       9.65668       19.3132       9.65668       19.3132       0.00000       0.00000       28.9699       9.65668       9.65696       9.65623       0.00000       0.00000       0.00000    
  0.911989E-03  -165.836       9.02864       18.0571       9.02864       18.0571       0.00000       0.00000       27.0857       9.02864       9.02895       9.02816       0.00000       0.00000       0.00000    
  0.999975E-03  -153.439       8.43033       16.8605       8.43033       16.8605       0.00000       0.00000       25.2908       8.43033       8.43067       8.42983       0.00000       0.00000       0.00000    
  0.109645E-02  -142.409       7.89506       15.7900       7.89506       15.7900       0.00000       0.00000       23.6850       7.89506       7.89544       7.89454       0.00000       0.00000       0.00000    
  0.120223E-02  -131.968       7.38691       14.7737       7.38691       14.7737       0.00000       0.00000       22.1606       7.38691       7.38733       7.38637       0.00000       0.00000       0.00000    
  0.131822E-02  -122.227       6.91095       13.8218       6.91095       13.8218       0.00000       0.00000       20.7327       6.91095       6.91141       6.91038       0.00000       0.00000       0.00000    
  0.144540E-02  -113.477       6.48037       12.9607       6.48037       12.9607       0.00000       0.00000       19.4410       6.48037       6.48089       6.47978       0.00000       0.00000       0.00000    
  0.158485E-02  -105.159       6.06953       12.1390       6.06953       12.1390       0.00000       0.00000       18.2085       6.06953       6.07009       6.06891       0.00000       0.00000       0.00000    
  0.173775E-02  -97.5995       5.69323       11.3864       5.69323       11.3864       0.00000       0.00000       17.0797       5.69323       5.69385       5.69259       0.00000       0.00000       0.00000    
  0.190540E-02  -90.6523       5.34474       10.6895       5.34474       10.6895       0.00000       0.00000       16.0342       5.34474       5.34542       5.34407       0.00000       0.00000       0.00000    
  0.208923E-02  -84.0687       5.01273       10.0255       5.01273       10.0255       0.00000       0.00000       15.0383       5.01273       5.01348       5.01204       0.00000       0.00000       0.00000    
  0.229079E-02  -78.2487       4.71520       9.43052       4.71520       9.43052       0.00000       0.00000       14.1457       4.71520       4.71603       4.71449       0.00000       0.00000       0.00000    
  0.251180E-02  -72.7751       4.43324       8.86665       4.43324       8.86665       0.00000       0.00000       13.2999       4.43324       4.43415       4.43250       0.00000       0.00000       0.00000    
  0.275413E-02  -67.6878       4.16863       8.33751       4.16863       8.33751       0.00000       0.00000       12.5061       4.16863       4.16964       4.16787       0.00000       0.00000       0.00000    
  0.301984E-02  -63.1733       3.92963       7.85957       3.92963       7.85957       0.00000       0.00000       11.7892       3.92963       3.93073       3.92884       0.00000       0.00000       0.00000    
  0.331118E-02  -58.9028       3.70149       7.40337       3.70149       7.40337       0.00000       0.00000       11.1049       3.70149       3.70270       3.70067       0.00000       0.00000       0.00000    
  0.363064E-02  -55.0530       3.49206       6.98459       3.49206       6.98459       0.00000       0.00000       10.4767       3.49206       3.49338       3.49121       0.00000       0.00000       0.00000    
  0.398091E-02  -51.5581       3.29832       6.59720       3.29832       6.59720       0.00000       0.00000       9.89552       3.29832       3.29976       3.29744       0.00000       0.00000       0.00000    
  0.436498E-02  -48.2681       3.11363       6.22792       3.11363       6.22792       0.00000       0.00000       9.34155       3.11363       3.11520       3.11272       0.00000       0.00000       0.00000    
  0.478610E-02  -45.4024       2.94760       5.89596       2.94760       5.89596       0.00000       0.00000       8.84356       2.94760       2.94931       2.94665       0.00000       0.00000       0.00000    
  0.524785E-02  -42.7385       2.79038       5.58164       2.79038       5.58164       0.00000       0.00000       8.37202       2.79038       2.79224       2.78940       0.00000       0.00000       0.00000    
  0.575415E-02  -40.2860       2.64241       5.28580       2.64241       5.28580       0.00000       0.00000       7.92821       2.64241       2.64442       2.64139       0.00000       0.00000       0.00000    
  0.630929E-02  -38.1615       2.50868       5.01845       2.50868       5.01845       0.00000       0.00000       7.52713       2.50868       2.51085       2.50761       0.00000       0.00000       0.00000    
  0.691799E-02  -36.1734       2.38083       4.76289       2.38083       4.76289       0.00000       0.00000       7.14372       2.38083       2.38318       2.37971       0.00000       0.00000       0.00000    
  0.758542E-02  -34.4164       2.26296       4.52725       2.26296       4.52725       0.00000       0.00000       6.79021       2.26296       2.26547       2.26178       0.00000       0.00000       0.00000    
  0.831724E-02  -32.8628       2.15376       4.30897       2.15376       4.30897       0.00000       0.00000       6.46273       2.15376       2.15646       2.15251       0.00000       0.00000       0.00000    
  0.911966E-02  -31.3311       2.05213       4.10582       2.05213       4.10582       0.00000       0.00000       6.15795       2.05213       2.05501       2.05081       0.00000       0.00000       0.00000    
  0.999950E-02  -29.2061       1.98450       3.97065       1.98450       3.97065       0.00000       0.00000       5.95515       1.98450       1.98756       1.98308       0.00000       0.00000       0.00000    
  0.109642E-01  -27.6566       1.90845       3.81863       1.90845       3.81863       0.00000       0.00000       5.72708       1.90845       1.91170       1.90693       0.00000       0.00000       0.00000    
  0.120220E-01  -26.7552       1.82729       3.65635       1.82729       3.65635       0.00000       0.00000       5.48364       1.82729       1.83071       1.82564       0.00000       0.00000       0.00000    
  0.131819E-01  -25.9967       1.75172       3.50519       1.75172       3.50519       0.00000       0.00000       5.25692       1.75172       1.75529       1.74991       0.00000       0.00000       0.00000    
  0.144536E-01  -25.3704       1.68118       3.36406       1.68118       3.36406       0.00000       0.00000       5.04524       1.68118       1.68488       1.67918       0.00000       0.00000       0.00000    
  0.158481E-01  -24.8596       1.61491       3.23137       1.61491       3.23137       0.00000       0.00000       4.84628       1.61491       1.61870       1.61267       0.00000       0.00000       0.00000    
  0.173770E-01  -24.4581       1.55252       3.10638       1.55252       3.10638       0.00000       0.00000       4.65890       1.55252       1.55638       1.55000       0.00000       0.00000       0.00000    
